pathway	140A	146A	151A	156A	158A	161A	162A	167A	258A	259A	260A	261A	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B
PWY-6565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.499087753420643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.204408421876096	8.939052767132118	20.438618258991312	0.0
PWY-6572	2097.061443644937	59.78090295684518	174.386145523697	0.0	207.7739378713024	847.3215777560779	4.570746345279877	0.0	6471.995681677976	1788.2975048148137	886.6207821910123	684.0877456524083	0.0	0.0	9.912206567149886	0.0	0.0	0.0	0.0	17.672372573395812	688.3210025942884	39.69487485101312	63.32161192237516	1.1373871710114198
PWY-6581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	8250.109593022595	7785.220305413214	8733.150646023989	9398.686581450082	7959.158214529631	5362.509316378986	4148.612793524567	1881.1221468002927	4124.304603888039	7152.443046531395	5834.015890122849	3256.3697412638776	865.0300893713252	2650.061366597813	766.906312101833	611.3202528652782	248.90767256433625	898.9087899064522	323.79706195670593	204.4559580293588	6659.1107270913	1153.9678970271138	2443.6372293896943	1609.906958008655
PWY-6590	2982.1954948849025	1895.04826279312	3570.386834997989	2913.389068584216	3278.334580818508	2590.099167403749	2973.5734496675136	467.3824172888199	213.4620444237796	2920.476996320828	2854.1381125480384	1582.8748640161532	99.7744617309055	90.633990954406	255.7638416184256	72.97388557077151	215.7696446366481	266.243656834679	160.83691353116546	71.92496840296569	6544.7242526116925	667.9684350951088	1623.9291158499998	1230.2843088124357
PWY-6608	13969.142669974795	12755.354440533129	12857.17103492424	14886.129772016822	12328.5303708028	12227.909552664703	7147.092568398598	4991.463553278211	12858.360189587269	6670.106226722597	3708.266888745384	4152.886243031069	4554.269923786383	8208.033416717353	3963.893565884092	3342.9458865098186	1958.9948853488515	3278.471272519775	2531.672520024996	1572.481501001994	8441.670593084276	1161.8632416002908	3060.73419641532	1806.6518725058168
PWY-6609	31018.021323109755	25608.263266928017	30741.18107647168	28474.64442451444	23374.98033599813	35721.59035960969	30144.35853625116	35658.49743204243	25091.455735908174	28294.950996799955	32440.55083054776	23797.90243336003	11601.211699660653	14721.982110924357	33024.53408828956	9851.910516538645	1876.172440062141	16500.92469524958	11017.334074396616	37902.97038633269	19615.828935345027	19316.8633701055	18765.8311297975	22313.565371803183
PWY-6612	20251.761137326965	15975.931114816209	12030.90370957067	14261.021192547118	13942.799795204795	20720.5704706409	14303.628570518084	14797.02088022554	19998.09915551407	18153.4130416096	18261.27134399877	17577.477321454564	4012.141408810549	6151.443772452129	3135.6273741722925	2492.854091072795	1783.044854358031	3948.129355876724	2675.072584132214	1645.3172652444405	15515.935303038104	4504.000738727237	6270.145342224688	4835.960120840153
PWY-6628	10493.071760284043	10088.70848143549	7709.702205584891	10106.976792851605	8647.824271661264	8939.899805238652	7500.480282640666	504.31679241848224	352.9711333054436	1091.3917383995013	0.0	1368.4705981506854	2662.8934281508946	3801.5836793561534	2000.341300639363	1411.0918096332507	1691.9283141601502	2720.301644958912	1681.6148835566185	1006.1313871755228	12931.652947763134	1794.116734438857	3281.9564652382383	2298.4458315159686
PWY-6629	11316.394860126824	10234.11330873816	8075.359997710751	10263.62227671672	9029.907513074402	5203.7401383135575	4064.457355146342	62.76629115768843	0.0	0.0	0.0	0.0	1600.6510150072972	3547.506654708094	1088.0897673877955	1169.691405341172	138.66718044332356	0.0	108.02355092538714	89.00906443200006	4898.819700533878	977.1125823748254	2630.641341392285	1282.6004364743733
PWY-6630	10013.008995612074	9647.11232782644	7631.641548594891	9974.730696292718	8524.944813889993	8768.776870398555	7405.577375729368	504.0061804209674	352.37377667475687	1089.6459429334852	0.0	1364.4506466279415	2446.555285607743	3575.2118695799754	1682.6792195616963	1337.7310780656996	1403.519937019876	2484.518104032608	1541.165697273866	926.0543227123268	12651.893595592132	1779.1076026576227	3240.9982403612885	2280.834845920353
PWY-6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.14525932939247	0.0	0.0	0.0
PWY-6654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.91142555985952	0.0	0.0	0.0	0.0	186.42721634003647	0.0	0.0	0.0
PWY-6690	2450.8315323081856	2624.5714887837776	2521.292822893307	3064.694530179014	2197.360987458821	1596.1400000000003	1427.9299999999998	7.443211488250653	0.0	0.0	0.0	0.0	381.2429620503613	1726.4998985477623	241.916368093532	376.3062654575433	18.649185743412392	721.0531127505352	21.13384257902449	11.889400921658986	658.599054237031	138.8199639521547	430.4751547646716	169.0909090909091
PWY-6700	15746.63492545541	11592.742516554945	8644.971047861854	10392.855440519454	10515.479391856234	17916.637304376654	11939.4004439977	12189.654532033996	20147.713272645706	15411.426988649227	18076.30477222382	16779.34404629208	3189.127813093637	4617.263313614604	2489.63602373647	1860.7368227322083	1505.321346933706	3306.7384022823185	2070.103899894224	1269.2154228940276	12069.776312611992	3659.930264202492	5002.600066874169	4018.0442464539306
PWY-6703	11857.70042726267	7829.145961154344	4623.035324252593	6734.626864448821	7230.616622010303	12118.691475857611	7130.599767872344	7790.258200944366	16203.218758912228	11156.92748820102	11156.57797779342	12178.75198117468	1985.5666365230768	2820.163943170692	1406.416632051442	1080.9567537169544	1112.7290130124602	1864.0440754471203	1197.5690044462526	573.9898558298443	9672.702198470544	2089.376805593878	2799.936849853505	1919.22684872108
PWY-6708	3790.884582127037	3572.1971164277456	3141.585539999161	3960.5679850618176	3324.5368403315947	2524.6324138111872	2347.106771231594	134.10187776131644	388.50254490434	0.0	0.0	0.0	1849.3462838694663	2809.8861115192785	1003.2039850266856	1020.8201952063142	838.1582561044415	1707.0706974630546	842.1791565326643	422.5075096036833	3957.253614437757	741.0784215594482	950.7930913215986	374.87516191920366
PWY-6713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.712492820422696	0.0	34.36505367291211	0.0	0.0	41.01037233614287	15.978307014206417	11.804148812321934	0.0	0.0	0.0	0.0
PWY-6728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.68532759906905	214.09297763941711	0.0	14.251207408214608	49.45341459797387	56.53591687993868	57.59354689796698	0.0	1609.2790551646558	218.2550954170533	306.9288047493737	138.84918565824526
PWY-6731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.963884274097593	0.0
PWY-6737	25355.08832013266	21993.12226969172	18029.523156051226	21076.208688935585	19019.567826819515	28370.412330039984	22623.89897268838	26396.09263127075	23610.85751948149	24701.34112758937	24749.189063212427	20629.15098220196	4647.570600269988	6055.260647278236	3852.983330751501	2803.349085680873	1588.186432925802	4526.291639636027	2682.0051848200724	2070.274351033492	16909.1771899118	5449.19469592809	8944.542163037719	8845.893764287663
PWY-6749	19.99182962393241	0.0	0.0	0.0	0.0	0.0	0.0	264.23321029253634	5145.842812709883	1487.705550676249	874.2379407629886	617.6296276160014	23.9758927514294	21.984171714810504	19.993998926563567	0.0	0.0	0.0	9.995569727980268	17.99572861309301	798.2274795743738	70.86939994825055	53.57884487080311	43.95706366598948
PWY-6876	0.0	0.0	0.0	35.95357112759411	65.84335502763038	73.77875709537332	91.61114720600524	41.916928604450966	0.0	0.0	79.72194702118807	33.92844326973938	105.3282307331242	45.64994252547212	29.70293972087499	0.0	2.652125990042917	49.14407924669211	31.39738133240917	52.192538869561226	226.58626098268465	35.70676489677162	23.94304586717028	9.986906010806328
