function	050A	052A	059A	064A	065A	073A	074A	075A	081A	083A	085A	086A	088A	095A	097A	103A	105A	106A	107A	215A	226A	227A	228A	229A	233A	234A	235A	237A	238A	239A
EC:2.10.1.1	1819.33	2015.5	4258.75	1085.26	2212.93	1549.59	646.33	302.75	908.83	1272.5	2029.07	3474.33	2009.59	3497.87	1248.53	633.8299999999999	931.5	387.34	395.16	237.25	3727.41	3617.48	3503.5	3360.75	1114.24	1904.49	2394.42	572.25	1344.58	1175.49
EC:2.2.1.1	4973.37	7411.33	10525.67	11730.81	5315.97	28719.34	12443.55	14419.76	8546.68	12180.0	9958.72	8749.68	12515.69	16476.359999999997	18802.19	4133.97	6159.06	8977.59	4568.150000000001	40397.88	11125.49	10517.56	7886.17	8065.0	13908.2	18510.39	6113.17	33904.86	25620.620000000003	16184.24
EC:2.2.1.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
EC:2.2.1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.2.1.2	4123.43	5150.16	9351.34	2575.69	4461.2	9939.34	5475.999999999999	4034.8	3291.88	3839.500000000001	3469.01	7989.09	7788.89	8891.970000000001	4977.76	3679.23	3719.74	3419.59	3542.11	3853.6	7550.74	7592.69	7162.84	6640.0	2192.75	4900.15	4148.17	9616.9	7141.6	2224.28
EC:2.2.1.6	23452.29	42694.66	52616.34	42567.1	46620.78	61095.86	45400.21	50047.73	36947.22	36358.00000000001	33319.51	37452.94	47352.76	54184.0	45271.68	37959.19	39937.20999999999	36295.66	40366.91	51828.63999999999	43447.9	37665.280000000006	33173.34	32871.9	34987.26	39984.78	36045.18	44762.64	51949.47	38339.2
EC:2.2.1.7	2064.5	2682.0	4742.25	1929.6000000000004	2550.93	8796.59	3030.77	3431.08	1562.08	1884.5	2118.49	6142.49	4051.84	6749.370000000001	4433.87	868.5	1912.92	1956.79	869.33	16135.59	4693.889999999999	4256.48	3634.5	3393.75	7784.08	8546.9	2501.42	24544.49	10765.83	4963.82
EC:2.2.1.9	1837.0	2037.0	4253.75	1042.6	2158.93	2102.09	513.8	364.58	916.83	1427.0	1972.99	3530.99	2543.09	4394.37	2232.03	499.5	1205.42	452.34	559.33	8477.09	3896.49	3664.88	3632.5	3608.15	6028.58	5914.9	2420.42	7697.09	4329.66	1936.19
EC:2.3.1.1	2041.43	2612.5	4680.25	1868.26	2460.93	7117.59	2775.2000000000003	3353.05	1456.88	1763.0	2193.77	3735.43	3550.1400000000003	5474.27	2864.57	740.23	1382.4	1202.99	506.36	7321.18	4172.21	4062.51	3542.67	3280.25	2313.68	4066.49	1830.75	7491.33	5880.02	3616.79
EC:2.3.1.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.102	27.0	36.33	74.67	0.0	37.67	0.0	0.0	0.0	0.0	0.0	0.0	63.33	24.0	64.33	0.0	0.0	6.67	0.0	0.0	0.0	149.0	198.33	134.67	109.0	32.33	55.33	44.0	13.0	0.0	10.33
EC:2.3.1.109	1810.5	1996.33	4217.92	987.43	2178.6	67.75	116.0	107.25	446.0	669.0	731.74	3421.83	1548.75	3461.87	1113.36	330.0	615.17	167.0	80.75	2.75	3268.5	3369.08	3434.67	3168.25	642.58	1724.83	1624.75	426.25	384.75	176.33
EC:2.3.1.117	2285.93	3061.5	4730.75	1054.26	2186.93	5806.59	4368.03	3194.55	2090.88	2368.0	2257.77	4371.93	4762.14	4223.27	2184.56	3572.23	3060.9	3248.3900000000003	3459.11	2303.85	5283.26	4960.88	3792.5	4351.75	2158.84	3336.49	4248.42	1782.75	4628.68	2675.79
EC:2.3.1.118	1783.5	1960.0	4143.25	894.4300000000001	2060.93	31.75	29.0	41.25	425.0	669.0	626.74	3358.5	1404.75	3391.54	1087.03	116.0	554.5	56.0	29.75	2.75	3081.75	3178.75	3300.0	3059.25	610.25	1669.5	1580.75	413.25	382.75	166.0
EC:2.3.1.12	13285.6	29945.5	29692.75	33106.6	35033.93	37036.59	36240.7	38290.880000000005	30708.63	28179.5	25075.94	19117.590000000004	31253.39	27469.27	28281.57	36145.9	33499.57	32279.14	39015.28	6547.1900000000005	22387.340000000004	16396.18	15155.5	15436.15	12443.18	12631.15	23542.42	3739.97	18961.01	18680.99
EC:2.3.1.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	6.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.128	27938.74	63035.83	61342.17	68492.14000000001	70413.96	97165.34	84523.98	87537.69	65773.53	61030.0	51916.11	42832.04000000001	72100.54	59733.63	62592.06999999999	77910.44	71925.78	71992.23999999999	84285.46999999999	30729.92000000001	48702.96000000001	36359.86	31164.17	32934.8	29736.24	32648.3	50099.17	25116.94	52429.56	45502.58
EC:2.3.1.129	1819.33	2020.5	4228.75	1027.26	2184.93	3183.59	881.43	344.75	595.8299999999999	1120.5	1413.57	3484.33	2733.59	5213.87	2704.7	527.83	1454.0	460.34	345.41	15767.25	4096.99	3731.58	3517.5	3403.75	10862.74	9533.99	2451.42	14498.25	5936.58	2364.99
EC:2.3.1.15	28792.53	62968.17	64346.58	68703.46	72643.12000000001	84999.76999999999	76941.57	82576.51000000001	63658.09	58361.0	52429.45	46833.18000000001	67201.87	61358.08	60974.99999999999	72885.63	68860.97	67100.42000000001	78583.97	24807.13	49319.44	37182.41	33851.83	34110.05	29222.27	31278.46	49429.26	22514.29	50550.44	44016.3
EC:2.3.1.157	13285.6	29945.5	29680.75	33188.6	35050.93	39524.09	37137.7	39451.880000000005	31045.88	28506.0	25544.44	21582.590000000004	31465.14	27520.27	28669.4	36142.9	33609.57	33103.39	39106.03	8037.69	22667.26	16401.08	15166.5	15443.15	12617.18	13203.15	23536.42	6730.47	19123.01	19020.99
EC:2.3.1.16	3621.0	4056.66	8494.84	1788.86	4195.2	115.5	96.0	111.5	1174.0	1736.0	1828.48	6872.66	3110.5	6972.74	2245.3900000000003	234.0	1122.34	138.0	59.5	143.0	6631.5	6806.16	6883.34	6354.5	1347.16	3470.66	3311.5	1048.5	788.5	574.6600000000001
EC:2.3.1.168	0.0	0.0	25.0	31.0	28.0	64.0	67.0	51.0	321.0	398.0	610.0	29.0	277.0	33.0	59.0	76.0	18.0	50.0	17.0	67.0	41.0	12.0	0.0	8.0	53.0	21.0	23.0	126.0	2.0	108.0
EC:2.3.1.169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	11.0	0.0	3.0	0.0	6.0	39.0	34.0	70.0	32.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.174	1837.5	2018.66	4263.34	894.4300000000001	2118.27	31.75	29.0	41.25	425.0	669.0	626.74	3463.66	1443.0	3496.45	1086.36	112.0	567.84	56.0	29.75	2.75	3364.75	3572.41	3569.34	3291.25	674.91	1780.16	1668.75	436.25	395.75	186.66
EC:2.3.1.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.25	0.0	8.0	0.0	3.0	0.0	5.0	0.0	4.0	0.0
EC:2.3.1.179	13491.27	30461.83	30074.42	34614.200000000004	35201.03	44451.75	38583.34	41145.38	31529.8	29370.5	25057.85	19375.590000000004	33486.05	30085.06	32047.45	35896.07	33883.99	32993.4	38811.12	19754.69	22961.88	16840.08	15192.67	15295.65	18452.02	18276.24	22881.75	17612.17	26018.1	21334.16
EC:2.3.1.18	12967.0	29187.0	29344.5	32725.43	34814.93	35677.25	33011.17	36606.75	29085.0	26854.0	23260.74	18028.5	28744.0	27603.79	27759.03	32415.0	31425.0	30326.0	35333.75	12246.92	20468.160000000003	15240.92	14658.83	14005.75	12643.91	13561.5	21512.42	6608.25	19318.75	19198.66
EC:2.3.1.180	15438.1	35570.17	34936.58	40055.6	41502.26	51303.59	45104.47	47938.380000000005	36638.630000000005	33904.5	29357.44	22092.76	39105.39	34945.44	36810.74	42278.9	40581.9	39024.74	45924.28	23542.19	26550.54	18864.25	15168.83	17304.15	21520.85	21601.82	27126.42	29128.17	27799.68	22821.49
EC:2.3.1.181	1819.33	2015.5	4228.75	1027.26	2186.93	1364.59	503.63	195.75	595.8299999999999	873.5	1409.07	3440.33	1796.59	3550.37	1937.53	527.83	988.5	324.34000000000003	343.16	5888.75	3846.49	3678.08	3507.5	3385.75	5016.74	4477.99	2429.42	4886.75	3526.08	986.99
EC:2.3.1.182	0.0	2.5	0.0	3.0	0.0	1526.0	250.3	74.5	14.0	156.5	2.25	22.0	707.5	875.5	1081.0	0.0	270.25	88.0	3.5	8216.5	161.0	64.0	6.0	24.0	4924.0	3994.75	32.0	7106.0	3462.25	705.0
EC:2.3.1.183	13500.1	30449.0	29870.25	34796.6	35261.36	41294.09	37954.2	40730.880000000005	31705.88	29784.93	26030.68	19390.090000000004	32458.14	28989.42	31242.45	36196.9	34271.32	33557.99	39109.53	14792.02	22759.63	16820.210000000003	15180.67	15350.25	14344.02	15836.4	22932.75	11606.79	21026.43	21291.96
EC:2.3.1.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.187	0.0	0.0	0.0	1616.29	44.86	12.0	29.0	22.0	789.0	1249.5700000000002	1135.98	0.0	40.0	453.72	2010.86	74.0	18.0	37.0	17.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	6.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.19	214.5	573.0	187.5	19.0	31.0	388.0	635.8	1194.5	432.0	433.0	601.0	76.5	598.5	352.5	764.0	135.0	475.5	609.0	118.0	9358.5	280.0	200.0	2.0	26.0	5180.5	3731.5	40.0	7426.0	2877.0	2195.0
EC:2.3.1.191	1819.33	2018.0	4228.75	1027.26	2184.93	2256.59	635.13	270.25	595.8299999999999	997.0	1411.32	3462.33	2265.09	4338.37	2200.03	527.83	1183.75	392.34	343.91	8368.75	4043.99	3702.58	3535.5	3387.75	5985.74	5871.24	2442.42	7556.75	4613.33	1678.99
EC:2.3.1.193	1819.33	2015.5	4228.75	993.26	2158.93	46.59	206.83	171.75	572.8299999999999	809.5	1374.07	3440.33	1511.59	3460.87	1106.36	453.83	895.5	267.34000000000003	323.41	67.75	3560.66	3551.58	3485.5	3334.75	1026.24	1838.49	2356.42	437.75	1104.08	969.99
EC:2.3.1.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	17.0	37.5	0.0	14.0	0.0	0.0	30.0	0.0	13.0	0.0
EC:2.3.1.200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.201	0.0	0.0	0.0	20.0	0.0	745.5	162.5	12.0	0.0	31.0	0.0	0.0	81.0	7.0	64.5	0.0	75.0	0.0	0.0	19.0	42.0	0.0	0.0	14.0	14.5	4.0	5.0	25.5	247.5	44.5
EC:2.3.1.202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
EC:2.3.1.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.204	25.270000000000003	19.0	25.0	58.34	0.0	662.0	56.870000000000005	116.13	329.8	486.0	607.87	79.25999999999999	263.8	67.4	64.37	57.07	58.07	139.8	308.87	122.94	61.6	22.8	127.0	253.0	130.94	56.66	23.0	333.1	1699.9299999999998	331.8
EC:2.3.1.207	0.0	0.0	0.0	31.0	26.0	12.0	29.0	22.0	7.0	0.0	35.0	0.0	40.0	2.0	12.0	70.0	18.0	37.0	17.0	0.0	45.0	31.0	0.0	14.0	0.0	0.0	30.0	0.0	13.0	0.0
EC:2.3.1.210	1819.33	2015.5	4228.75	993.26	2158.93	46.59	206.83	171.75	572.8299999999999	809.5	1374.07	3440.33	1511.59	3460.87	1106.36	453.83	895.5	267.34000000000003	323.41	6.58	3253.25	3400.41	3434.67	3231.25	665.08	1739.49	1701.75	426.25	422.25	306.16
EC:2.3.1.222	0.0	0.0	0.0	844.4300000000001	9.43	0.0	0.0	2.0	418.0	669.0	586.99	0.0	0.0	240.29	1068.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.223	1837.5	2018.66	4263.34	863.4300000000001	2092.27	19.75	0.0	19.25	418.0	669.0	591.74	3463.66	1403.0	3494.45	1074.36	42.0	549.84	19.0	12.75	2.75	3364.75	3572.41	3569.34	3291.25	674.91	1780.16	1668.75	436.25	395.75	186.66
EC:2.3.1.228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.234	13500.1	30577.0	30119.25	33929.6	35272.93	46377.59	39459.17	42289.880000000005	31600.88	29125.5	25646.69	21850.090000000004	33726.64	30206.77	31412.07	36206.9	34321.32	33918.99	39158.53	21774.19	23566.79	17026.08	15272.5	15477.15	19058.18	19045.9	23613.42	20711.17	27310.43	22713.82
EC:2.3.1.235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.241	1819.33	2018.0	4228.75	1058.26	2210.93	2268.59	664.13	294.25	606.0799999999999	997.0	1446.32	3462.33	2307.34	4340.37	2209.7	601.8299999999999	1201.75	430.59	361.66	8368.75	4077.49	3741.08	3517.5	3415.75	5985.74	5871.24	2466.42	7552.75	4633.33	1678.99
EC:2.3.1.242	1810.5	1996.33	4217.92	967.0	2070.6	19.75	0.0	19.25	472.0	757.4300000000001	664.74	3421.83	1388.75	3482.73	1210.22	42.0	543.17	19.0	12.75	2.75	3215.75	3369.08	3434.67	3168.25	642.58	1724.83	1624.75	423.25	382.75	176.33
EC:2.3.1.243	1819.33	2015.5	4228.75	993.26	2158.93	46.59	206.83	171.75	572.8299999999999	809.5	1374.07	3440.33	1511.59	3460.87	1106.36	453.83	895.5	267.34000000000003	323.41	67.75	3539.66	3551.58	3485.5	3334.75	1026.24	1838.49	2356.42	435.75	1102.08	969.99
EC:2.3.1.28	27.0	150.82999999999998	191.67	861.4300000000001	176.10000000000002	1633.0	284.3	372.5	799.0	1163.5	623.24	183.33	800.0	2292.12	2223.36	39.0	310.92	197.0	35.5	3391.5	564.83	620.33	256.67	156.0	1266.33	1797.08	129.0	7744.0	2390.25	1497.33
EC:2.3.1.29	1835.77	1996.33	4242.92	955.77	2072.6	1339.25	207.17	305.38	765.8	1188.0	1199.61	3501.09	1966.55	3621.77	2044.9	103.07	782.2399999999999	194.8	323.62	6117.6900000000005	3704.93	3523.88	3468.67	3196.25	4857.52	4477.99	1697.75	5304.09	6244.18	627.63
EC:2.3.1.30	2545.1	3716.33	5256.92	1885.6000000000004	2474.6	13270.59	7054.44	6303.879999999999	2968.88	3451.0	3011.19	4771.42	7436.14	7051.1	4984.74	3724.9	3869.99	4139.99	3744.53	17720.190000000002	6270.79	5757.610000000001	4166.17	4747.75	8675.01	9706.23	4395.42	15897.67	12569.1	6745.28
EC:2.3.1.31	8.83	19.17	35.83	160.82999999999998	114.33	90.84	273.83000000000004	203.5	477.83	538.5	1392.33	47.5	399.84	40.0	109.67	491.83	370.33	314.34000000000003	328.41	136.5	518.49	235.0	86.83	193.5	507.16	140.66	804.67	276.5	2224.33	912.66
EC:2.3.1.35	222.1	597.0	451.5	813.0	250.0	6375.0	2361.37	3137.3	868.05	921.5	749.7	295.1	1952.55	2009.4	1739.54	142.4	450.9	861.65	148.95	7308.1	710.13	594.7	98.0	33.0	1640.1	2325.0	94.0	7044.58	5418.77	3302.63
EC:2.3.1.37	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	9.0	0.0	0.0	2.0	5.0	0.0	0.0
EC:2.3.1.39	4456.099999999999	8792.67	10028.58	9827.46	8757.12	18757.59	12929.17	12901.88	9184.63	9481.0	8121.17	7390.76	12489.89	11635.02	12221.96	9862.9	9604.65	9460.74	10561.78	15360.19	9092.79	7368.25	3884.83	6478.15	10337.35	10465.57	7835.42	15940.67	12567.43	6440.49
EC:2.3.1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.40	1819.33	2015.5	4228.75	993.26	2160.93	46.59	206.83	171.75	572.8299999999999	809.5	1374.07	3440.33	1511.59	3460.87	1110.03	453.83	895.5	267.34000000000003	323.41	67.75	3524.74	3543.58	3487.5	3334.75	1026.24	1838.49	2358.42	432.75	1092.08	967.99
EC:2.3.1.41	1819.33	2015.5	4228.75	1086.26	2236.93	82.59	523.43	237.75	593.8299999999999	809.5	1479.07	3440.33	1631.59	3466.87	1136.36	671.8299999999999	949.5	378.34	374.41	81.75	3727.91	3650.58	3527.5	3352.75	1026.24	1838.49	2434.42	444.75	1147.08	973.99
EC:2.3.1.46	13473.6	30442.83	30049.42	33630.43	35113.6	42643.75	38292.67	40985.05	30741.05	28167.0	23757.69	19307.93	32875.8	29780.77	30304.23	35591.4	33756.32	32683.65	38496.45	20333.35	22648.800000000003	16761.88	15037.67	15019.25	18255.18	18276.58	22810.75	16270.45	22618.77	21201.96
EC:2.3.1.47	3629.83	4002.83	8417.42	1046.26	4234.099999999999	3130.34	736.4300000000001	362.0	627.8299999999999	1122.5	1426.32	6884.66	4348.59	8403.7	3283.53	608.83	2031.17	553.34	390.91	16515.0	7236.74	7089.66	6938.17	6581.0	11475.32	11550.82	4065.17	14920.5	6941.33	2535.32
EC:2.3.1.48	0.0	0.0	0.0	0.0	0.0	28.5	6.0	22.0	4.0	0.0	0.0	5.0	69.0	0.0	0.0	0.0	7.0	98.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.51	13714.6	31014.0	30499.75	34579.6	35498.93	49002.09	40367.34	43174.380000000005	32082.88	29299.0	25566.19	21897.590000000004	35039.14	31318.77	32277.91	36431.9	34677.82	33818.59	39247.53	24969.69	23772.99	17581.08	15374.5	15487.15	20462.18	20314.9	23668.42	22037.870000000003	30861.6	24680.65
EC:2.3.1.54	21097.200000000004	42052.16	47934.34	43159.89	47735.06	51084.84	45171.37	48522.93000000001	38369.68	36234.0	31420.86	32437.85	43603.69	44918.45	40194.18	42310.3	42096.31	39868.39	46044.48	28732.04	37303.26	30696.99	25761.84	27773.5	23744.19	27958.81	33788.67	22063.120000000003	31260.53	26424.58
EC:2.3.1.57	1829.0	2142.83	4513.42	887.4300000000001	2094.6	4759.75	1034.97	768.25	1092.0	1486.5	1561.9899999999998	5836.33	3201.75	5304.37	2344.03	77.0	937.92	656.0	91.25	11788.75	8014.0	7464.88	4301.67	6166.65	8649.58	9558.58	7232.75	10332.63	10256.67	5710.86
EC:2.3.1.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.61	1819.33	2015.5	4253.75	1027.26	2186.93	1495.59	541.63	224.75	909.83	1271.5	1984.07	3469.33	2044.59	3720.37	1975.53	533.83	988.5	327.34000000000003	343.16	6126.75	3922.49	3648.08	3537.5	3369.75	5049.74	4534.99	2465.42	4890.75	2255.08	1130.99
EC:2.3.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.79	26648.6	62874.0	59930.75	71915.6	74209.93	81820.09	77075.31	83909.38	64631.880000000005	59150.0	51463.19	36795.59	64487.14	57274.77	62287.91	74602.90000000001	71079.82	69070.39	81249.78	29842.69	43295.75	30586.680000000004	26613.5	28490.15	32151.68	30952.9	46363.42	29997.97	41348.77	39603.48
EC:2.3.1.8	13696.1	30950.0	30390.25	34711.03	35282.36	48765.09	39791.34	42910.880000000005	32120.88	30238.5	26706.68	21794.090000000004	34702.64	31270.06	32565.43	36193.9	34831.32	34945.59	39219.53	29888.19	23235.49	17157.08	15258.5	15456.15	20463.18	21518.9	23602.42	22377.370000000003	30434.6	24687.65
EC:2.3.1.81	0.0	0.0	0.0	0.0	20.0	611.0	14.0	18.0	305.0	254.0	359.0	2360.0	3.5	56.0	4.5	6.0	87.0	467.0	38.0	1674.0	4.0	6.0	0.0	9.0	24.0	602.0	0.0	248.5	0.0	151.0
EC:2.3.1.82	25.270000000000003	0.0	0.0	58.34	0.0	610.0	18.87	87.13	15.8	88.0	32.870000000000005	50.26	26.8	31.4	13.87	51.07	58.07	126.8	308.87	371.94000000000005	1545.6	1340.8	287.0	990.0	1027.94	1000.66	1851.0	178.34	3019.93	1663.8
EC:2.3.1.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.89	10999.67	26820.0	24933.0	32039.34	32839.0	32642.0	32046.67	35103.33	28972.0	26345.5	23440.17	17105.66	26481.5	23060.0	26081.67	32592.67	30650.67	30234.0	35705.67	7342.34	17182.0	11471.8	11355.0	11084.4	10353.34	10291.66	19289.0	3342.7200000000003	15613.33	16155.2
EC:2.3.1.9	3869.6	4741.83	8944.92	2745.03	4604.53	6940.34	2519.37	3183.63	2578.63	3333.0	4169.18	9650.42	5346.39	9319.39	4310.43	1124.9	2235.24	2445.14	929.78	9728.44	9531.26	8991.06	7473.17	7806.4	4557.76	7521.98	6015.17	10064.72	9974.43	6543.65
EC:2.3.2.10	918.0	2092.0	994.0	0.0	0.0	9219.0	7888.0	5790.0	2931.0	2738.5	1316.5	1832.0	6298.5	1224.0	2070.0	5880.0	4073.0	4913.0	5864.0	1716.0	0.0	0.0	0.0	0.0	70.0	456.0	0.0	237.0	19.0	151.0
EC:2.3.2.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.16	0.0	0.0	25.0	0.0	0.0	52.0	38.0	29.0	314.0	398.0	575.0	29.0	237.0	31.0	50.0	6.0	0.0	13.0	0.0	67.0	0.0	0.0	0.0	0.0	53.0	21.0	23.0	123.0	0.0	108.0
EC:2.3.2.17	0.0	0.0	25.0	0.0	0.0	455.0	52.0	29.0	345.0	644.5	819.5	29.0	247.5	31.0	50.0	6.0	87.0	478.0	38.0	1741.0	0.0	0.0	0.0	0.0	77.0	456.0	23.0	360.0	0.0	259.0
EC:2.3.2.18	0.0	0.0	25.0	0.0	0.0	52.0	38.0	29.0	323.0	400.5	601.5	29.0	247.5	31.0	50.0	6.0	0.0	13.0	0.0	67.0	0.0	0.0	0.0	0.0	53.0	21.0	23.0	123.0	0.0	108.0
EC:2.3.2.2	1792.33	1979.17	4179.08	1941.69	2212.69	2544.59	1133.83	1342.75	1371.83	2175.0	2894.56	3406.0	1861.09	3673.83	2267.56	681.8299999999999	1029.83	1067.34	412.41	1990.75	3744.41	3381.25	3376.83	3254.75	1098.91	2293.16	2343.42	1023.75	1122.08	1351.66
EC:2.3.2.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.3	11032.54	26839.0	24933.0	32140.68	32845.0	32943.0	32086.74	35234.26	28702.6	26212.0	23171.74	14811.52	26538.6	22968.8	26120.74	32768.14	30685.14	29934.6	36102.74	5553.88	17249.2	11464.6	11478.0	11336.0	10405.88	9690.32	19289.0	2465.6800000000003	17574.86	16252.6
EC:2.3.2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
