function	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
EC:1.1.1.17	21479.91	10105.15	38641.59	13292.42	34485.84	33263.0	52003.67	55080.33	70394.24	60178.0	18057.59	3194.83	36566.09	38860.0	9958.17	23193.26	11064.77	24242.69	5840.38	28401.26	40910.91	34114.37	25631.7	32832.579999999994	34576.0	41424.69	23386.01	11242.91	70134.41	24587.060000000005	3036.99	20400.58	2047.78	2165.37	8403.92	5726.8	3221.73	7897.51	1489.49	8390.65	4702.3	4280.41	1227.59	8723.83	4307.16	7705.51	7584.12	5445.55	13785.17	3231.8900000000003	26380.09	8910.02	13219.42	12690.34	20730.19	23171.92	14383.84	11727.58	30464.67	9674.49	13110.58	13582.92	26561.0	26213.25	6877.0	4574.33	6313.33	9753.5	4399.08	920.83	12032.74	7402.269999999999	13045.31	8661.04	23539.59	24315.91	20297.34	39384.17	30280.5	23103.75	17604.24	10535.72	13697.59	14750.0	15347.21	10682.34	13930.83	12659.67	14737.92	24963.58	4452.719999999999	15796.84	12682.93	17077.31	17157.92	17954.33	13944.0	15261.25	9372.75	47447.98	37514.25	47778.92	64191.0	65035.99	37607.35	56688.8	59987.2	58072.88	40991.67	28998.25	37409.0	42920.8	27996.75	34586.0	30281.0	52219.25	30369.0	40685.67	56536.67	29985.0	44045.0	40840.58	74568.35	46263.0	53821.0	52873.97	68505.2
EC:1.1.1.173	0.0	40.0	3.0	24.0	11.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	30.0	6.0	14.0	11.0	0.0	0.0	0.0	27.0	20.0	11.0	12.0	0.0	0.0	16.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	30.0	52.0	0.0	15.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	19.0	17.0	10.0	11.0	0.0	0.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	15.0	0.0	24.0	8.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	7.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	11.0	0.0	18.0	0.0	10.0	0.0	0.0	7.0	0.0	5.0	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.18	1237.0	4330.240000000001	2052.0	2107.5	1560.65	1463.75	1170.67	2160.16	3135.91	1757.67	4791.5	2245.32	3509.67	2127.25	3161.5	3610.77	4204.44	6970.56	2216.59	3460.5999999999995	1060.8300000000002	1331.04	1947.1200000000003	5744.31	6416.91	8787.58	3835.34	4067.55	1432.67	1618.56	1433.48	1236.33	3980.41	1345.13	84.0	2148.84	1394.5	1554.6799999999998	1161.15	1479.86	1358.91	1712.96	815.6700000000001	831.8299999999999	2193.4700000000003	1722.14	2485.82	2222.0	927.92	2644.8	1338.17	1888.64	1063.67	2352.17	1204.0500000000002	708.67	1454.7400000000002	1387.58	989.92	1234.9	1357.33	1264.0	1158.58	1150.0	1215.75	1119.84	1038.33	784.6700000000001	964.16	1266.75	566.64	1284.62	2973.84	1046.38	1819.34	771.33	821.67	995.17	536.17	976.5	1154.08	739.1700000000001	269.01	262.17	106.83	230.51	170.32999999999998	176.5	307.17	787.83	1456.62	301.15	433.46	424.9	177.67000000000002	56.23	96.2	157.0	158.0	155.34	125.0	195.5	155.0	133.21	134.2	164.0	48.0	136.13	109.5	207.0	123.0	36.0	136.0	252.0	51.0	97.5	575.5	305.5	123.5	179.0	104.5	168.17000000000002	113.37	486.0	296.5	80.0	62.0
EC:1.1.1.193	9819.58	11120.24	9884.59	5139.92	4004.67	4097.33	1073.67	2006.66	2953.41	1614.92	3934.17	1769.83	3182.7200000000003	1807.75	4090.0	4298.64	4469.94	6348.700000000001	3431.9400000000005	4867.18	15004.97	1518.62	1990.61	6882.05	3402.08	4032.94	3241.62	3196.16	4360.58	1657.06	1637.23	1260.6799999999998	9005.710000000001	5267.280000000001	8744.76	9283.84	3764.9	3481.75	2034.32	6199.6900000000005	3805.63	5818.83	3314.56	3056.5999999999995	7085.68	5090.41	6063.11	6674.349999999999	2045.4	8152.51	2558.09	1941.02	1519.53	3848.34	4208.57	1959.54	3359.9100000000003	2904.58	947.09	1314.0	1429.33	1801.58	1929.33	1071.75	2298.15	2962.33	5160.33	4457.25	989.66	1370.58	2996.75	1377.56	2659.56	1544.79	3650.99	881.0799999999999	1227.92	1193.92	714.4200000000001	996.25	1033.06	3650.44	1731.69	4504.49	1890.66	1355.11	2839.53	1814.85	3142.42	4604.1	11624.03	2014.32	3432.8099999999995	4290.13	1734.1	2106.24	8399.54	8453.14	4844.0	1089.34	1319.42	5709.6	20095.92	8937.74	9001.95	15209.17	13510.33	15292.38	29946.6	21279.33	31612.25	23155.5	15800.55	30787.92	17570.83	7849.42	23363.25	34271.09	5287.25	28438.33	39659.08	9888.17	10543.17	40749.17	45936.5	14739.17	44235.0
EC:1.1.1.2	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	98.0	0.0	51.0	81.0	25.0	10.0	50.0	46.0	67.0	50.0	12.0	85.0	42.0	81.0	78.0	42.0	66.5	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	40.0	13.0	11.0	0.0	26.0	14.0	10.0	0.0	13.0	228.0	4.0	15.0	27.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.202	0.0	0.0	0.0	0.0	2.33	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	163.72	51.71	0.0	0.0	0.0	22.5	1273.99	1641.58	2542.15	0.0	299.57	40.0	22.0	6.57	12.0	68.27000000000001	77.57	0.0	88.67	26.18	15.0	33.75	45.42	18.33	37.440000000000005	41.17	30.33	60.6	22.73	48.33	56.33	0.0	106.82	22.0	8.71	0.0	13.0	1.57	28.2	0.0	43.0	26.0	48.0	3.8	31.0	25.0	39.0	64.0	0.0	0.0	11.0	12.0	0.0	37.0	224.57	592.14	58.71	252.0	22.0	39.0	27.0	0.0	26.0	24.0	43.0	8.0	12.0	10.4	145.0	11.8	17.0	1213.6	25.0	91.67	40.33	11.33	31.0	0.0	0.0	12522.0	13285.0	18623.0	8069.0	14508.0	16774.0	8289.0	2458.57	428.0	3602.0	10252.0	8336.71	20629.0	11125.0	27339.0	13852.0	9704.0	20754.0	19196.0	4031.0	2562.0	14635.0	2311.0	6071.0	14391.0	1322.0	1828.43	15700.0	19042.0	14807.0	13714.0
EC:1.1.1.203	511.0	1987.75	812.0	890.0	328.5	540.25	148.0	418.0	671.25	336.0	1738.0	816.33	790.0	810.75	778.0	508.67	964.75	1194.41	703.83	478.42	391.83	400.0	524.92	471.5	370.83	215.16000000000005	986.67	981.5	106.0	413.0	315.75	328.0	1174.62	400.0	0.0	650.88	255.0	430.42	262.0	456.79	296.05	543.96	334.0	195.0	820.21	369.17	879.5	572.05	221.92	993.71	182.0	625.0	291.0	825.0	554.33	300.67	620.0	604.58	445.25	517.58	610.0	589.33	556.0	463.0	542.75	295.67	359.0	227.0	241.0	606.75	207.0	223.0	446.25	428.08	263.0	248.0	343.0	417.0	220.0	432.0	457.58	4.0	0.0	0.0	31.38	9.0	0.0	35.0	0.0	0.0	252.67	14.0	2.12	12.25	3.0	0.0	29.0	31.8	59.0	76.0	50.67	66.0	46.0	16.0	32.0	56.0	18.0	18.0	41.0	65.0	45.0	16.0	43.0	120.0	17.0	13.0	42.0	28.0	27.0	41.0	29.33	35.0	46.25	64.0	49.0	26.0	19.0
EC:1.1.1.205	25234.58	13523.91	46411.59	16690.039999999997	42284.34	41398.9	63541.67	68354.83	87849.54	74144.1	24001.57	5130.9	46286.34	49255.35	13650.51	30023.370000000003	15803.6	30246.03	9043.42	35157.24	47513.48	43144.19	32648.620000000003	40699.75	43399.78	50304.77	29606.95	14840.94	88428.65	30936.86	4569.11	25649.68	12458.399999999998	9418.85	19857.33	17614.09	8017.049999999999	11689.4	3609.22	16451.73	10068.76	12245.78	5246.59	13413.07	13406.53	15072.21	16987.25	14368.1	16422.95	13530.94	33021.93	11941.32	17807.719999999998	16201.37	27363.57	30357.939999999995	18215.57	15331.2	38086.76	12790.53	17632.67	18383.8	33728.67	33345.41	9121.35	5739.33	7409.93	11485.5	5543.4	2236.66	16582.92	9271.76	16646.76	11332.419999999998	28327.19	30556.41	25826.09	49568.22	37940.15	29389.5	21984.72	18129.11	19128.19	19492.99	21321.24	13249.91	18954.03	17963.95	24455.02	33095.1	20758.93	19543.69	18724.570000000003	23072.11	21627.1	21987.24	47518.44	46994.14	53059.43	65914.91	66544.85	88448.2	82840.42	88960.90999999999	57180.38	71605.97	85645.2	76057.54999999999	79104.26999999999	56303.93	76610.25	63122.8	44436.05	60470.92	67520.33	70449.92	56656.92	72523.09	77471.42	66279.08	65003.58	62549.0	98152.76	75259.67	84799.25	78144.64	88861.2
EC:1.1.1.206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	27.5	0.0	0.0	75.0	6.0	11.0	18.0	0.0	13.0	44.0	25.0	8.0	37.0	6.5	44.0	40.33	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	52.5	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.215	9450.58	10139.9	9297.59	4414.92	2896.67	3530.08	154.6	423.5	686.5	343.0	1748.75	824.12	850.55	813.92	779.25	532.06	1034.7	1341.62	765.3100000000001	480.67	3324.29	401.2	554.62	5262.71	2051.16	2722.69	1002.0	1266.07	1028.08	439.4	355.25	339.05	1462.92	667.6099999999999	2448.25	1715.43	638.0799999999999	796.92	303.76	725.38	440.79	796.12	516.42	974.16	1045.62	578.92	1034.99	814.16	337.75	1400.02	191.25	890.01	477.46	2695.17	3615.98	1472.25	2628.17	2106.16	461.25	525.35	624.25	596.58	728.5	466.25	557.15	322.0	449.0	538.83	269.25	593.58	1103.57	465.78	1025.39	457.29	506.65	280.25	336.0	417.0	248.0	458.25	462.4	338.42	40.75	27.67	28.0	18.17	72.0	72.0	37.75	5.75	948.5399999999998	198.08	449.33	175.0	10.75	0.71	29.0	35.22	61.75	78.25	51.25	71.35	53.0	28.32	36.75	56.0	18.0	50.21	42.43	66.25	45.0	16.0	44.55	120.0	17.0	15.25	42.0	28.0	40.0	41.0	31.33	39.25	55.93	64.0	49.0	28.5	19.0
EC:1.1.1.219	473.67	1935.17	763.0	806.0	317.5	514.0	146.6	389.0	576.0	292.0	1695.0	779.33	718.0	689.34	614.0	493.67	962.0	1133.16	626.33	424.17	329.33	357.0	481.83	428.8	343.0	214.33	1018.5	942.0	106.0	405.0	342.0	328.0	1204.1	461.92	0.0	709.3399999999999	325.83000000000004	442.17	272.0	472.0	303.5	638.3299999999999	367.83	207.0	828.5	521.6700000000001	846.66	599.16	234.33	1182.67	179.0	595.8	297.0	847.0	545.0	281.67	647.0	627.0	443.0	478.93	568.0	587.0	546.0	463.0	584.4	312.0	347.0	230.0	238.0	565.67	226.0	210.0	429.0	406.0	254.4	265.0	346.0	405.0	220.0	457.0	488.4	47.67	42.0	35.67	14.0	27.67	0.0	67.0	0.0	0.0	330.17	41.0	44.17	45.0	11.0	0.0	90.0	313.67	90.0	96.0	93.67	126.6	77.0	457.0	630.0	446.0	182.0	34.0	41.0	285.0	63.0	30.0	77.8	131.0	17.0	46.0	655.0	546.0	89.0	137.0	71.0	365.0	63.0	497.0	264.0	41.0	24.0
EC:1.1.1.22	34293.25	16096.91	66213.59	21958.42	63194.67	63732.83	102477.0	109341.5	139133.75	119115.25	31306.0	7453.03	70336.05	78215.92	19169.67	44241.44	21312.03	42387.88	12581.78	52482.18	65963.08	67176.12	47599.29	61012.67999999999	66822.41	77981.84999999999	44976.17	21229.82	129688.66	47529.9	5659.5	40246.15	10586.21	9108.21	23054.58	17492.98	7957.51	17341.53	3535.16	20278.36	12055.02	13630.66	5294.82	18064.53	14880.87	18111.5	19877.04	16123.87	28795.8	14653.14	50709.75	17263.309999999998	25734.67	24340.92	39305.23	45531.67	28117.97	23292.25	61558.75	19665.270000000004	27483.0	28718.58	53737.25	53195.75	13731.55	6783.49	8525.5	15449.58	8133.5	3199.58	24896.32	14172.78	25170.39	17298.29	43907.05	48387.75	41295.75	79339.25	60922.25	46995.75	36074.630000000005	25245.04	27172.78	27007.39	30511.08	21845.870000000003	27943.800000000003	27067.79	26558.55	45407.37	20881.45	30857.99	26781.33	32938.75	32947.689999999995	32367.230000000003	34506.7	34227.74	16769.73	61046.01	72017.35	90566.06	86809.01	107933.91	77122.65	56177.01	89832.41	86275.88	70026.62	55625.0	55891.41	55174.0	31727.6	39886.25	56520.58	101346.17	63647.42	65445.66	117127.75	66739.0	55610.08	90478.25	147146.34	62830.5	65840.25	73529.75	63628.0
EC:1.1.1.220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	13.0	0.0	11.0	5.0	0.0	0.0	10.0	3.0	0.0	8.0	9.0	19.0	12.0	15.0	0.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.23	9782.58	11122.74	9850.59	5094.07	3970.67	4066.73	1077.67	1943.16	2873.01	1601.12	3613.57	1668.4299999999998	3076.92	1710.75	3019.5	3408.6400000000003	4026.14	6231.1	2454.94	3506.1800000000003	4060.77	1559.62	2079.28	6694.55	3290.28	3950.69	3148.22	2798.26	6610.08	1450.06	1445.0300000000002	1056.6799999999998	9810.46	6099.780000000001	13779.66	10226.240000000002	4060.9	3462.17	2110.32	5676.9400000000005	3995.78	6315.58	3454.23	3070.4300000000003	7525.21	5541.910000000001	6150.28	7365.349999999999	2137.9	8615.76	2353.59	1929.82	1535.63	3687.54	3986.77	1952.34	3159.11	2663.98	822.4200000000001	1035.1699999999998	1306.63	1560.33	1311.58	984.75	995.35	1105.33	1009.33	1050.25	946.66	946.58	3043.75	853.1600000000001	1731.7599999999998	1215.79	1637.99	926.08	1072.42	985.22	652.17	867.25	1023.06	4940.99	1848.44	1687.49	1588.33	1551.11	1958.03	2158.85	2038.42	1700.6	14206.55	2242.42	4019.21	2664.53	784.8499999999999	2099.24	8768.44	11083.64	6590.03	1459.84	2253.85	9851.03	701.6700000000001	8262.74	10807.78	6198.17	5508.25	1508.88	4627.35	8300.83	4251.75	2338.0	3203.3	697.9200000000001	4818.58	2387.17	17325.92	12539.17	5477.25	9737.08	4053.58	10385.92	3529.42	11096.17	11984.25	4304.92	7034.0
EC:1.1.1.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.25	11299.58	15644.589999999998	13693.59	8618.039999999999	6241.0	6005.98	1708.67	3160.16	4815.210000000001	2665.7700000000004	11049.57	3587.48	5810.42	4361.85	4759.5	4933.38	6393.9400000000005	9725.67	4370.58	4784.58	6215.83	3424.27	5399.29	13326.88	11251.429999999998	15147.99	6045.12	6955.719999999999	14657.24	3189.36	2561.28	2420.68	14292.2	8409.02	16330.13	14710.490000000002	6228.719999999999	5687.74	3199.8	8759.080000000002	6178.38	8986.56	4983.02	4724.880000000001	11101.100000000002	8265.619999999999	10071.15	11426.84	3547.87	12799.78	3356.76	3541.6600000000008	2677.12	5838.62	5495.18	2949.61	4860.24	4231.360000000001	2322.93	2526.2	3153.17	3434.46	2873.83	2510.41	2398.8500000000004	1982.0	1975.93	1670.25	1531.73	2454.6600000000003	4001.03	2371.88	5379.82	2431.76	3482.1900000000005	1803.08	2389.42	2631.2200000000003	1539.82	2167.25	2220.7200000000003	7307.280000000001	3436.86	3021.41	3542.24	3029.58	2919.36	2925.28	4300.02	4200.1	19097.41	3189.51	5502.389999999999	4071.11	1257.6	3480.57	29038.74	30501.99	30948.660000000003	27564.41	19942.95	35685.06	20783.17	24474.19	15241.21	36628.47	29475.62	18861.22	34071.35	24251.43	36503.25	22492.8	21892.3	22635.92	28955.08	8195.17	23752.59	29666.0	8770.75	36882.08	19035.41	13966.92	9496.81	32706.17	42604.25	32156.22	44586.2
EC:1.1.1.251	8872.16	8082.42	8414.59	3498.17	2549.42	2964.08	6.0	5.5	11.25	0.0	5.75	6.5	12.75	13.5	4.25	12.5	21.75	176.27	67.21000000000001	10.25	2910.33	0.0	12.5	4731.41	1646.33	2503.15	17.0	299.57	919.83	13.0	3.5	3.25	75.17	55.67	2441.25	835.67	233.5	306.25	57.0	120.17	35.83	37.34	37.17	683.83	47.67	21.83	24.08	69.58	4.75	81.67	9.25	277.71	203.75	1826.92	3040.9	1173.5	1965.67	1491.08	4.0	6.5	10.25	33.25	172.5	3.25	4.0	0.0	91.0	306.83	28.25	12.5	874.57	207.78	577.14	14.21	242.25	3.25	0.0	0.0	8.0	1.25	13.75	282.75	24.75	5.0	0.0	13.5	51.0	0.0	28.75	5.75	569.42	121.08	400.66	155.0	2.75	0.0	0.0	0.75	2.75	2.25	1.25	3.75	7.0	12.32	4.75	0.0	0.0	32.21	1.0	1.25	0.0	0.0	0.75	5.0	0.0	2.25	4.0	0.0	13.0	0.0	2.0	4.25	9.68	0.0	0.0	2.5	0.0
EC:1.1.1.26	229.0	527.3299999999999	264.0	511.0	354.0	423.0	62.0	434.0	499.0	263.0	639.33	374.0	605.0	630.0	922.0	978.0	892.33	547.66	644.33	534.0	430.33	437.0	621.0	695.67	392.5	76.33	245.11	93.5	19.0	44.0	241.0	150.0	218.5	120.17	0.0	133.67000000000002	70.67	32.0	17.0	78.39	122.0	98.5	42.5	23.67	145.82999999999998	72.5	72.06	149.23000000000002	33.0	133.5	135.0	53.0	209.0	154.0	82.5	54.67	127.0	141.32999999999998	38.0	67.0	234.0	169.33	41.0	160.0	66.0	93.82	106.0	36.0	8.0	144.67000000000002	43.5	69.0	115.0	68.0	144.0	123.5	134.0	175.5	114.0	99.0	265.0	37.0	19.0	11.0	0.0	23.0	0.0	30.0	0.0	0.0	290.17	0.0	31.5	28.0	14.0	0.0	32.0	14.0	24.0	7.0	15.67	19.0	42.0	16.0	4.0	19.0	12.0	12.0	0.0	17.0	0.0	4.0	22.0	7.5	0.0	14.0	16.0	12.0	11.0	19.0	8.0	91.0	15.0	31.5	41.0	3.0	7.0
EC:1.1.1.261	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	9.0	10.0	0.33	3.5	4.0	43.0	6.33	39.33	24.67	2.33	31.34	0.0	0.0	10.0	0.0	0.0	0.0	108.5	0.0	22.0	0.0	214.0	140.0	15.0	232.0	156.0	64.4	32.0	94.75	90.6	78.2	99.5	30.67	137.0	50.4	101.0	146.6	19.4	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33	142.5	0.0	0.0	10.0	0.0	0.82	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	17.0	6.0	0.0	0.0	24.0	22.0	6.0	103.4	32.5	34.0	134.0	80.0	142.0	94.0	14.0	52.0	236.5	20.0	21.5	139.0	17.0	17.0	73.5	177.0	32.0	0.0	37.0	59.5	0.0	21.0	43.5	0.0	20.0	0.0	0.0	70.0	0.0	3.0	21.5	5.0	3.0	48.0	239.0	117.5	41.5	6.0	3.0	140.0	6.0	153.5	196.0	45.5	4.5
EC:1.1.1.262	9685.58	10841.07	9572.59	5011.92	3275.17	4005.08	224.0	911.5	1253.25	609.0	2531.67	1232.0	1427.55	1595.92	1809.0	1706.4799999999998	2034.9	2411.82	2375.73	1067.51	3739.72	1002.2	1303.12	8615.69	5786.9	7833.32	1312.5	2084.21	2295.58	586.8	663.5	586.35	6086.6900000000005	3877.63	5723.76	6569.18	2297.23	2293.82	1224.99	4107.38	2667.79	4184.1	2507.73	2097.09	5040.92	3203.0	4087.76	4638.95	1287.0700000000002	6099.950000000001	656.75	1112.4299999999998	813.86	2878.67	3781.2	1618.67	2960.57	2399.25	582.75	678.1800000000001	911.5	1027.58	1133.25	638.25	787.15	523.0	662.5	588.58	359.5	830.66	2344.96	942.34	2428.67	693.0400000000001	1202.65	436.25	712.75	720.75	457.25	673.75	811.4	2533.62	612.93	723.5699999999999	661.6	762.5999999999999	1020.07	1108.35	541.15	320.27	8726.39	931.66	2185.32	1188.3	240.68	160.08	5318.2	6828.72	4076.5	939.5	1110.92	5040.1	535.4200000000001	6046.71	6831.62	3645.67	3799.83	1350.63	3745.6	6174.0	3555.08	1802.5	2456.05	424.25	3854.0	1214.75	9141.75	6134.08	4251.25	6225.0	2960.91	8022.67	1961.04	6425.0	5246.5	2538.5	1788.5
EC:1.1.1.264	0.0	40.83	3.0	16.0	4.0	5.0	0.0	5.0	38.0	13.0	21.0	11.0	15.0	11.0	18.67	0.0	10.0	15.0	48.67	3.0	0.0	16.67	0.0	61.0	0.0	0.0	0.0	25.5	0.0	8.0	0.0	6.0	81.0	25.22	64.0	121.67	53.67	38.17	28.08	60.75	15.08	34.38	19.5	48.83	46.17	49.92	48.83	35.17	12.5	46.25	0.0	27.0	35.0	13.0	0.0	0.0	12.0	4.33	0.0	32.33	53.0	3.33	15.0	36.0	0.0	14.0	0.0	0.0	0.0	11.0	0.0	19.0	22.0	10.0	11.0	0.0	0.0	25.0	9.0	0.0	0.0	56.67	74.17	50.67	39.0	38.67	13.83	3.83	44.0	129.0	208.42	22.5	48.5	51.0	34.5	42.33	0.0	0.75	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
