pathway	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
PWY0-1241	9540.844751956864	10220.053889402265	9578.028733962276	4428.143650835387	3589.2139720784244	3555.637913416965	1075.6137034279934	1519.6762103817357	2430.312089281414	1359.380383548223	2912.117810406147	1287.4631716369918	2551.6843142688813	915.7966398594068	2045.234068970528	2477.5555774562977	2809.1720649444687	5646.086329322371	1165.256826425081	2832.797184092345	3411.308092040052	787.7433222755271	1049.4918887934791	5844.510918545585	2584.661369486325	3651.8859446930105	2973.6907104164447	2665.870229227273	2499.1477514633707	1334.0425057757243	1163.2233409209596	914.2632234692924	4054.015210835771	1838.500465423857	5977.501331638198	3757.119601067367	1873.4393281506937	1917.4435245807456	1207.5231966036586	2196.45571275158	1732.0800008544852	2244.3032746492013	1096.2852232751814	1646.0143190082397	2800.8844408446234	2281.3080873233444	2629.962815915017	2637.7273604927555	1062.9997802570283	3062.271593219757	1189.4090286475523	1668.4688641605592	996.871341161555	3420.485170010962	3700.813662722541	1642.03342069861	2758.331118392061	2394.444092353302	632.5996640164132	762.5854207877671	682.6426696282464	835.2211282919174	791.6213232008387	612.8475920351934	702.7899354776404	842.6910354902927	790.4735870117064	900.8312591897308	826.1276255363737	626.8887095688118	1500.5294039508913	659.5938123013788	1396.7252028569785	665.9022939334326	1102.429155648927	548.5014739119221	446.7511990694063	525.5989921536741	282.2892046788889	550.3325160725497	564.4224495868574	1169.1543153297912	487.670448575023	465.2675572139794	464.420163285578	440.8636755481394	724.0836554875199	639.0645619212437	650.6862055807684	1023.2474233977003	3298.821430689881	599.7870111556497	941.8042878579608	626.6528389002397	200.02900586899327	166.10664397809433	108.22788130739738	77.85097687299616	108.391791770424	103.00976698913972	68.06529884444817	103.4892207535528	93.8562511072922	102.66412529614811	114.8334666478258	88.94239246049617	71.39414099465235	70.70462011185192	57.48320807392424	119.1077743679246	84.94590880436999	31.626506024096383	85.39748298065996	166.56913526061166	39.2111812410088	29.64847380166892	172.21792754248528	181.2959345256488	98.22088269847715	317.30881404182963	213.20612434683645	627.3393164855246	175.10086882995333	497.9549305175745	467.4983820145983	123.24843488467606	102.81259233337036
PWY0-1261	26639.509832456835	19307.06982697908	36431.37523695553	15033.29453746164	21889.995181886326	22004.132620765584	10968.017606757694	17088.671366376224	24279.08077508059	15192.791100167908	14158.70341656184	3926.687872176776	19396.633015111616	13905.505934537929	9644.46408821093	16268.386122908798	11526.410583729965	20308.21881080577	6677.032724805972	17384.47022145824	22859.68814843608	10689.65589486362	12131.789899634185	27985.29901675424	19313.422683385805	23221.098214327874	14967.627402924008	9565.995861276111	21627.72398752462	10142.748624971377	3493.5138623978683	7866.464005757313	11265.917158101109	7909.61109478355	14009.4624939078	15162.423859985898	6786.968995398321	7362.632965099731	3294.727225447798	11534.495935774154	7668.731163534997	9796.120220117997	4537.405433431201	8869.251068491696	11161.202486872106	10851.22649842642	12612.09887246066	10581.168810888892	5340.5303763668135	11164.518112304972	10155.63982791945	7109.325380701327	7265.171278524363	11850.396817191422	17509.336356308646	11852.367591229644	12024.22801085478	10026.391682160624	6569.806656145081	5287.156721887403	5765.675238340764	6489.174587858313	7752.112054635562	6547.802948747856	4068.6012312361713	3594.435474487684	3938.2011845854	5364.23814747892	3316.754228062064	1734.518016935005	8638.992811087666	4220.422676351195	8321.012091605116	4640.988659136386	8868.690188070572	5642.728753766166	5155.878709244606	6871.264466636144	4477.751259097671	6058.879288922793	5945.268808050847	8095.913439901938	4659.323761070513	4178.694186116879	4617.718783188011	2283.331800423377	5688.666488691019	5463.158449506582	6124.155706119236	8895.803111668889	16434.652800463566	5657.11677415552	7324.535083285368	5514.057446819844	2210.953042123862	1966.6268882118284	2555.4483630961686	2685.525594566737	2657.0122904247937	1438.1230187540211	1221.9167416315531	1955.3415722329653	1898.5949323637976	2553.250171070016	3001.519677359446	2034.3768798174103	1555.4060922389244	925.1922302559268	1147.9996344262538	2844.35999456009	2009.7859020911744	956.1660396509756	2423.90351724657	2075.9294388290864	3447.8687965355634	1127.777813420999	5757.284880352509	4409.113798554799	1570.9760041983702	4899.747772069781	4101.65963925251	3124.630690832938	3084.0058150153723	10004.440031519054	8842.306313862673	2191.022568708049	3521.5243189795297
PWY0-1277	11144.39258849251	10177.976310871514	11056.15073545542	4764.541773217852	3519.20478431398	4131.277443659892	14.00664455327081	13.072527293585129	45.37684833589494	0.0	30.99427591019932	35.15350583529	58.32353100670826	66.9733804299122	18.727322906940763	55.37121217674328	98.62234499954566	448.79129124529584	202.04791850657165	47.098068407608274	3994.701707039477	0.0	60.95870078089352	6313.015729419279	2448.35095544066	3435.3069559048804	63.883822672114015	651.2499097813329	1549.6767178681348	58.61024042489052	16.45917304006801	7.747331491180204	551.2093374895469	490.116689553511	3784.0910392578726	2047.7177488260625	680.4589362395176	798.3078043400694	183.6775590251492	598.7681034914632	207.8384517791621	343.5901740400409	220.5073902718861	1226.9375987403807	615.1071409351525	271.6813523452016	232.1776574590958	443.1153019979469	59.341519711766544	600.7054467284233	40.12210652796953	586.6036806929147	392.6999248823536	2797.068845027267	4181.09916464536	1691.4631498455915	2902.215655998432	2255.300032167392	11.905764510030098	19.95226664919958	53.25630777098396	152.2337843495096	384.05706946903314	17.643549144999696	21.79421937003697	0.0	212.38877128656915	517.256070731421	89.3706036216201	42.82917663802053	1289.067773815004	365.98114946428655	986.964117530004	65.98523972662939	455.6805671976199	17.28542777447126	49.803040136507214	0.0	35.56518323568361	7.256567123356884	62.06358862853064	443.3506376198171	70.73793528724617	12.25772549371605	0.0	36.45204859130568	123.60701212165309	0.0	55.57326744054615	39.47358029910243	1370.7685326717692	242.2118047352889	646.658664081501	272.2529358766255	5.993310116658938	0.0	0.0	0.0	14.338886613007016	11.872637633262672	6.891851156705042	19.827661544964407	29.449011041635053	38.771712109483616	22.89330186547963	0.0	0.0	59.83981259997592	5.4778021439923	7.244710946661745	0.0	0.0	4.090399282667658	21.293390922891312	0.0	10.1889965113133	22.16649273957862	0.0	45.66209917493818	0.0	7.092083041722522	22.19342384194004	34.69135327991107	0.0	0.0	12.85938696033624	0.0
PWY0-1296	24984.76535309189	11707.724620102352	46689.82138316232	16770.42139131023	42462.73997920914	41174.2644684484	63018.96219749001	67447.6117400742	86288.18916276659	73359.80504035245	23797.08614842891	4271.022304597043	45238.86186644559	48782.7696453199	11619.08379909334	28131.958167150337	13797.32662021311	27630.07161158688	7315.43518565765	32697.23956550884	38057.1944240535	42883.69281306095	33121.23731686001	40805.959503572645	43895.71371251237	51321.85474755171	28135.38068181917	13808.281613625952	90986.8179038081	30459.17672816853	3869.55553464048	25282.2201772772	6058.495431226109	6233.33694998343	18060.29304522141	12802.085542568137	6415.569919965623	10290.81002983957	2240.799351339834	13201.182543426705	8167.65313174825	8614.626605878415	3298.0589978720445	12579.463623613165	9084.35939579157	12546.29244882784	13393.996909833662	10810.082901899172	15585.92782469394	8527.766614086297	32375.382513998964	10959.633134209573	16979.945364640105	15157.23944443576	25636.608775830595	28497.54268068442	17520.92620130764	14332.088711508684	37629.39707004527	12027.723973353324	17029.028340069595	17659.086977462783	32449.51607276121	32762.559153295955	7569.590264976271	3734.0289193307226	3221.118254777308	8200.847244955923	5113.822926702123	1613.8298358063305	15390.544361154798	8789.41113963222	15750.01181381483	10576.736225658404	26185.51522871111	30293.7363201967	25381.264917806056	49185.56127138832	37674.186434194045	28849.12137098056	21535.708965407848	17104.127277116815	18729.65683103026	16752.82994901529	21117.581378204635	13074.503109209629	17500.468786634305	16950.575402628852	19562.435558714216	30630.849448712208	14255.678571962908	18489.220386444147	17584.05142861388	20819.342130374964	20407.029849623093	22366.397941832787	41636.08143178966	39398.853861202166	33422.56669777875	63070.871167197314	61226.78724508303	78851.608807372	61445.3950555777	82068.37687434973	53121.009119926886	59548.98185078345	72714.9604799199	61446.97481414134	57985.18716308807	41972.179056830944	49532.44626438968	41097.52067884786	30179.41656574068	28819.820740053587	50596.85263052712	65565.33770680978	41384.905314612166	44312.94769227164	74825.08147853482	53937.606610007744	28878.972701518163	58700.11279994679	93909.04929153	43747.98084307733	50436.29018451343	66495.48337343191	53799.49353566194
PWY0-1297	26016.714096452608	12549.057960447968	47448.78487326952	16845.754784650457	42550.79874409152	41420.66565707196	63082.1255723542	67456.18220111475	86377.99195476934	73396.07981394135	23051.011851302654	4198.224170836232	45198.79500030169	48563.8024655437	12110.634320505302	28489.037858053875	14009.411006283945	28042.32923512376	7473.438397400713	33428.257283616505	41990.533490648486	42625.07480456497	32523.757788526884	41613.156848227336	44243.78163430424	51968.18381412608	28259.01135040772	13928.826158050651	89614.45565241687	30372.048301936804	3859.550843683004	25181.823987340453	6301.175394763229	5973.269736595744	17752.62423883943	12479.222103602342	6265.889667452162	10168.76660347953	2314.5972537348416	13190.119785054394	7929.65752357265	8350.82516493959	3107.716125118305	12532.109461348911	8747.387946098113	12305.926898624804	13669.85654755021	10358.290645181254	15462.547116598267	8300.636744382526	32199.897019112246	11159.457336006531	17025.54596461956	15494.60813304907	26262.296178274184	28963.75141309421	17806.602677137835	14628.180937378766	37558.53620377142	12103.338725504427	16889.711960741755	17526.48437584148	32707.887474047893	32662.430374502765	7975.617726526772	4490.112853183717	4353.922531896009	9387.18551017012	5161.396419844244	1573.4395033243336	15521.463095618636	9020.53852815753	16266.136763189605	10665.393161068538	27079.53842003021	30209.380014928687	25250.854711941392	49056.1127302496	37607.34971725494	28838.07781332498	21472.38856644164	16522.819589845596	18559.827701116592	17909.68485543311	20923.12590348851	12779.902861716484	17796.008971018695	16796.34619063334	21273.76453833726	31998.069505201634	13089.830312098911	18563.32557744718	17258.7039112248	21502.93033999076	20877.98348918015	22065.016028752794	41247.15309611482	39695.4609881906	37176.35753077984	63679.73161074047	62322.86157181991	79159.18988339776	67405.70715471359	82847.29935555121	52627.91660021473	62304.290911583215	75708.98819436859	65399.65499374474	62228.63337125064	44304.49741558338	55210.05206431264	46604.26352531519	33203.513683487945	36061.33386260286	54072.87969953439	66882.62174639886	44739.9200412577	51892.8448850321	74556.59937055514	54311.634996351146	37902.28765211308	57697.39474613661	94718.49084863425	52829.70783979127	58721.596913546346	69273.4165794474	61389.08722756978
PWY0-1298	25931.321561241595	12067.577623429464	46765.33575371437	16041.45524136023	41969.83193024212	41089.94501995326	62994.78366263851	67264.96179604721	86102.05894826859	73249.93204474045	21368.997383295395	3894.434865893222	44455.44124106402	47935.323838770695	11305.218943287084	27754.40046162139	13228.996091255149	27132.1358187537	6893.378052074949	32654.876271972586	39834.185792935976	42127.99492342346	31510.288047796632	41163.07688662405	43789.6826888151	51561.30367930462	27615.40163582726	13320.734671241338	87143.25057207559	30011.60817624437	3661.405067697128	24939.051854077377	5503.28850829303	5569.230441459089	17370.625995830782	11594.928427625113	5695.492930859835	9635.307338962037	2104.6063724696864	12154.831703929298	7384.700863821963	7725.777636736011	2839.191135633668	11955.554190996616	8132.163082980699	11498.515500738067	12156.820198113546	9455.188763905198	14964.790174353606	7547.236263523637	31908.7708840635	10725.93281570352	16534.445844036847	15172.658135813115	25942.620363887003	28601.02972829223	17551.809866342766	14410.529032724757	37414.6295569999	11791.198950817545	16604.64640575725	17294.702467642415	32351.12464553937	32443.111464323283	7627.90271251726	3781.2019593899454	3565.644185627396	8739.816844857723	5016.749322506991	1374.8730883280307	15357.973232099044	8761.769492038915	15742.858285878005	10377.98845986926	26477.49158243133	30035.65787849737	25008.46179240921	48826.88329519586	37465.982919002105	28657.04069999956	21255.819589916573	15783.380187645333	17891.262096381884	16555.6405518637	20087.3915844983	12288.291617608063	17186.173863404645	16567.403536300222	20102.61864762631	30057.560328150663	12558.128593702986	18119.60406766281	16720.308419478206	20417.67275711042	20393.16326521645	21152.763069623543	38392.33082069673	38249.46714786536	36971.51317882724	63639.14842943227	62317.91213578538	78363.25299757981	68043.68647211195	82192.73498211768	51486.68667326046	62369.01608189604	75750.16163402528	66053.33771066478	59022.59001956828	42391.96743074429	54128.639224489634	46820.73763376728	32962.94631965382	34688.686905793176	52541.2968716434	65769.09122396326	40553.29789048559	48098.458138261405	73852.05057514893	47304.8534644042	33313.57241215848	55835.31492552779	91798.01293737131	47013.53378541668	54201.20537646961	69151.8510737942	59646.68200873538
PWY0-1319	30412.337911530616	19145.693816905365	55065.785531601294	21014.399974422144	49359.70326339953	48677.926114009104	72950.78937799438	79180.98401911724	101809.10776628356	85513.38188256262	30360.55053449297	7278.825563375162	54557.99438949832	57962.78609620367	17603.75777897064	36058.11326986627	20195.1005458407	36974.135351839424	11751.274674860924	41486.32821863845	55382.79116576198	50154.29224512831	38633.88756669818	48110.388606353226	50595.437804937465	58102.329700989765	35506.09821556703	18406.11016626536	102581.43029096004	35988.06193635661	5924.277447563202	29898.896958959333	15650.700143629683	11249.574180765218	23002.08464362712	20885.88120976176	9658.471767855808	14007.648423411178	4461.77134712063	19449.285110535544	12234.158778023757	14545.15608391667	6451.5389492434215	15742.088490110447	16372.594174477365	17870.177216228025	20747.595263881336	17156.231033367207	19105.62861001953	16665.98254040806	38121.76295458188	14596.63919402972	20881.526024738618	19856.040953293505	32320.74910408473	35219.62307306014	21956.586339468493	18525.51429048777	44200.42968354762	15183.68021365332	20818.06665063956	21861.502309145737	39108.45682059464	38678.68980694339	11110.059950579052	7068.293692244392	9077.80262737469	13539.85169742647	6722.160222466379	3418.473519996467	19264.976429689625	10897.846638041876	19561.77832393807	13570.264675465498	32815.8889185548	35324.17505493708	29977.9535040172	57346.808517128455	43736.24987218304	34248.6784991088	25946.770867826104	20735.95234845386	21887.54786781803	22326.60346792833	24508.028510186185	15200.513205022336	21736.62742994406	20610.90898892692	28055.34590811212	37872.54367004168	23593.52768361043	22407.170232518434	21270.41747874324	26356.71435905056	24689.22384358706	25136.41604748453	53781.25683567173	53534.64277351377	60646.93078816713	78078.23487994615	75800.17546543457	97977.53904054938	97062.5159291638	103661.60451272893	65784.52147705045	84992.08627808696	100079.86779302776	88589.4593480875	90536.8292409018	64194.94253777488	87396.29047558634	73239.0097706452	52019.61433250151	69310.10973524656	77016.75646783989	81137.58120779938	65715.31162454122	83773.39838488468	88103.49155857078	76107.1802569832	73762.33851598871	71273.82498974487	112685.92660544207	87658.11073095289	100370.60851205254	91911.60029598507	106833.19347931498
PWY0-1338	8937.91	8180.262265070084	8487.98780559764	3534.5089827954243	2568.969004421768	2997.3279174163968	6.000000000000001	11.224137931034484	17.922263954380963	0.0	19.49150360453141	7.638248847926267	23.733544136547632	53.77328195247271	9.04828029875102	18.62975609756098	46.22473903966598	193.19802217270868	90.72582700395874	15.831701673193306	2940.875871283691	2.653968253968254	41.95239908527437	4792.754753038929	1649.9947228544916	2510.69	18.533834586466163	312.83906581112655	1054.1929327644325	16.493023255813956	7.946518668012111	3.25	291.00835978608745	347.49643085313454	3205.414018749526	1120.995057461061	334.05274517029005	394.4121571626289	107.99874076416192	235.19563338634245	120.45357478350508	207.65601465015507	163.20871061747152	754.8836016793197	305.9624443936654	122.72418115980987	164.68510806751007	272.98444082223097	67.01290738085767	321.4034235787402	13.631044139561174	305.46087837347983	207.1123653449461	1872.842658399005	3073.9147806968467	1224.696810952137	2019.84344504166	1508.108402937746	16.949404761904763	16.347192592256366	19.557874637872004	46.76682607502646	190.729281333543	3.25	21.28921470529377	0.0	91.0	309.9018518286769	28.803017944535075	25.80393905470277	1023.5916273567426	220.9923898572871	585.8813717489293	31.93495959588289	254.01140869473835	3.905786350148368	19.22214182344429	0.0	9.285714285714286	2.7931229723939524	16.404494382022474	478.504283696957	47.32475290279244	15.279017226772098	15.02008032128514	16.422542204568025	55.434782608695656	4.943820224719102	30.4344207723036	9.978070175438596	1278.9715643133009	197.9547391669372	617.0460623401772	258.28294531893647	3.381811487481591	0.0	0.0	11.192133968079313	6.743773216885073	4.962132734185967	2.963686827964568	9.08309530551691	7.745901639344264	25.186890617963744	10.713955689467848	0.0	0.0	36.97973800784711	1.2476007677543186	3.0794407802268364	4.606879606879607	0.0	1.7848862405200434	31.547799696509863	0.0	4.577239014688516	14.790882043277165	0.0	24.304004185165287	0.0	2.490553918234716	9.458636877464835	13.555417429483924	0.0	0.0	3.117448042532624	0.0
PWY0-1415	11972.026778777648	11178.223714164244	12273.4252072506	5501.540171511361	4614.715022293096	4733.307029445602	507.3728029794077	1476.8364733554235	2110.3463378220704	1112.960411571552	2123.3733324422824	822.7663577147396	2352.937393869002	348.7483355554961	2100.512830296388	2576.479868785104	2725.5388285927384	3838.562213612096	916.2177874671752	2090.972504804421	4596.600039880327	680.2263529806047	1016.1613685147612	7707.016626975636	3279.882426675725	4242.443581033542	2287.417066738821	2223.502774700092	2275.1221781450827	948.3061802706412	949.3590888407252	783.8492498193631	2946.127397063276	1868.8182702986744	3970.6509134054495	3510.074393650415	1710.5777566140396	1759.2484753949632	920.5926160771932	1873.8244627792144	1346.6761892344489	2060.950277661014	1188.4538344431817	1819.5703910832945	2326.224763847378	1950.4242644881087	1971.726765695116	2271.4116365713908	872.8504433483475	2524.150093793834	1349.1695974052486	1484.1713278016723	1024.5201499292857	3706.2468466832106	4670.033216048376	2036.10876669482	3295.581071511215	2717.4601194291263	255.23461538290505	590.6283848995885	819.2909862635324	867.284440851989	527.7157087939329	415.5964474025965	419.7901937151922	691.1386013609003	688.6064941356472	899.6373907840336	567.6342782644563	324.06221538859853	1646.7593833365263	682.0996168769123	1485.679829266311	535.8026560157377	1044.5361914580492	420.17671742861535	326.5300338043281	405.834359543749	278.02317011736926	270.7588033405659	393.0350818253845	982.643300873275	332.873232030721	201.7256656629136	262.759031323876	195.46722798003003	304.16988105328977	166.54151848562412	798.8539790521567	681.208330477044	3519.395176314418	783.3839524372282	1139.3189717763294	534.7910896013373	186.91089746516923	182.0352315368344	71.69481813709409	122.78597474897356	138.7199686763794	55.19135032916927	23.13767884998268	117.45363772983671	69.35215111043571	115.83784276158336	107.5641494853446	78.36755160460497	49.71344668417876	82.05829887015119	88.13278116669329	154.06979723606818	83.17520397027704	33.93702409327994	140.35543887125417	93.76899648111772	48.61867259936135	72.02839111427798	170.08352818448023	101.82053275184602	78.10745286023452	118.79550444606096	89.3961678600314	97.21324115874629	164.95645550206953	199.3558843125224	159.93469332099147	81.71204679964133	86.61378570810645
PWY0-1479	14017.0037870767	11688.81134754814	16060.5121307241	7459.398368073522	6975.581635718789	7126.693815067923	1998.2406698772377	3304.4764558317665	5128.3369914719	2833.660101539493	4801.156355253268	1862.6374860414824	5172.612690665956	1797.0479953781803	4349.953437117794	5471.385618500121	5223.860498396694	9247.509215493952	2109.670794330074	5608.141882565968	6866.177481741487	1857.7166709110527	2495.667358447453	11178.564691442858	5308.943188973938	6680.129702235892	5048.043651865804	4033.797820520637	4486.991120646118	2283.316875878611	1784.816311055809	1605.7522923342658	6107.436862086533	3339.2656868786253	4983.407273885298	6519.79982871389	3027.538806312538	3145.313393142737	1716.2942628247454	4021.2888537983367	2925.693021825707	3924.068145091506	1860.9906360873133	3009.677034964009	4650.426374939633	3975.962973389815	4454.047636571413	4506.069700610991	2008.1414870040712	4897.872077333446	2290.3511879448765	2611.598187570889	1944.6010147672737	5379.852345935734	6486.293468756685	3036.540118627706	4734.009189199283	4015.924527027573	742.8913626591584	1302.3328745475214	807.1888283027449	1122.5574865363294	1160.7418500930778	510.7488701187522	728.2907000989696	1398.8198318442946	1345.872077838916	1571.1123400859651	1264.215343232624	175.13673792897612	2334.79010071058	1197.60463050227	2508.5623279384554	1029.853061719578	2056.6569120166955	914.9257056459082	636.6634698684138	583.4832015445381	508.130989909287	611.1894412094562	244.57417997504405	1929.706106094864	980.8269983296924	808.8867597798925	902.6233680465292	805.3364539627165	1149.1104242996043	1208.5462929371963	1092.7838117486326	1790.9776335248682	6012.1038077833855	1072.8466509207988	1696.8653634016523	1059.295726938126	373.9323441707986	312.7750756901748	580.7744576177885	567.5147221506874	474.5819968438157	206.0243058756645	93.8918718935776	427.9034305212604	175.64448913293143	332.90546381229166	414.2154619326096	134.95676721818342	116.40833031538324	141.74428584339287	206.76737751033835	290.287066034613	149.88464494872477	75.13068214508992	365.5274959828596	223.333099560329	574.7432478301832	192.41660514165395	604.8908836737662	494.45995179403553	113.36298204401784	5489.37623865591	1784.3951497608407	2314.7317750669413	2224.006922855628	1682.6925785084825	1835.92364945664	417.9107914621565	1274.3271213309392
PWY0-1533	11281.686217429571	10681.51509198853	10780.306641433384	4990.848568556715	3574.7134812504987	4200.615609411424	82.82352941176471	544.7123153513426	609.3617725995124	308.75	753.6309477265701	438.6572113667671	693.7143027175782	856.0201525399257	1173.7401317796937	1204.7553052126432	1073.7014871077245	937.7510926756048	866.5486672429586	666.6222088088621	4064.553650861352	521.9465791466802	746.9876113113235	7087.096918046254	2858.116976593072	3749.295791253679	284.0437189791957	597.5262844314195	1216.6661800192098	69.28582995951417	230.174203681	158.4370395735594	633.4170461604335	402.3980513775553	3748.00480182873	1826.499833241284	561.5747214589005	656.5777155918449	171.8715500933049	521.6849413867188	305.5903907556556	413.4049145704055	233.3154791713193	1068.0877035300505	603.1441678585552	214.7733115695846	250.9637957918544	456.2215160665883	137.87580491138206	513.0932610816	185.71300806920257	469.0879290457817	467.4179615165436	2403.315372491888	3876.985698210514	1533.2902049819895	2632.9920684989056	2006.484068310992	20.365616491637496	123.28199973629349	169.50250994673408	193.9214980619904	329.90231495452	148.0	26.10595346264765	142.12882975785956	233.0730050933786	410.3197655445198	76.9274545023215	197.2815892991147	1359.0124978525282	371.7511612905677	997.0002819035656	113.83074032691194	506.3032577768249	94.15844448015427	180.8849813014401	202.39303574736064	138.9995614676217	104.47069090909092	324.6618043428904	534.454082428532	95.87568839088934	45.102362204724415	24.40315048442184	62.458699405136	87.30719645163224	102.0127024369452	48.67356460074232	10.057743296278936	1664.1217100231872	220.9591468115472	741.965725417532	279.9110882714987	14.331377705846654	0.0	0.0	24.864322759459423	45.64290617848971	3.994726433750824	28.66918301395379	40.3583632515115	83.14809622401516	50.22360028172515	15.544897745050909	26.60403217377313	21.299285086568663	78.91593813464398	1.7776269941517393	32.402500575557404	0.0	7.103673682834358	43.80943006201398	35.543922068077755	0.0	39.34532642610812	69.15823852943676	172.5462159302182	42.55380355039369	45.98813378154386	47.08073708447814	194.3348242095285	42.94708761145818	174.4517257130817	105.0448082208149	35.632538846248124	12.428545354991789
PWY0-1586	34248.41886774136	19308.18457118607	57950.46670392852	21569.42724956758	47510.68535108458	46405.31936416821	64127.87788910872	69452.13263263211	89349.39016924602	75053.14230941463	28158.693176725003	5768.065402288865	48706.844182991474	50935.85833742296	14945.857696620216	31800.639260907887	17366.231734314988	33118.43238951934	9558.640917450792	36939.62237057254	52987.10884030335	44579.26109178351	35625.77680740244	47426.88772622732	46651.911830489385	54583.46221768256	31617.419985657587	16775.324513559633	99837.66647383804	32173.74519208967	5191.301414871354	26571.312026846936	10717.371534574411	8457.381154445166	21631.23041394042	17158.906449601098	8592.379508036896	12730.631428366749	3550.5616803241605	16680.388678341264	10584.660831347082	11436.217468321896	4420.086516952221	14998.260794702364	12555.067125029314	15984.995830064565	17849.43499391184	14278.31944440097	17198.682055816513	11997.014075340225	33891.08525435343	13211.12045442334	18975.788667789835	19186.967240051603	31601.48832237646	32586.158250049364	21195.64802253841	17672.719003339673	38745.757497619794	13335.500263264015	18364.51144835968	19100.553784634103	34247.23224412772	33883.90405956228	9490.010047475793	6315.4338109926175	7984.135131876245	12348.707544497223	5920.231114582446	2547.692883179672	17962.86426064949	9969.937741489724	17804.670961725955	11889.865423167774	29237.23584089832	31146.32467105129	26382.1432656238	50296.61222211547	38344.21154945385	29862.00509463558	22539.994586267225	20231.344191333414	20856.67331079733	20875.36573926529	23032.28983442925	14554.955567313798	20158.02634467781	19229.95222252704	25740.7309466332	34828.8189331408	17453.640880117975	20408.03215257704	20202.266257400803	24716.63922253454	22098.54310102305	22687.720274917927	49002.186084831024	50464.85854899126	59228.47627122943	69052.5399822562	73712.46320932219	93532.70625060498	90769.86585380902	93559.97402403867	60362.975143253	66962.08377747568	92757.28806990603	82956.1220948149	87644.76310283488	60497.94058032711	87223.73867543177	70438.47042984448	47327.38407480279	69845.77727946086	74698.2170367306	74199.86842674544	63656.35146947111	83933.56859039115	78392.5335372374	59791.06088667976	69858.74671956289	63038.07543919305	101094.15758053432	83383.0012694784	93475.2578174316	85560.80777130152	92914.04730948649
PWY0-162	28385.11571393128	15401.659146877726	51712.12455570473	18464.33334911736	47126.79502207596	46544.82263193155	71172.54982023516	76660.25260082964	98272.0830033251	83130.29179847299	25878.78707450494	5706.621075437231	51469.074272474776	55410.36637796817	15242.184407398245	33494.04697574506	17367.78278626316	32611.274459734945	10094.273099948772	39021.33451744251	50871.19273221405	48298.2643412263	36149.23399008344	45894.77778620248	48912.2871120294	56576.57583549085	32615.48990714865	16254.63689484095	97288.964912811	34455.96252549364	4846.730355166522	28651.063255398527	12326.392980745164	9539.374064501277	17518.345021131227	17868.15606811624	8494.31844092892	12688.603393640828	3710.8922627979646	17658.60056719254	10917.99595218038	12686.453303175516	5418.056523727314	14819.979886193008	13948.53503253734	16174.760312635288	18021.39196950307	14956.089121010584	18188.61452905112	14062.33102644197	36756.94611656651	13215.970069189312	19661.773176508963	17996.766816831543	30469.23485125152	33659.27842995334	20504.491449837707	17161.62455758353	42785.876922773794	14159.840491432116	19655.03530586701	20577.06698587284	37642.53090400504	37378.05847799368	10079.38822940666	5899.388557550786	6643.939632833543	12111.714916101391	6059.251296706592	2553.094104407596	18264.42962734889	10338.54441842255	18525.980390040644	12676.145020039045	31517.852210669225	34310.30230199147	28917.05678017178	55735.89857887099	42649.23257481864	33051.24579569577	24849.668918711897	19489.468998863107	21154.618146876724	21088.21822902082	23717.707442162628	14701.111548226636	20972.785119356133	19869.62601362844	25925.722619994995	36435.29792820911	20367.494845230194	21614.24817406913	20357.222460858	25227.179163907047	24025.98698895783	24660.093823276733	43938.24482927816	44884.15330167188	46272.21838775955	56264.92075170159	71029.49184093738	86905.1937089474	77091.07925332297	84393.68538714558	58489.43709516552	49526.91851107962	80349.99558389153	74508.36784180746	75691.62012932687	54723.89658950935	73741.4336659091	58388.53235735472	36322.305361440776	54227.32262119032	67687.79256737849	77648.99161193111	52790.754885977694	67040.20802400843	85854.63704240399	50018.603324133495	54754.15915001829	67552.46177560248	107612.68069620912	63788.29018633737	68650.17661850234	73760.3063066146	59223.889820452576
