pathway	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
PWY-7211	33791.21952620261	37538.44565217923	34096.12863066036	34883.74339061919	9082.163591968623	36895.72255854351	12613.056430776967	12181.627846714426	13113.324124455694	15897.073224606247	5842.9295694719885	2889.809159478289	2696.79132340166	6901.181693409415	8049.59577106763	1685.5764716237477	4626.569617489628	6269.699348013169	9122.841383773302	629.7874604507489	10443.26136448124	11827.663954593923	7037.086086345015	8501.366286996157	1898.8020159167024	16027.96886772274	13018.36579777838	13579.07943768733	14674.060005361422	8208.027520552592	11534.295715375938	12969.93055001475	11562.717253886714	10939.270364010436	12879.949244970994	7150.962935629804	9440.713317160222	12935.820582156766	7324.626569326131	6179.131856443793	8510.0095846817	10110.929027490329
PWY-7219	57527.058274297066	81823.4493170932	57810.57178216786	66537.28921855561	86404.76949566012	61741.98340627278	27244.349132679126	17943.64151238157	19994.63712778373	27140.60608029048	51831.19038913361	44759.80588825084	38597.101832926746	39369.83579821701	35675.21850422145	47418.90667803869	36167.38286573853	33346.14114753163	29329.091817624045	25104.22064349828	38725.22419496476	36586.74000368116	33145.74309597759	27591.10737307124	41035.84186455228	36735.772872976966	30144.538357156223	35494.972198279575	33120.93856798226	29830.054659387733	40467.60562740313	28888.677075639724	33770.01734329042	39284.64455928431	38407.50736326224	38140.21665202999	34764.35838285632	49340.60670273048	44686.072557196	38599.86892271968	32696.20980674945	40896.33217884714
PWY-722	2.117647058823529	13.636363636363637	0.0	17.002079002079	14.03438245516306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220	58591.7313982307	84944.64642321665	60039.70836744032	68907.3840596067	85358.22588246415	63111.25114031514	28658.24995265156	19077.16814227632	20465.36481703549	27892.98005597792	51623.65592912926	43990.962206936834	36683.38385604875	38489.98383436808	34057.11654070999	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	25963.60103767403	36669.5717148022	35076.45898888279	32386.686796082493	26426.63122142782	41880.9309263775	36831.46946339229	32258.1858391648	36716.360925484325	34908.819224374034	26224.887332908973	40211.949316686274	31927.405606356857	34737.104726944635	42256.90188901389	39350.24709340208	44373.09013164843	43099.76032697953	48232.62067434474	42422.82295662765	36950.07182578695	36299.05501873145	38011.54280033104
PWY-7221	55500.15842569219	80076.24968442337	55894.33966188224	64757.91700106845	85515.22530255915	59495.86634869546	26613.82788805137	17095.274712233237	18944.78719455442	26040.714861227018	51140.45860877204	44446.06972818561	38253.9161547469	38964.476009818885	35731.33491807297	46789.83960656007	36107.479316290446	33446.94578842632	29489.58994815544	23379.98983788693	37967.98607013264	35099.04938448599	32170.688840685143	26419.76822771313	39726.09331979512	38767.79106277469	31880.66599243025	34415.70901714469	31631.46605719829	32237.973780226348	42230.76161299184	27294.657358538607	33323.9404142914	38265.20467012464	36858.82398118298	35967.05739857201	33390.69489287291	45124.89881911901	43051.77286324324	37548.86319136454	31128.831557340225	37186.501726663046
PWY-7222	58591.7313982307	84944.64642321665	60039.70836744032	68907.3840596067	85358.22588246415	63111.25114031514	28658.24995265156	19077.16814227632	20465.36481703549	27892.98005597792	51623.65592912926	43990.962206936834	36683.38385604875	38489.98383436808	34057.11654070999	44602.9733408121	35611.306064415294	32903.21016128976	29774.519515761265	25963.60103767403	36669.5717148022	35076.45898888279	32386.686796082493	26426.63122142782	41880.9309263775	36831.46946339229	32258.1858391648	36716.360925484325	34908.819224374034	26224.887332908973	40211.949316686274	31927.405606356857	34737.104726944635	42256.90188901389	39350.24709340208	44373.09013164843	43099.76032697953	48232.62067434474	42422.82295662765	36950.07182578695	36299.05501873145	38011.54280033104
PWY-7228	58248.562349582106	84358.72009932811	59187.89047472193	68295.13173119295	87357.50149950723	62587.45126477724	28218.387098076124	18327.36105292753	20065.68217798234	27498.619723592947	47194.412047735816	45236.78904037217	38310.59695318147	39604.39905510635	35764.4339436272	45958.64839545712	36731.67293617251	34015.33098861847	30398.042594479684	17930.73318276378	37279.26283365987	29905.49896846748	26402.53261778391	22056.57464732967	35731.12661391677	32944.17525060647	27432.85133895781	32214.11485684356	29283.22758345341	29163.90860095568	38761.87263707525	22463.568130888736	30558.5046259138	29889.532129108626	27074.809396488472	25401.252910889874	20284.81167571769	28454.39118275413	35817.79179471778	32532.052604398574	19432.647926553705	16742.112266117918
PWY-7229	60274.59335555124	85984.76132804544	60873.43416654746	69922.54492195092	89296.43774113843	64767.89279721782	28696.315710254967	19047.74676445213	20983.05329277376	28464.3408884058	53492.41747736144	46206.55742514785	39448.82879851157	40578.68227999387	36471.05189723081	48253.55282777353	37344.70424805088	34464.12574134221	30560.39324035292	25493.944825001632	39575.62297702468	36740.25422410128	33130.857272081754	27426.758849549275	42112.74993879575	37676.99608476503	31598.901636123624	36964.23822494035	34632.51789487618	29155.482316939502	41449.19771180318	30362.08813102272	35023.83111102417	40957.22989694632	39337.05833742715	40232.08949542524	37405.44823768589	49339.928490956016	45067.57343946098	38982.951311536446	34178.251278225915	40783.02564667846
PWY-7234	53252.00696145386	76639.53987795043	53577.26822816739	62000.614209141866	81821.72988155203	57089.95587489811	25521.5791499132	16400.559645678575	18215.455081069784	24981.199758694715	47647.261851698895	42485.37619898708	36398.52645840466	37168.84701890098	33424.01152723112	44538.38721659961	33999.8707097348	31503.777200962624	27604.91304322668	16932.286855114322	36036.72139142097	31599.78233524548	25645.3380304436	20396.975840349223	36352.48722899388	31060.79801205224	25569.65784665333	30864.134970138355	29239.538960549555	21208.19391932508	35220.43981593897	22634.3852608799	30083.6416426202	32101.547861718183	31308.49514473051	30893.219442350743	22190.25126856197	35084.31577662708	37339.75088801952	33912.46844686865	24505.940768077828	23526.88986744796
PWY-7237	279.08	170.0	376.5	322.17	580.34	238.33	745.67	50.83	174.5	282.66	267.84000000000003	344.66	324.34000000000003	419.33	3517.2499999999995	315.5	1426.83	2147.5	2613.3	245.50000000000009	206.34	1152.0	2124.67	1407.33	106.34	1070.95	106.17	483.5	168.0	11024.0	3508.74	147.0	2998.7899999999995	495.5	283.9	351.17	273.0	721.0	234.5	173.26509612780936	306.1	914.5
PWY-7242	15425.238850169146	13537.26519325439	13250.9841838024	13005.526891049138	17180.870544018693	16529.918736805146	5757.142217576985	4599.279161771306	7213.983854980309	7822.249046720117	18028.782241300585	8390.085235806862	7978.272583036311	7781.626302953906	9273.165110192109	10740.81856678261	7040.13539769844	7009.528782470433	5312.131464453569	7670.191863297349	12736.815178692168	12717.359517089546	11898.67548275372	9895.41762880772	11444.84381071409	15857.299219356875	14433.19448054708	11202.458680991567	11335.467965101376	19283.961535302453	18124.42044211673	10531.856388977722	13245.465978412576	13243.103907860808	14036.93549817862	14475.688917981812	11027.253637652882	22038.775573469004	12608.466631702477	11329.976462748757	13425.767114551232	21803.722919731143
PWY-7254	10092.800959822238	8988.440479347119	10180.928698562464	9498.588041295996	6103.336860483798	11315.642238381692	2915.0109899670088	4582.294677302748	5179.149526307433	5274.943625529704	560.357994652797	96.24488285074813	297.0019873110037	1058.80500260447	3567.1064430390184	349.1511103918375	1763.4437814848277	2345.4307867692573	2670.5986293751384	595.1537615646668	3407.3220432569537	3267.7315318799165	2644.162576926848	1805.8761993525488	394.2460422070611	5862.589376981466	5753.48852528451	4850.385509638631	6829.611107435954	9989.813314423602	6412.321352412863	4934.837171611445	5416.197136351716	151.05458775004973	207.24731598316663	740.6221158307743	437.0668220209721	1527.1096345477652	276.1257908559274	417.9928474590364	200.7772990082088	1732.5985680301944
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.986074993214476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	10707.914649104128	9486.389377866712	10364.434743258802	9504.769215833629	702.4691680538687	11779.584785568675	2676.493642443786	4459.030136296804	4955.236061942903	4901.106648545979	730.6804511742356	646.1991218784318	1213.6285292639272	2159.70298159104	2715.500747574898	2267.9804420399755	1149.8248990804182	1494.1444875666116	2081.417087429361	6982.295031439156	3246.816432489158	3139.0086361717745	3749.024381736787	2982.547102393056	5635.701009935375	6603.541490469808	6211.217159613891	7298.376573812706	8226.393291556136	640.9652439261748	3377.617924426897	6920.407777928255	4492.071235412132	1880.726999148823	3039.229494038379	4941.91322737751	1672.4737489566778	10404.680230325668	3582.00804185428	2288.603525405124	2417.333153488501	10138.751833747054
PWY-7323	12791.407345030751	11689.269524694932	12749.321021555175	11989.502822303028	1831.804664910216	14224.04832029636	3057.032508507996	5313.488816278745	5725.743111933399	5807.198454473937	3696.7656799410447	121.92846948886827	924.9691872004609	1986.9855888007933	3774.340172822942	2093.16462586968	953.8156310794368	1205.7561121385154	195.12632860472496	13015.68289851332	3814.579668101954	15443.478125558271	15762.079945097908	15967.89070341667	11017.163211215116	15465.23577060675	10406.008581244145	7800.3663222727055	9961.290238494075	20416.1124742517	15753.721801819078	11269.557542133403	9817.661444917285	11147.528965919704	11552.909290044348	7739.751837993077	9717.201965844151	14809.502810214217	8016.174267925454	10392.75282776843	11716.843338828232	9864.168077275952
PWY-7328	16190.211390365548	15256.0302348023	16274.614985552606	15070.3150767124	1512.1503950884062	17958.34747085669	5196.398506671388	6836.372052537686	6975.341707650435	7350.852275433299	755.0224343553657	841.2124237712126	751.6178554636844	2204.8839998635453	3983.587104970076	2475.508496761189	1415.0475113348532	1951.1186745267607	3279.908204227143	7264.048334994339	3646.23099794912	7518.976730430582	9500.450730319848	6909.385851708289	6942.010066927312	5467.9390910231805	5344.660784328114	5892.759445989399	6262.433136710632	16380.863922849752	3757.581828344686	5247.9838192249	4554.5854370014	1528.6767351659007	1833.263989297873	1765.8082759369267	1879.193027137625	3905.355935096624	1490.890596305952	972.0422840398722	2037.0126856504417	4601.472692526941
PWY-7332	48.95808535993532	0.0	20.99234015978837	0.0	27.99104942831274	0.0	13.992774698611868	13.98893318520861	0.0	132.3347699263341	268.03896497855027	0.0	0.0	0.0	445.7555488280168	69.89677783245148	0.0	0.0	0.0	0.0	517.8866254977042	1901.2677169465733	1695.4408666144873	496.5467061598375	260.5112667314854	150.89895529459145	121.89465257531776	315.50119307545583	52.40826712622082	0.0	291.32159647160046	300.75778795488355	512.2810212503966	915.6853587034788	887.0398761778073	1254.1113550976058	519.5393944081196	2107.888622135133	694.7906143811554	1261.80897250805	614.9219043299687	2080.6519039933937
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	96.0	63.07477247715202	119.31635388739949	127.42696817802084	197.9413680781759	120.5	4.999999999999999	9.999999999999998	11.4	38.0	0.0	0.0	13.0	0.0	12.67	0.0	0.0	0.0	0.0	0.0	0.0	1992.0	920.0	1340.0	161.0	1140.4	175.79999999999998	38.0	200.8	0.0	155.0	963.6	480.0	1109.0	2321.4	1075.5	1439.4000000000003	2567.7	1175.1	781.2	1362.6	2247.6
PWY-7373	0.0	33.61594011053956	0.0	0.0	72.5215710142852	0.0	5.0	9.411764705882351	6.705882352941176	31.02040816326529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7374	81.8320610687023	33.88392514880206	93.78706391466172	98.87299785371762	161.79117243808255	90.95629965947788	0.0	3.846153846153846	9.743589743589745	19.174311926605508	0.0	0.0	13.0	0.0	12.393218128464298	0.0	0.0	0.0	0.0	0.0	0.0	1992.0	920.0	1340.0	161.00000000000003	1067.9338430212456	164.9627143922446	38.0	117.04663212435231	0.0	155.0	896.6391639163917	480.0	1079.4654913728432	2316.424052274024	1075.5000000000002	1422.9631985075894	2559.985388352932	1165.1348311701745	757.2686375321338	1322.6795072170632	2243.750133818649
PWY-7376	189.42094120273373	120.2110806026187	164.52234127090335	245.9419738392569	282.3877016970383	153.7975227099385	0.0	0.0	0.0	44.935945900807845	67.6092115773084	44.87985489865378	133.3933996080035	58.17908700217805	46.57560268757684	86.80980173286673	32.448154565683495	0.0	122.04957952845524	0.0	165.71068618899747	0.0	0.0	0.0	105.2119895419503	39.391853943306025	50.32543076832733	0.0	44.83488461843432	0.0	0.0	17.054433610717396	0.0	39.70661050817969	0.0	163.9694281781128	0.0	17.148829086628957	33.69513861652292	0.0	0.0	52.90850427063686
PWY-7377	38.032682609511184	50.01321666465224	0.0	78.6629804493714	72.28506098718947	77.19293063558437	0.0	12.298413346939537	2.657522967151388	302.1112763287577	162.09001620327714	94.59078222532962	354.1037066241599	128.6420490893151	2044.1282894825515	161.21126573093264	831.7498847590437	1055.697890708789	746.5632606414495	0.0	170.2976073286862	251.0965299595813	0.0	252.61470536518985	135.80043444287008	986.3575817861896	375.7916000420111	0.0	747.8560548899247	0.0	3855.9304807207873	866.7238574524613	3194.872583401149	1533.5895389895882	81.64325454874708	8179.180195228893	5299.247949837479	1726.2870651568269	160.55337601361867	350.2858789276566	1608.1925365438692	344.30210882734417
PWY-7391	0.0	0.0	47.94827446987796	0.0	0.0	39.96675587148687	0.0	0.0	0.0	12.9923094507313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7392	13216.14254402244	12002.184420923682	13061.4047142811	12490.057938354612	3282.2323145420887	14542.892002458526	3932.75290570057	5252.523545793702	6160.665231673136	6873.220308743002	13168.061559180844	1000.3385042613584	3249.3353328391854	3244.701822956096	6593.096566151805	5947.127371959843	2260.597948000097	3094.2528141771527	3165.147542542678	13671.02028945728	6750.667714907872	19288.082315885928	18574.98177828652	15577.186446430656	18897.826673571675	19658.124281187986	15515.942279365956	12801.369136403668	15173.814751442764	16487.20379591314	20249.561226344245	15194.169436444989	15494.421405972627	18560.86282576408	20101.64158922528	22414.57777855201	19052.14250575017	28350.82598513139	19088.584992056083	17473.420902151527	18590.52949206313	21883.443411532822
PWY-7400	17478.86637012085	15982.360941885749	16339.396081535291	15957.379202781183	10176.874351145188	19084.397043675628	5074.466042241593	6365.5508583996025	7757.724025008006	8642.315450636464	18220.235824089985	2042.0717367590955	4288.482393737952	4991.752035639142	8031.864016437587	9540.598332783387	4310.342629095632	5110.048472182189	5194.794225400541	13545.87544077174	10540.41507427722	17078.853751506114	15915.710430160188	12495.700447499405	15432.673095984728	16347.974883654371	13631.765520307878	13347.895795522798	14742.411806511693	13730.54225817467	16272.137596578705	13348.521711281312	14504.407166493009	15536.085058249722	15705.717400046848	20316.91470149632	15513.471081847892	29320.928501978604	15337.332161750848	14274.342824164503	14179.745757350516	28487.30328225343
PWY-7431	157.6449573300823	156.36876078063176	171.42311043539	222.6690741696817	338.6931433382025	193.05374406216205	0.0	0.0	7.869051037863834	38.87154036463599	15.986848864687143	22.02175732217573	52.7605648928744	23.811579980372915	41.47022037737496	29.22334895611419	13.897516700064992	0.0	68.4395109008297	0.0	53.07110810644705	0.0	0.0	0.0	26.64564570482628	13.239779387196846	16.741958715101994	0.0	15.2203977237528	0.0	0.0	5.812544404527212	0.0	9.330997164057369	0.0	28.209464757820857	0.0	3.999728400175182	7.998510739892344	0.0	0.0	14.663253053473476
PWY-7446	7572.748787328824	6742.5	7515.25	6742.93	33.18	8496.498588318334	1580.75	3300.0	3170.75	3066.75	19.75	12.75	19.0	536.5	7.239443177056659	19.25	0.0	0.0	6.206932773109244	2.75	1364.75	0.0	0.0	0.0	5.25	2251.0	2409.25	2317.5	2817.25	0.0	595.9455007530121	2017.5	467.8920462479402	15.25	15.75	5.396067415730337	0.0	5.678571428571429	41.0	0.0	0.0	6.412213740458015
PWY-7456	85.14457696630497	87.53806771299024	197.97370044420228	153.11437593987597	177.78655438535412	112.44141091649784	59.46738645133255	0.0	116.93056847765476	256.49620360082264	143.9208542032739	105.2973366311256	127.88493698077627	319.4536826156793	899.3006976643163	111.75534768085566	0.0	0.0	32.839893953558246	1513.1149814687235	139.638689947698	5324.251717814406	7202.986757893939	5879.123693049049	215.3127122703212	3916.600366677978	230.92515637824704	2093.1095096442896	140.21398415206002	15585.301386460276	965.8427158895876	709.033097040924	273.5962155831006	2232.4468229730387	1508.288679404109	5093.490663297663	5667.951469991669	2568.8341899309894	398.274275342447	903.0204745766334	1448.5397546500944	646.0536908529505
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	9354.74243916048	7998.639267622082	8904.69245672657	8489.576347181273	6925.044159004461	10296.3666765239	3194.4140358643403	3703.961361910297	4626.206425843317	4965.254297090432	7063.524991680959	821.426843413454	1048.0076461732615	1882.671121055097	3563.5352590052503	1875.6595081878727	1781.44788371745	2146.685246963785	2373.6284297213483	12004.296163615674	4789.458432046078	14511.011266597474	14442.010750954778	15128.556436763458	11884.584023719815	15959.78968181631	11911.120924140958	6778.246324121823	9028.195549236438	17711.165462085453	16172.061585479849	9876.310263738198	10773.66501151664	15058.896561568814	14440.643501135886	12505.588629913742	15703.512066200574	20226.791651923675	9961.615046468436	11986.776039883334	16244.151611432137	17957.997269868465
PWY-7560	10686.344333585885	9406.86984815189	10511.343906969172	9927.60788935788	2610.905353207664	11768.880636710162	3057.971957303805	4326.322567945651	5087.332851731513	5552.624413597614	10785.749122140636	794.0325336946516	2527.813978886468	2519.57332675943	5225.029761544061	4641.7754189513935	1767.3978578230167	2417.431452759379	2483.6104701551994	17440.224122225613	5380.425015342227	17535.221218130282	18757.032964994472	17211.88341088546	16473.19663022934	17872.023967945057	13947.720548105128	10895.374869736654	13248.574616331818	17993.552223403032	18058.794366198097	13750.27661049329	13523.914251607994	16538.41858307119	18609.874555396244	21208.44837332316	17666.413996831223	30754.37763696753	17501.358808939567	15486.822755717532	18076.05149630856	28840.45807400834
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.154916256561741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7644	11.69388110872218	10.463215258855586	17.217391304347824	11.057714192814178	15.909433962264153	12.679564691656587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	61228.28467527814	86826.17862570197	61651.51761465738	70875.04990801674	91888.12488079452	65643.50353600274	28912.34025610966	18495.45317633717	21247.55145755004	28907.780264069635	54719.346251357136	47420.34173632576	40250.28066045716	41609.152026540585	39407.04623976371	49967.08563662499	38652.80790095311	35862.83973162745	31508.06853252091	25589.405250185544	41048.83284179344	39896.39783382093	34474.21544115423	29964.37685019252	45577.19429229319	40769.73167816879	33053.35502476237	37649.475104715326	35253.34995565309	33645.796367828945	47276.60512679169	30089.39114228488	38783.7796303914	40115.42124727887	40087.56469781169	38705.047414553446	32674.81939900403	50751.60953947383	46277.11751618781	40272.068698479925	33537.571164419205	41025.16794846388
PWY-7664	22047.22759133127	21075.008919232536	21763.34910384904	20582.62067524204	3540.5377530833744	24355.63608836646	7823.014238692058	8688.854337703728	9641.023905475036	10633.129208569468	381.2509847221432	1643.6301615823186	1635.9047387534615	3755.3289811693785	4185.987692663529	1066.2566377351638	2418.779524193635	3142.889121302447	4929.949731753236	355.15611621424017	6143.2897905801	252.22832929357048	191.3065178552148	84.41754697782295	435.7785363607397	7217.633101304103	7580.011791059591	10358.182830535085	8695.954896828036	4604.713959482835	7426.152874753319	8285.919764053304	5004.3677225641895	1147.2926337642552	1318.6312286325194	227.4494102391418	689.8435538294506	924.4370198304972	296.8957653135413	385.2573334078677	1045.7009441240762	296.71417933773046
PWY-841	56300.63026186309	80783.45500343839	56902.79556924744	65563.22294400109	84412.18755389238	60458.11057385992	26997.6281708134	17641.29758393814	19512.35809007979	26587.233221586484	47832.1165280764	43696.90543401155	37296.96235172884	38381.36565190439	34730.038977361146	45290.5409726535	35266.992956645845	32682.931114375904	28922.05846992836	20713.161922181367	36906.87994658947	32315.518965391177	28668.6006075648	24234.8604506328	37264.10694835754	33362.82283472788	27423.08208275387	32301.55605810408	30198.343465402704	29291.873484903164	38346.87626295794	23720.055534299703	31223.902096942427	32051.64686213252	30167.94819795513	29003.31394152589	22794.926594074183	34131.0331420218	37486.21708217732	34225.98356301952	22929.88781525828	22291.291988119174
PWY-922	28859.72115654968	32461.394470255964	28947.21726190005	30275.64732819812	23984.732194667056	31587.684240140035	12376.817044329164	10349.236483096884	11725.567302255293	14919.54895986278	16510.768490408787	3069.7502531862424	7186.60349336764	6681.408369986175	10820.795827403672	9214.431641083847	7449.737496290199	8956.41916482604	10173.8342787764	6222.544485601593	12930.736057702466	12578.837350518084	11220.770400393045	7131.352096943899	13930.022538001867	13994.446687428672	12879.714676336642	17642.068423638244	16062.855562632494	8918.6985231295	14318.408004817187	13105.57642445874	13454.159773939313	16545.396424333914	13796.726953268264	15319.86221313415	15918.622771647444	16224.2310699324	16243.28087266304	13039.467728150816	13064.077077177426	9808.913516693145
PWY0-1061	35625.647427937576	34979.82382139177	34127.42666907611	33133.26961784154	15604.839463884067	38946.78183333276	13240.628870450617	13489.22964603831	15112.676769238413	17027.479264764283	13253.770341004953	9579.29849396943	7508.190535697881	9294.91804144306	8538.874318452357	8698.457060693574	6710.467302093793	7489.456918556421	6816.655927979608	1406.73914172244	14763.728429377348	4033.7524028128223	1849.197523336397	1559.671160118425	2077.006030212646	11467.709414062998	11953.22103538104	14011.49827621834	14028.867867247936	10149.78698011192	9885.271471534505	10036.587391132036	9091.48769647473	680.7172482187711	246.35147917482152	445.38725568434734	252.9781682164989	508.3995463814375	361.98577830374575	2419.87740561132	217.98742271608265	288.7750481743391
PWY0-1241	7896.595379214191	6963.390915504387	7972.026458803172	7094.855965573198	772.687646221049	8839.034593838747	2484.969590804403	3522.4100174824744	3681.2181074148953	3764.257741686617	134.01606433662826	377.4329730241081	353.6529763038419	1004.74768365756	1280.0567938433635	371.8942235818492	648.4634970706187	899.500029142127	1519.881374730388	114.108767566367	1653.1381210297138	758.0906083490552	722.8280772910682	507.4059135220484	256.5288967938851	2845.2210989698924	2907.629048695754	3017.9341358726883	3605.885777154976	1439.811117533517	1869.755459473485	2816.751343983301	1782.0001750886888	477.5120199976609	411.6457032747457	701.3552863035164	546.5204649564181	1715.5975985429804	678.3713489000565	116.99469133450852	314.693036270668	886.2377154458209
PWY0-1261	34337.097351735705	38066.23141239384	34414.34158249698	35240.06124358443	8906.054568887159	37281.18087785886	13488.702798820465	10947.622183808273	14143.83877835374	16802.248419716783	8168.555273237181	4110.396316744537	3717.050689670079	8773.932297630676	10338.987266222231	2502.6590960786425	6164.670349643109	8032.334834677546	10431.604013568	969.3233589911212	12734.06197249622	625.2323753577792	2418.136389539169	2048.124798861032	869.8078364849576	17757.17695944043	16716.474754649596	16646.478573353805	18289.54626005588	11347.481173874943	14847.422342160931	15223.485042381451	12752.912641182158	7486.313808674391	1189.9030849488656	3562.315654091788	5040.11074379232	3010.9586774931886	1094.7437365091043	2321.900626543222	2483.6562811364697	1588.585107638855
PWY0-1277	9942.763492980825	9008.803034400074	9864.264979796457	8949.395752874609	70.20425302380275	11148.624492622426	2134.643095732746	4284.078706009826	4154.199957622995	4146.248199936755	52.93604516430528	23.325240860426984	41.33847155545522	740.8136650111413	1439.0572677278308	45.24272035132438	573.2819640318451	887.5867276461444	807.4553308017714	10.628089800976277	1864.9319910642496	0.0	0.0	0.0	26.30965985281881	3069.074399917357	3261.1851323970536	3552.113424504921	3830.253769245741	0.0	2161.42838164042	2781.998755592609	1980.6140837037103	50.09188333380227	49.63840813999781	21.8232154070015	0.0	19.62545105666429	111.29865790566824	0.0	0.0	26.10483676494816
PWY0-1296	49979.11119144628	70995.1160755048	49518.05861997439	57278.02171482508	77395.38807049519	53557.858421198434	24231.56994003675	15435.52825443075	17565.05567920985	23676.3793940542	46576.18733007801	40779.47820705333	34861.209329336634	35179.11593099414	31438.210291891093	42799.91324057459	32246.07037188184	30028.62551546577	25714.86840256545	17418.863356633985	34741.015222537775	25529.12717261422	20779.881043958023	15512.955857356745	32074.267899372368	25603.47513322099	22919.47891552568	28758.02623519453	26816.736876855062	15185.822036169577	29695.124217426604	19368.28047752492	27212.05577157323	26426.259908550783	27082.300636145	31943.07111410921	20978.29942031036	35116.24440269508	35432.17035043986	28615.52411039563	21243.17962806889	29305.3906110481
PWY0-1297	50661.247720111096	71745.11343951983	50448.6506901184	58035.57574191671	76086.32208822983	54371.247896575245	24139.08679413787	15824.816812980747	17733.097221360742	23782.856293307697	44732.012753760966	40029.42619685819	34209.04693793648	34716.193601794344	31343.054160104657	41679.45510474381	32056.684546118904	29838.658397786243	25785.45874235149	13691.791243773472	34073.893983919574	23990.47082070857	19418.395859690423	14115.514674350712	29960.18771290711	25344.415521420706	22743.54817850427	28564.665205287834	26541.744959171498	13048.88399737896	29297.246468196845	19723.85283043433	26845.226343909435	26417.799912900013	26559.763584958324	29342.506457299	21734.384566597582	31187.38642826178	34568.96937315033	28060.67927884879	20889.974638006533	25730.10330642871
