pathway	050A	052A	059A	064A	065A	073A	074A	075A	081A	083A	085A	086A	088A	095A	097A	103A	105A	106A	107A	215A	226A	227A	228A	229A	233A	234A	235A	237A	238A	239A
PWY-5659	5930.458362247705	7885.811790538644	13322.772461542889	3619.254714951058	7706.574207277941	6704.673077303812	3168.4993624141816	4511.870465842361	2503.505158741856	3577.760819837604	3728.59211188611	10496.14711483871	7401.713561698925	13245.507804448822	7951.442503393142	1040.490307211212	3543.288825307864	1733.0522794626156	684.783812253527	19421.18160705124	10950.640437608556	10083.294158403767	9468.469867160637	8945.225614749228	14037.185016432852	14103.707446152986	5806.655859360012	15985.383055568976	10358.38499336595	6356.643391383579
PWY-5667	15649.475292022576	35168.17801155924	34841.45909680661	39024.73091637875	40553.60155017176	52570.75425662836	44867.52858751583	47803.716897498656	36294.46011433466	33348.41584522438	29410.49635533256	25184.65843418469	38847.86351457124	34772.36900642226	35905.845970731694	41511.24420285801	39361.52369152691	38548.5587403287	44897.64708902967	23168.817443309	26988.481290841344	19898.492399242023	17734.053715813352	17923.064665413676	21282.11004250036	21504.226126698555	27208.246992136235	22234.26705012621	32332.70026649192	26247.496158801296
PWY-5676	0.0	808.5928342697152	503.6997926079036	0.0	23.82187562095054	0.0	0.0	0.0	132.881959423525	0.0	0.0	0.0	271.82925982411217	346.88427409007346	463.9542246605273	88.55122204841065	0.0	153.40914302678468	0.0	921.7585720075836	833.0294300661851	230.0859291076868	69.48102978723956	0.0	0.0	0.0	23.26214421904175	976.594151007	0.0	1445.3333323162883
PWY-5677	0.0	129.6536504964989	69.8147367818722	22.302213627943825	0.0	26.728351775829047	23.07959730614549	38.815341342283446	20.07503065867397	0.0	0.0	0.0	137.19444708575512	90.88271012698256	80.80802300792236	0.0	0.0	32.50726448135079	0.0	140.13477279960216	194.7909371046928	19.574521231290326	14.437695991997836	7.583835627809552	5.802861050057235	0.0	0.0	181.6779397976481	59.92265149671094	247.44226372629183
PWY-5679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686	14786.630689786542	33398.95520158685	32929.32508543837	37185.589914219614	38477.08894684691	49930.6281463046	42588.74395007041	45693.44858293841	34698.95935246583	31918.59724767376	27707.835346635136	24425.29406313416	36898.14569585947	33049.989858204055	34376.77897072079	39246.98533540424	37344.86796831613	36751.72984004861	42571.26912640746	25051.26097380666	25310.03350708508	18624.15481121985	16669.475368479765	16819.351251364238	21095.16429432616	21386.14042070128	25265.669963198445	21137.824831032027	30078.98778908737	24547.04534990373
PWY-5695	9414.58835784166	12649.148574529863	21487.38452394225	6780.107962020419	13317.705601113072	14992.28395598788	9229.23498576124	6479.835855783228	6767.094212012241	7964.991397957627	7946.550673261129	16580.29239809958	14437.063594706831	18609.411995393635	12244.26262896388	7372.5957343285	8560.081151969815	5668.434409856431	6693.199168065463	20515.87425422659	16585.22967698296	14911.904320028149	14322.93261743488	13980.797435957158	15998.513938930788	17115.46271642691	12481.700322395249	16669.226889274883	14145.181479024926	8578.38512216464
PWY-5705	1817.175337976239	1998.202485184319	4221.538750964182	1205.3062272122531	2096.9746610063567	393.0556833409506	21.588828158854856	62.51096599310005	584.284640883978	954.0994834498548	887.5811544578371	3426.563369598869	1469.0072136263864	3599.697885437552	1462.8676936787588	52.30188679245283	575.4647209591532	40.288554695547255	20.206352022711144	314.213432423808	3331.3236649623195	3430.014079040255	3467.885076419043	3209.579535657973	682.8919617076193	1947.654771512701	1643.0273101966543	565.2427653851234	512.0294921163554	385.2957013427948
PWY-5741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7339559862634495	0.0	0.0	0.0	0.0	0.0	7.255745513814813	0.0	0.0	0.0	0.0	0.0	0.0	3.620932068188584	0.0	0.0
PWY-5744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5747	1792.324538182059	1973.5864610004369	4164.299221604921	66.07732931169521	2083.8918701014068	35.856447571318434	37.144129587638666	51.355421686746986	10.054657953808553	0.0	52.65050191359223	3378.5903728867083	1438.791226037706	3273.207739014763	19.578241418108146	145.54065827599402	614.914415781487	70.35165424862232	38.54382576262156	4.548355997564442	3277.4468229993995	3306.9069682238023	3355.716713061712	3138.2248104834102	682.7808213650682	1710.7698405526507	1759.0056638209385	416.8541386831239	478.77936764305485	217.3956277393613
PWY-5837	2029.3312707821308	2257.207840764728	4699.541685309089	1156.3841933585943	2392.339016696289	1019.279007439576	384.5593369577081	334.54398128947463	985.7908345288466	1459.716505417356	2094.898621283478	3885.526822499696	2328.8925853509027	4319.6247122025125	1692.053420895929	519.919650120523	1148.1567525916544	426.8501199322288	572.0352966562514	409.7362867716113	4143.33594110373	4000.4537366423097	3996.463174285536	3955.934352850933	2132.0805082564043	3177.721668317301	2622.0216522038604	1510.913295381337	3213.6768412316064	1589.3553748399952
PWY-5838	2748.588767624694	3116.2702714197103	6395.414387210561	1619.9379369390683	3352.137837006865	2434.703678941601	814.7668908864763	547.6787853110992	1331.563088969595	2101.400978287502	2920.901768129619	5244.70447618351	3875.2943498880463	6741.126015120394	3035.909683468348	846.2240694112523	1933.307501268016	735.3243823849001	690.7831622547415	1307.1047200794517	5632.977136648204	5267.885127642153	5170.519815413507	4954.340110110811	4870.709250126907	6305.729381663688	3060.382322752528	3879.5639842739206	5652.397955549383	2482.3973587142946
PWY-5840	2905.1066175110086	3315.8017081214275	6756.618489828114	1731.5021128784592	3564.747196560859	2544.1094330007204	860.10562780574	601.6630513944498	1518.56501020328	2344.979404641432	3266.8868212339216	5538.92375673005	4153.497764354072	7127.821913049761	3207.17310433744	905.9755584869324	2069.6638391332763	796.9097989550083	768.0498814813787	1310.3256397474768	5916.164100185172	5512.284009468735	5406.110258366599	5190.450680643164	4967.226919940095	6475.040408206204	3210.640246426177	3904.4201030989016	5898.63279345216	2632.3277456426063
PWY-5845	2746.9021276059216	3111.9232861435385	6393.345514711914	1580.5280439488142	3330.992706275443	488.50732367368977	67.14788120155517	282.66686734452134	1236.6923893778323	1934.7863012930009	2357.705058019621	5237.854949255345	3648.088488752338	6621.396170121296	2839.3682058845684	332.94591901306035	1692.291939900283	202.790382244532	129.17779511995	32.43343956154215	5513.259745532876	5219.006447501144	5157.6182058943405	4922.59607567296	3433.543606153368	5626.3323017742205	2959.826125431612	2561.188606400592	2719.777479441146	1232.0322409178025
PWY-5850	2746.9021276059216	3111.9232861435385	6393.345514711914	1580.5280439488142	3330.992706275443	488.50732367368977	67.14788120155517	282.66686734452134	1236.6923893778323	1934.7863012930009	2357.705058019621	5237.854949255345	3648.088488752338	6621.396170121296	2839.3682058845684	332.94591901306035	1692.291939900283	202.790382244532	129.17779511995	32.43343956154215	5513.259745532876	5219.006447501144	5157.6182058943405	4922.59607567296	3433.543606153368	5626.3323017742205	2959.826125431612	2561.188606400592	2719.777479441146	1232.0322409178025
PWY-5855	2098.702872673145	2326.7177779345225	4887.430174261323	1226.457854797006	2517.9054291427824	89.78298717012281	292.8675139492109	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	3988.915126507863	2012.2251259732536	4350.907133796707	1551.2418169188877	578.0533401610186	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	3758.6641948316415	1001.9942814679064	2435.218550268449	2015.6639972563144	714.6038388473999	905.6882201965144	436.58524021145087
PWY-5856	2098.702872673145	2326.7177779345225	4887.430174261323	1226.457854797006	2517.9054291427824	89.78298717012281	292.8675139492109	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	3988.915126507863	2012.2251259732536	4350.907133796707	1551.2418169188877	578.0533401610186	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	3758.6641948316415	1001.9942814679064	2435.218550268449	2015.6639972563144	714.6038388473999	905.6882201965144	436.58524021145087
PWY-5857	2098.702872673145	2326.7177779345225	4887.430174261323	1226.457854797006	2517.9054291427824	89.78298717012281	292.8675139492109	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	3988.915126507863	2012.2251259732536	4350.907133796707	1551.2418169188877	578.0533401610186	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	3758.6641948316415	1001.9942814679064	2435.218550268449	2015.6639972563144	714.6038388473999	905.6882201965144	436.58524021145087
PWY-5860	3686.727751398279	4263.419201890946	8531.432758718609	2124.4953099593668	4510.900974057356	342.63465420179773	45.99579416699979	242.16376408714228	1472.324679261418	2238.8576816287828	2507.1502013775066	6931.741258305139	4029.336243509724	7716.663451622741	3028.1936624564464	270.28029786170407	1811.1109512632904	152.6890835320611	95.57579521859282	21.64395415899216	7130.977307015859	6769.596204733512	6769.75007450644	6562.423197031031	2752.258974092237	5083.941065035031	4352.749543566145	1855.4164014364828	2217.155561159477	1062.8987458646727
PWY-5861	3691.287907342292	4275.676034574481	8536.960572042166	2234.080144927166	4569.4518617106405	2154.830290765491	804.2583105115364	640.3407108840504	1686.964026870343	2596.145392678112	3620.730337176298	6949.758545724634	4462.83192097678	7963.931931798376	3378.045405836109	1033.9051486420155	2264.247476619986	838.6642896452537	978.0470060311188	908.0266804808466	7437.658651061005	6894.05456671995	6808.317701820974	6673.419263406509	4265.578025643002	5953.331367153242	4884.619721394535	2941.7095651135915	6064.769333792813	3052.713896341261
PWY-5862	3686.727751398279	4263.419201890946	8531.432758718609	2124.4953099593668	4510.900974057356	342.63465420179773	45.99579416699979	242.16376408714228	1472.324679261418	2238.8576816287828	2507.1502013775066	6931.741258305139	4029.336243509724	7716.663451622741	3028.1936624564464	270.28029786170407	1811.1109512632904	152.6890835320611	95.57579521859282	21.64395415899216	7130.977307015859	6769.596204733512	6769.75007450644	6562.423197031031	2752.258974092237	5083.941065035031	4352.749543566145	1855.4164014364828	2217.155561159477	1062.8987458646727
PWY-5863	2263.068744028777	2550.770874578569	5234.978747235244	1314.9680180058392	2706.149336685028	1161.060043261161	438.8683590815061	381.8917132452327	1121.522086858677	1656.0224313421145	2364.990079553882	4309.942666897636	2634.224478730328	4823.963880964253	1918.2569563183768	592.9605728574592	1305.7651580157133	486.9388126993922	652.3807116878444	466.9938693119202	4596.837606942372	4385.275783667038	4356.207054380701	4319.513771586156	2396.096881101926	3538.037799108069	2944.617906091876	1705.873475943566	3608.096536776799	1797.2470469865734
PWY-5896	2746.9021276059216	3111.9232861435385	6393.345514711914	1580.5280439488142	3330.992706275443	488.50732367368977	67.14788120155517	282.66686734452134	1236.6923893778323	1934.7863012930009	2357.705058019621	5237.854949255345	3648.088488752338	6621.396170121296	2839.3682058845684	332.94591901306035	1692.291939900283	202.790382244532	129.17779511995	32.43343956154215	5513.259745532876	5219.006447501144	5157.6182058943405	4922.59607567296	3433.543606153368	5626.3323017742205	2959.826125431612	2561.188606400592	2719.777479441146	1232.0322409178025
PWY-5897	2766.369953309654	3137.7172512310835	6438.443164601605	1633.1942872259688	3370.621263331826	2308.7131280093845	787.3453635756524	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	5285.474824651108	3882.877514798064	6739.23257682896	2984.394546463038	845.3648902600304	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	4994.474251061997	4589.458127060747	6075.285580042378	3064.2645875814665	3573.68126442708	5529.813568626172	2473.802637596582
PWY-5898	2766.369953309654	3137.7172512310835	6438.443164601605	1633.1942872259688	3370.621263331826	2308.7131280093845	787.3453635756524	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	5285.474824651108	3882.877514798064	6739.23257682896	2984.394546463038	845.3648902600304	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	4994.474251061997	4589.458127060747	6075.285580042378	3064.2645875814665	3573.68126442708	5529.813568626172	2473.802637596582
PWY-5899	2766.369953309654	3137.7172512310835	6438.443164601605	1633.1942872259688	3370.621263331826	2308.7131280093845	787.3453635756524	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	5285.474824651108	3882.877514798064	6739.23257682896	2984.394546463038	845.3648902600304	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	4994.474251061997	4589.458127060747	6075.285580042378	3064.2645875814665	3573.68126442708	5529.813568626172	2473.802637596582
PWY-5910	8512.26154406081	14294.82029876237	19239.59813231549	10274.49466310564	14886.560351476077	20358.01718258255	9896.636890602238	12012.01686583058	9659.490786425386	11290.265303833574	12386.944791538132	16072.579658389845	15817.785825892392	18996.954558593683	13424.45994721651	4995.508544804646	8803.11632944132	9403.195746322564	4242.315757802107	7906.969685205062	16500.98997100521	12674.49086054887	11207.481161234518	11562.201426611118	9714.044633718911	11385.208593460373	14338.898302222098	4072.891814145544	16570.767384120394	13735.406035571386
PWY-5913	2721.606365427327	3612.814461421604	5721.6495738585145	1486.4232467784473	2700.9763730045247	5885.870104624635	4270.454999523777	3416.540600950182	2543.5001723746573	2584.2587461591456	2676.6350168004083	6642.654747281711	5552.024809056996	6629.109172493682	3677.839780429712	2676.05156821486	3188.277139936578	2488.763638974591	2130.517817099292	1280.0735702527747	6016.7288980394405	5576.133229962601	4529.304487858364	4765.500650246625	3764.267510966544	5910.112120129304	4303.50032444841	13687.081658641657	4084.595659348012	3419.536987100115
PWY-5918	2127.3925346299284	2584.6339755952504	4909.43848644989	1407.0563901931073	2497.565046737129	399.6530856143416	175.91067151432594	192.8944381658638	962.9184894433708	1334.9910099236386	1519.3019910551554	3891.024128542358	2653.0205739038925	4806.746722197266	2062.46343679871	349.49751266947305	1126.530618149346	237.4017732497681	119.30686299251914	723.043278910325	4356.108372603629	4148.337839516402	3825.717707016808	3606.006374648519	1899.4845212981	3497.1280549726853	2442.0293128377607	1601.1638037462862	1446.5192063745064	747.3271215448992
PWY-5920	0.0	0.0	98.60738647139716	11.93711334137688	15.929602335622985	106.31424574038314	82.46489495848495	92.51852180041358	679.4463319254207	883.85869772202	1141.3140422457616	113.61218864903528	769.9089799244308	121.89404583845538	190.82057687656385	22.962175079720264	0.0	45.455183721398186	2.9521358131845084	28.27969069256967	480.1588142242643	280.0855079577156	23.89413216707309	35.74741121832728	306.0073799691617	233.00502262838853	145.71641436934	438.7915947219977	73.61449935491763	338.948153943725
PWY-5941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.990547648810471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5971	6106.397333872204	7816.649870691607	14066.095866671953	4563.855578235736	8702.549939531156	410.36229431474754	2469.549319915183	1149.9037838683016	2661.696639488201	3575.260846345668	5994.935790947199	10885.979704175252	6927.499045133197	12426.907984479156	5022.335405808858	2974.656511019364	4209.995219851294	1769.967136247972	1715.9558724976546	403.43905455989767	11969.596394443575	10663.254705843488	9848.722288342033	9758.37634267072	4404.774714124228	7044.397939477427	8709.228331594028	2030.146440490456	5029.604144711917	4172.646364036272
PWY-5973	15910.911861869785	35726.37098700541	35619.585253310004	40422.13430694897	41329.88785201512	51953.4347071915	44944.77823664485	47882.15592982786	36863.429907939295	34289.02306679959	29739.10445638312	23717.958828720977	39196.43946168916	35407.30403733677	37456.21134917722	41883.20632026648	39688.17442023997	38505.89998222332	45330.3096671498	23843.0483564235	27352.58813037963	20121.341392748287	17706.16986068961	18321.15016090365	22384.66203716956	22022.216183111665	27251.49690081533	20739.203192027475	30591.03022940063	24613.898460104945
PWY-5989	3427.640647249485	4123.909223465312	7940.145173428305	2208.5193613679667	4345.144533183637	246.5247175470368	1438.1920104880662	665.1685635216422	1414.750826422055	1974.0587809329704	3374.807120009916	6199.60815660668	4131.86911635739	7761.9590249873745	2988.444167157896	1532.5699856237138	2354.0826523920546	985.8508254454218	891.4492461081245	243.86119931212352	7226.081173727728	6602.29820919022	6022.616624932956	5901.63234549281	2840.4752021276845	4747.902030877182	4906.891902672723	1288.624569577384	3183.102130903096	2516.891231695505
PWY-6071	2155.685666627593	2379.962416467798	4994.090756074683	1060.2088407280396	2470.6046071430983	32.16970834882311	0.0	32.78625796364624	516.6241418585066	816.0787281543879	735.8967021864858	4093.175840575481	1753.0461357324104	4207.440845882549	1368.5714556943285	70.50631158139007	683.4071761357214	34.25225624282449	20.40496658484917	4.628330741186308	4123.75348315832	4241.546426587534	4165.531584658019	3912.2801331316127	889.6901933184795	2236.108210430206	2074.330444613764	595.8949359056854	585.3546318881657	276.96018920240414
PWY-6107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6121	15913.414312480709	35613.16895460627	35525.41700034585	39370.05220632343	41123.92249680577	52536.4182050622	44799.70792380712	47757.34388096875	36216.2584938143	33760.119551164666	29560.534981389683	22948.04524939572	39315.7608023061	35710.63189002702	36519.63829011629	41651.61772663488	39841.27689979266	38789.44669099578	45029.38783689673	26359.82660171003	27403.776076087608	20281.81253045052	18165.87492710984	18315.598239129657	22886.46897883802	23032.425880532923	27574.52534503847	21648.901484995004	31998.653578219728	26474.72138611732
PWY-6122	16069.17793435614	36487.25332287097	35841.7551679501	40685.36828686416	42169.647121549206	54330.34105319308	46447.53625259498	49620.87370530031	37491.57292523727	34833.84372173373	30329.399197951363	22972.076736729305	40305.08143009956	36113.23905821607	37463.60092345748	43107.05776353877	41097.03855872599	40201.72903459645	46673.150677206846	25614.8825364084	27539.64429823186	20198.47378898452	18027.567127919865	18194.184968424102	22464.670387235925	22653.467447726496	27992.95512566392	20918.14625994147	32591.07003161117	27198.806081312512
PWY-6123	14578.150838375805	33025.32768279687	32516.69882914244	36782.5537462035	38299.36272698009	47647.261851698895	41809.27390180008	44538.38721659961	33999.8707097348	31503.777200962624	27604.91304322668	21287.62269725728	36036.72139142097	32021.57405454272	33470.63655944347	39262.87772773723	37168.84701890098	36398.52645840466	42485.37619898708	22923.15260753587	25004.888037829114	18223.26503680197	16401.331497813797	16613.895234972784	20627.25669807449	20080.178422181	25524.49849034935	19079.01133629583	27646.225418033773	23642.810236114896
PWY-6125	15351.146014148222	34518.81758262352	34655.075037954404	39268.41138342989	41035.48288400082	46587.54016769529	41366.71007442165	44353.31734696938	35439.23159789704	32798.037704344315	29388.39865920909	23807.770673008923	36000.36770445181	32960.137122396525	34404.73591504629	40186.30368932363	38213.69196264798	36854.81420654937	43655.75058359271	18862.68139659136	26681.465678385764	19459.810942219363	17831.38296234505	18045.75033463096	20206.82338180585	19995.53564939261	27446.39739888664	13344.55644955511	27636.7542464986	24186.03328023424
PWY-6126	15785.412125970635	35254.6665958107	35461.08279963032	39265.73344966088	41412.720643512126	51742.04307775037	43280.15358630492	46169.68731682799	35926.951866034346	33154.861735644954	29518.346967275786	25879.802837688218	37816.67098165668	34254.10952010658	34963.294602836715	40967.968835679625	38987.87860013236	37753.02207986367	44427.0351468605	24832.43779971578	27456.18210068708	20193.699584796457	18397.63784281214	18575.012745527423	21834.789296023053	22328.359075676828	27832.854245338152	20692.797860108392	31707.163629291303	26348.75737741096
PWY-6141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.586294416243655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6147	2474.33	3501.624665453378	5043.75	1096.9147659043765	2233.708237963832	10759.15947567696	5885.932011838489	4902.515249121721	2482.480723381186	2717.483354930962	2632.8100922235267	4458.061713247646	7042.502312124065	6392.737337713229	4016.4629063671314	3639.476407020909	3657.8494783863343	3195.8582338638457	3376.7251950135246	15266.128940265668	5667.851651787101	5203.29500558999	3803.499737084265	4386.949662682768	9275.794505128202	9303.95833276906	4322.571363576597	14697.089480206312	10108.527688242622	5445.587557048864
PWY-6148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6151	13500.100000000002	30448.89932160063	30076.742797507788	33808.34085903258	35217.41890821614	43901.11792052637	38353.4079790094	40712.01059987751	31398.685199063377	28938.033027849448	25435.66795835245	20433.81351681633	33350.18569489715	29527.484767711725	30583.9829429407	36103.543205146845	34165.26238275715	33337.236196682046	39085.3368569832	18908.11897351544	23319.08938008688	17260.32003523725	15328.583886748866	15681.898444730065	18556.579900652057	18319.86918003285	24008.14280827745	10622.38655536079	24989.6459966788	21611.68694803857
PWY-6163	2622.009925767566	3614.697540619445	5634.538674531266	2523.2006286031265	2818.650595751763	11436.292083274537	4313.104163401977	4859.659582418016	2418.653540752509	3282.090408815205	3196.7650739470846	4813.699014895145	5989.946084982956	7740.475963795881	5534.538821924069	1152.3456470316778	2671.1305990021247	2556.9734354275006	1229.9370716597614	17477.02508524628	6798.408788239917	6281.401019320454	4505.113684278902	5100.852424056312	9331.412621085605	10034.208631610943	4756.250621462736	17332.010748885143	13648.688194180091	7466.210404446099
PWY-6165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.086484774337087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6182	0.0	0.0	0.0	943.1896908408004	52.55435310152998	14.033803473598322	0.0	22.583798882681563	457.1034736261717	720.4615384615385	667.5519242531672	0.0	55.366164572176366	365.0953721377466	1162.1521547856914	66.61915454156757	24.875377014864256	30.2730967812809	16.537328735203655	0.0	14.86643802612535	10.361232440705864	0.0	21.73512868305196	0.0	0.0	0.0	4.188114628992719	19.92636551125986	0.0
PWY-6185	0.0	0.0	0.0	973.3244421223442	31.259827868960286	0.0	0.0	0.0	471.3451843990449	743.3333333333333	687.7021075903757	0.0	0.0	339.0133933680638	1199.5138201775274	17.52770969351235	0.0	0.0	0.0	0.0	11.313142067813848	7.996418588644127	0.0	19.97572263105986	0.0	0.0	0.0	0.0	18.398748323647737	0.0
PWY-621	19156.530723165102	42057.58272661712	42693.27312026873	48676.06917925472	48178.06765098364	61751.10315039626	52820.80652803237	55781.23487012852	43969.12443016987	41684.194306081336	36389.06464406785	30403.51081983088	46961.67234904801	43354.27708849828	46117.55600934833	48842.13991580637	46609.32797654688	45344.90063870276	52996.4793717017	26605.123569585965	32738.16587355776	24527.20745030286	21991.711939908346	22405.073736564347	26170.62296161812	26311.44371951364	33201.80817732908	23198.00879601282	36819.25358585192	30504.45858366812
PWY-6210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.66832991286341	0.0	0.0	37.44872704854604	0.0	0.0	111.99790349631114	34.004770592333465	29.844508445723484	0.0	181.37470323276136	17.97088742271525	14.929487585058942	417.27837943213865	2888.445897461584	38.50436730430482
PWY-6269	1204.154108070382	2027.718994180812	2522.845572808368	1717.0316923670837	1416.991310390878	5632.536709964106	1990.223983020086	2252.936586533417	999.6494776330804	1176.3415478684972	759.628703159159	1617.7473536456168	2871.078087319295	4802.0171664035925	2753.32987065022	206.38503962921752	1021.8641132224288	876.2158918829572	120.46391324800736	2114.157458690021	3089.3672089992533	2690.9786150109767	904.7738482895588	316.9220981333313	1225.1171138156649	2039.8704628497696	481.4775437388205	4799.232993291202	4676.845532576781	1663.255557542657
PWY-6277	16069.17793435614	36487.25332287097	35841.7551679501	40685.36828686416	42169.647121549206	54330.34105319308	46447.53625259498	49620.87370530031	37491.57292523727	34833.84372173373	30329.399197951363	22972.076736729305	40305.08143009956	36113.23905821607	37463.60092345748	43107.05776353877	41097.03855872599	40201.72903459645	46673.150677206846	25614.8825364084	27539.64429823186	20198.47378898452	18027.567127919865	18194.184968424102	22464.670387235925	22653.467447726496	27992.95512566392	20918.14625994147	32591.07003161117	27198.806081312512
PWY-6282	4543.228482901775	5497.667795176109	10499.66102157863	3110.3130102320474	6124.755609861347	247.07283873778889	1538.396064721802	706.9954500637647	1731.982170596927	2330.7374452735035	4081.7649044718896	8278.25620329455	4558.416775935135	8868.69799269529	3234.8827420553143	1959.6137853158505	2732.678435315383	1115.540248402867	1106.9911627485735	243.8087900014971	9034.921684936406	8323.750085009293	7812.834431693703	7632.986588322382	2854.1991112707774	4820.574447338933	6318.15312282464	1285.6361404860977	3227.552786445892	2728.185798926504
PWY-6317	14460.462767648432	32245.222342413093	32304.46512753522	35424.39639142309	37219.51822469884	47397.64612088135	40512.70254299141	43287.72570830512	33063.319359438545	30535.87215549852	26877.402976306905	23829.93685543109	35497.461511191046	31964.65481272041	32567.731836037285	37580.69360184013	36017.67741215185	35261.42466672984	40901.53954035136	22231.293672281023	24725.59511846716	18395.55139329244	16127.616331806925	16828.32668964229	20498.487238359	20749.9880444232	24826.447602691023	17246.622154674482	27838.69695535524	23033.446419305805
PWY-6338	0.0	0.0	0.0	0.0	2.594571440860824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.173860311740886	0.0	0.0
PWY-6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
