pathway	055A	056A	068A	071A	077A	078A	091A	092A	098A	099A	100A	101A	217A	218A	219A	220A	223A	224A	225A	241A	242A	243A	244A	245A	246A	248A
PWY-6731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737	11032.37374952172	13028.491977174755	4680.408313619046	2957.103730403018	15793.154474897594	3758.315000574756	16090.606501288285	12306.433837246424	9258.12060933158	10815.355530150442	12922.389559842077	11856.589694276425	15163.638784076837	32386.866827028905	10480.909557347884	32909.067883925374	18946.69750271842	25561.54708455536	19468.08679972896	21937.8670676976	33276.835304878114	26954.155273281045	26759.38601048082	18891.093591341563	13660.962264490336	32928.656065111216
PWY-6749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.79044015971675	183.54080325635152	45.89485280751328	47.95705885031892	13.995300464304954	0.0	43.94833851092905	266.93929104029047	86.95802154419738	403.4546286268357	3991.807417418764	159.86900085875743	138.52760606770985	98.21129553557329
PWY-6876	0.0	0.0	7.996683542828743	0.0	0.0	0.0	490.9834199643076	0.0	17.982674674104594	0.0	0.0	0.0	30.63624842434548	63.94802291471988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6891	6509.086802725531	6849.238644927598	936.090749260928	1083.0193631217471	613.7374213686729	1063.4409779834298	5856.881422906304	6899.726052435178	8122.908940140204	8547.766961738305	10810.132580221614	7888.080632793842	2702.0270190077995	3309.849685569665	5350.352832818079	3973.943856708662	2805.925175505173	3117.55564687598	3742.795146336626	2525.088921643865	3518.2599209926984	3475.136664912881	3935.688491841012	2240.3219205882174	2807.673793164572	2418.2193837280674
PWY-6892	7168.847303758129	7695.934871776091	32.262818898177095	108.77519824999284	1185.2603045000476	366.2222120068189	8577.755783600693	6826.905502527929	7822.282413876248	8175.929168454998	10139.650408726422	8801.1246855538	7084.628875827803	7105.167752982226	6740.170656037428	10477.613080383991	6980.043052203107	5306.661370082923	6746.482404995241	5605.11497096975	6290.373759882905	7180.870086022876	12867.126062402716	6574.787289252683	8504.628573695	4962.895815959894
PWY-6895	6524.619141933783	6591.081964775044	356.4041825431296	464.5224173926688	193.99645580103743	1268.8702884414463	6247.622735835179	6002.489347602499	7365.972129195718	7593.617476071918	8702.987582700094	7934.406724040411	5323.580877747361	5280.184470862671	6039.841977806699	6396.541123913236	5446.622824005409	9923.841209441947	4746.296285983273	2833.8673221651243	11669.153889239897	3553.19482431523	11177.647069225495	4328.52480337096	5755.876258258892	8787.327982685505
PWY-6897	8874.404596347318	9616.06380027546	12097.417492593033	13086.46797824079	10867.024225746392	4780.893599707057	13758.79655832896	13364.109883773886	12604.696454146671	13164.188110147405	17014.866036167834	12368.413222405765	9691.387907266391	11968.138796079127	9588.956085398022	14787.261302232022	14500.813632305502	21140.47222858028	14133.620712327122	9663.911857258448	26876.70760487644	12599.91300661216	19662.866459284767	10895.740103449352	8087.097450113039	25264.44895323043
PWY-6901	12736.115577465587	14284.990579136522	1149.2587675364814	1434.9537840827168	563.0617391222199	1795.642626224723	16069.19307312726	17016.753184236717	13726.553305554413	16131.151682564205	17107.810795409	16717.87328985052	5563.29596757312	9687.641223060094	9445.837917687832	9852.932564515777	12625.022408476796	20927.102571874595	9996.77743005064	7300.011758139248	26595.03697478337	8183.239802898072	22079.558275764943	6773.121662190532	8357.57992253462	29880.58873071833
PWY-6906	0.0	0.0	0.0	9.180364365206216	37.05126589466731	56.02269815003216	0.0	0.0	24.16060180016045	0.0	0.0	0.0	416.15918375519954	372.5180860835183	14.813991937469314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	10762.099042689557	12969.790621954384	7044.903642416392	5885.451230934941	1370.833972518275	2417.9381604814203	10706.96683864741	13048.628473211433	16068.370554152414	16795.708970428735	20521.75230925282	15770.992805147398	9405.52823203244	11655.38889674062	8453.815704421942	16243.760601830276	10142.496719818057	20902.03862743127	9320.60469748991	7178.359193475538	27659.60759430577	6684.964809494382	21662.778777452288	9097.70831513036	10533.753750463207	26048.27949190544
PWY-6992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7003	10951.950046222491	11879.139878291258	262.46906438654946	349.49233074034703	775.4647450560271	3199.8002285767634	12962.29704654195	14358.566920373753	9689.507725872742	12305.150913280992	12518.545471138264	13272.702514711596	3418.9404562492005	3558.503605083824	825.8694124361988	778.9569016898037	11267.162615128807	7011.96464593221	2177.1954580474403	8662.81593579724	7030.081422265336	6597.356717139009	6849.766434850893	8693.773322619645	6855.879088104617	4273.191296549445
PWY-7007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.8504362964508	8.995770645462398	17.986144267145296	7.996878401879322	0.0	0.0	57.80758778792072	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7013	0.0	59.968145477480704	0.0	29.99595329563603	0.0	0.0	370.7480367960511	603.6655569402062	1821.3533663563287	864.9357403052446	1306.6522721286326	1236.4171528549896	2943.390375428809	2874.7639575667067	1658.679448347892	548.3306128850202	1311.9443523219031	666.4653255164812	1163.0340824854309	972.1357849901044	709.1756662123684	4049.321105399798	0.0	1281.6204893763856	550.4398748525814	293.9572091152419
PWY-7031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.2401877087254	135.51972469055883	47.6249426868409	17.00818760571634	0.0	0.0	210.49548602804063	0.0	119.80182067300063	0.0	724.0053374620206	0.0	0.0	491.97602681198777
PWY-7094	0.0	0.0	806.9477482745676	969.3527094609274	348.66779159768413	1087.6103067398897	496.6439561807424	89.52932689855508	319.42374835594995	35.94470191487472	77.77817885131897	101.56203654377576	2194.4886688638944	2493.686573831356	875.188871334113	427.6213804441476	8.991853416963208	0.0	593.9226197098205	0.0	112.84399206549593	0.0	14.918813061756588	29.860532405662195	125.0707710664477	17.956832806508277
PWY-7097	0.0	0.0	0.0	0.0	0.0	0.0	2.5945693664433707	0.0	0.0	0.0	0.0	0.0	21.86302068718784	26.82082726580304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7098	0.0	0.0	0.0	0.0	0.0	0.0	2.9141412021403976	0.0	0.0	0.0	0.0	0.0	24.431737899154854	29.930458790566348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	18615.78962534666	23829.46218511623	20844.931523506217	17723.62205656174	16224.457097726385	7500.680571484562	23335.07894842976	25035.53756345646	28645.9766390732	31355.59130279336	37804.71119910084	28409.31697235205	18589.124487680107	37595.37691038352	14499.737525870489	39358.937391756255	21987.20234039625	26182.472926436472	25217.43357698234	26756.35151919669	33557.90484171277	32719.715093546703	33034.05824090707	20661.98175315604	19479.60208084788	33581.95499607924
PWY-7159	5.996462196412974	0.0	0.0	0.0	0.0	0.0	5.969040857400704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.202663810607596	0.0	0.0	0.0	0.0	0.0
PWY-7184	18136.16090498061	19677.47170637073	43109.9885363849	44965.711329835605	34077.825072757114	27643.04017380868	19923.72689949625	27940.383262694617	19275.847329161905	26755.52758344684	24880.45168029645	25623.62404071939	5190.141785260527	8403.508444209812	9144.775280245462	8246.779467869143	16998.224103334876	14542.671202821944	12011.162601181148	10947.172678464854	16945.49422784652	8434.358038117532	15126.952601823945	9008.183968850806	9784.70418453872	15320.519023463385
PWY-7185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187	15453.46599550049	18092.17158377957	37250.29331477649	38886.03712802589	32012.469915051013	23923.309888429543	20271.2004978761	25090.18202578133	16543.59639021812	22950.436449217777	22131.21590869028	21975.6698804575	7487.315065329776	12312.790704721609	9122.015463483282	11988.321444324334	17998.41868101255	14940.512142537304	13980.107627887708	13491.439853541397	17494.44819921739	12087.801460436636	16929.466843264694	11533.01328977499	10475.719606825747	16303.853552009545
PWY-7196	16361.474758265364	19419.434279895104	37852.95130234207	39492.76845199538	33024.59913671245	21499.85638650028	21183.3361960256	26028.91339084008	17784.007296305594	24402.05784055954	23999.074186894624	23300.30698480004	7275.881832070247	12618.88366592555	9964.588997666082	12309.517986498691	19999.30810623015	23446.1407396511	15001.272919568226	14840.72429706626	30592.33164192839	12387.010849647711	23273.655789546163	12241.501691155909	12591.797724961536	31118.067059151886
PWY-7197	15518.642396459258	17378.63085280016	38319.619995107016	39966.284772262414	32227.39687695771	24335.685079236573	17912.4509449163	24390.62644635752	16594.22065869358	23237.562510285326	21836.93161926312	22179.202954281285	4820.340837441125	7654.000582001085	8132.973998146589	7346.466625942026	15431.738887618618	18023.059563408067	10613.156743725704	9772.50049678888	23949.907728855327	7824.381151764285	15642.619656101868	8307.279582668323	8629.601657763342	24187.943737142898
PWY-7198	0.0	0.0	10.498151006884372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.13329714375996	23.856458396916253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.916376492506885	0.0	0.0	0.0	0.0
PWY-7199	11861.250424315524	14112.058287800754	19180.218389900707	20039.29025182743	15611.11886502995	7513.465037814976	16368.05611706789	17609.02327223552	14343.88872540819	16857.542230532563	19288.77744673441	16003.969453527676	10233.704158271858	14188.145095188196	9066.602329295243	17622.752256108077	15605.071565687867	19740.98317678994	14589.103660788554	14449.516739527213	25312.38990916103	12973.166090128509	22826.966903710138	14052.155670385786	12123.594399414107	25708.14471185339
PWY-7200	14283.322143294754	16276.928883089273	29809.32063462008	31111.25064487669	24402.373997879626	14847.519937788324	17497.638205933672	22084.999812196424	15887.682010091768	20973.802819052857	20995.709270974472	19978.722175587784	6033.319804027411	8781.597610802035	8328.92205404899	9240.614320226005	15501.263111636694	15208.717840868228	11332.254164376953	10609.057855022438	18524.082870258648	8702.281956945017	16344.125128980637	9828.754924826828	9690.057599428714	17471.25452323616
PWY-7208	20085.644700794463	24597.417578700457	51096.49228931136	53298.51472593087	47095.44751998633	32533.603007922768	28865.0160559286	33740.46716628406	21553.047965259542	30463.24372617818	29415.34110501148	29018.448368855086	17248.00617528192	33167.24558092251	12548.64471266785	33766.883070141346	28378.92617754801	25240.02679283711	23620.28828021672	26032.1138095146	31112.282852649663	28424.329489965185	31355.096142493643	21953.33118009932	17963.852893421405	32737.61583582141
PWY-7210	0.0	0.0	14.995891422812017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.50947156250157	34.02210382620131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.38382276076844	0.0	0.0	0.0	0.0
PWY-7211	14232.123699904772	15447.181710234052	1506.9990555280576	1785.3617001073249	755.0704874798988	8556.657470132686	14897.087333240892	16601.447014253357	14754.823070953207	18344.29202150786	18316.96962378887	18764.51096221809	5905.246773918418	9460.194678797634	9103.26167639176	8300.254585602046	10222.920461796251	13193.765620142583	9996.802840634897	7368.900889047038	13875.842442494695	6918.641417691485	10690.583492115573	5223.627564544586	6825.17934815876	8012.362358632879
PWY-7219	18484.13835045769	22597.141693304577	44312.94013663866	46339.638370877175	41365.99482782632	28133.833624798048	26205.52913230274	30103.03113014931	19673.37065551462	27390.19169549787	26766.034024658537	26319.10829008136	17178.377499530983	33690.66017985865	12393.860055084717	33668.80214526316	26033.397535438817	28431.88193712044	22749.51118613892	25038.14990918084	36306.93569194224	28167.49701791581	32634.597975618915	20814.11782891149	17211.497996454702	37495.98552313182
PWY-722	0.0	0.0	0.0	0.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.264287404521612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220	19560.1432449326	24382.51692358185	45990.43949335387	47964.87712230251	38448.33067314231	29112.50823492324	30532.024019846725	30031.502608145365	20827.668338638898	28810.467087874866	28279.45287723593	27614.48980432331	15147.156930920535	22115.27361500541	14671.881959134254	25237.83115648875	29142.17032907967	26280.560541573723	27206.40522499665	23999.325737469724	32003.51168620324	20148.465829411714	27590.216477506456	20166.96411649645	17484.978804744514	31960.052836477047
PWY-7221	16861.79211614361	20429.37190514609	43239.47484816157	45236.64822541479	39813.26335861898	27721.8992394071	24111.156171299044	28246.699672606275	17768.251093977196	25380.02517309576	24066.93406421428	24359.27912819894	14672.968784556546	28199.386562293388	10618.835536754188	28468.6107422856	24588.02775837389	28829.110324082547	20583.51760987218	22419.68487174881	36280.67572357994	24361.45331573924	32164.07010752744	18802.311813382647	16024.368214343072	37811.72012997887
PWY-7222	19560.1432449326	24382.51692358185	45990.43949335387	47964.87712230251	38448.33067314231	29112.50823492324	30532.024019846725	30031.502608145365	20827.668338638898	28810.467087874866	28279.45287723593	27614.48980432331	15147.156930920535	22115.27361500541	14671.881959134254	25237.83115648875	29142.17032907967	26280.560541573723	27206.40522499665	23999.325737469724	32003.51168620324	20148.465829411714	27590.216477506456	20166.96411649645	17484.978804744514	31960.052836477047
PWY-7228	18385.62170103546	20737.513899305806	45575.14088372964	47635.73579283251	37611.32478433674	29073.95537046234	21853.10249540969	29094.95198079107	19412.80092020901	27415.601013599982	25486.943578563336	26311.450734435974	6476.718567779432	11006.392788031106	9861.62670943326	10847.721474798154	19873.165440995763	23988.448953603573	14427.591010059228	13735.052254574804	30903.08919042869	10816.56569067118	21612.78510416136	11006.748379354667	11975.268331392768	30774.16835335764
PWY-7229	19662.366868257173	23986.076496484613	46367.28806140622	48448.75283493439	41746.24661006542	29418.26534103479	28140.41193068224	31323.85341422519	20911.203820154733	28994.216830864087	28325.29947851778	27873.248860708303	16673.555367936086	30341.87156129527	13438.794563900725	31681.127044741144	27499.22606476295	28124.37407263957	24122.32293055178	25214.890089155822	35183.91747527664	26088.159503105668	31014.03835058656	20785.018803659	17532.46424184136	35500.722201608085
PWY-7234	16327.351438840878	19507.984408989367	41046.802593275446	42818.05900333783	37521.33298205554	26366.85461285729	20698.25063427013	27048.60165272982	17192.719705104653	24552.08372842194	23169.04782944635	23492.005003446804	5882.574399009143	10193.269245850424	8740.64638902666	10713.625878218303	21413.69929984102	13538.917906994237	13254.145082934949	15559.53997297246	14956.645374735452	12216.1122212592	16122.856933026516	13521.43652422286	12505.37859031301	14275.061383800004
PWY-7237	12.5	42.5	294.87	371.87	119.17	1451.0	165.6480907092825	133.82999999999998	1026.83	450.1700000000001	686.72	664.5799999999999	748.41	643.07	308.58	141.07999999999998	193.83	8216.17	172.94659542901553	231.40444775484144	12167.0	959.0	6922.42	148.17000000000002	718.9518356716254	12833.17
PWY-7242	10604.537427805117	13493.243640014747	13392.975100816058	14571.846188361042	11876.511710305787	6001.535237420231	15090.665360017352	15255.120784819164	12384.614979806149	13605.887816798291	16719.609170938224	13689.974105328658	9622.056339212955	13224.787466627064	12426.42316041701	14400.435605435392	14868.936957241403	18863.049204052066	14343.413553820115	10577.216084504773	24731.93692048694	13856.196758917247	15216.30858584485	10627.993182242104	9917.657395335267	23066.88300466527
PWY-7254	11458.379507657988	14186.830678971084	7611.420221207819	6406.72079403068	1705.2350754220893	2506.213544642721	12085.362813115606	13330.047882666311	16679.909583857054	17396.54103068525	21793.797722146417	16409.079899690747	4258.938423492428	9239.550975098698	7850.471945648775	14423.0206261883	7896.977199536759	6038.446021916579	9844.43229569772	8868.980845255774	9367.682471431996	6607.234935937703	2499.541548241564	5809.591236283198	7684.37017834439	8072.916102165209
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.94062880881916	0.0	0.0	7.985715961391607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999676903558584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	5.15093440676713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	6539.208441863861	8552.907011054507	45.255738026574754	58.72015877291648	378.2902599943987	1749.1766380407123	7891.067592508914	6224.3236986224765	6032.007094203512	6505.700410948236	7604.005735985587	7497.977176998269	4660.2330974443485	19202.245300230625	5986.258717946119	18047.962636212444	4676.632364394952	4361.4295027890985	10554.86582480854	12673.678761045156	4887.907337530327	14419.614390999724	7619.36487627065	5708.813116749985	5880.940090214739	8241.305737169618
PWY-7323	7522.678793157015	8268.780515222064	279.7686085102223	353.2532291265918	2641.715458725887	621.4120260576765	7739.059875212491	6291.227197172556	7418.294824799351	7925.997708469632	8979.432196263046	8952.944045662824	7201.592312991738	11018.082529086429	7197.042406762396	10170.080262914167	7416.244604450659	21578.19207545213	7791.832448145426	4598.817468628567	28462.63397880587	6904.2158882484655	20813.837681555964	6800.153575237303	8413.409860411717	27879.560134890504
PWY-7328	8859.39691061813	9038.053796346569	362.97794262936014	460.4309523385122	266.3663416793209	2883.0370633269326	7812.024845680946	7670.811836927203	7911.369052951137	9740.455515706512	9855.68494738284	10706.510243064968	3467.5450340454163	14056.858235880654	5154.725723211202	13490.453167989035	3567.425411634153	13057.405975498172	7648.4503867764915	11182.65402736028	15266.104568130288	11760.56797249628	10973.094750669983	4967.511411369815	4274.386339163651	14551.108111248192
PWY-7332	0.0	59.336552264573626	0.0	0.0	0.0	0.0	2108.558756500672	499.00896768820667	245.36110734496464	0.0	104.57418938435926	0.0	2404.0366965788635	1012.6433063140316	266.1523513681054	2287.765471280733	0.0	0.0	2856.62232471454	3483.1480703551365	449.2492174908457	5802.559633224899	2798.097846600488	169.72185683508778	4496.332165821628	4856.598140236375
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.488347129433865	16.483720799119517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461.75	262.9197264596235	44.10000000000001	105.0	392.0	1485.0	44.0	19.0	992.0	81.99999999999999	1750.9999999999998	48.0	8.0	334.5
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.1665521978022	202.77461461048844	35.87267904509284	56.94915254237288	26.57627118644068	0.0	35.2	9.806451612903226	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7374	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	412.7115239769018	161.19584136558743	24.83108108108108	89.93055555555554	389.1696750902527	1484.9999999999998	31.42857142857143	17.168674698795183	990.7978186225004	82.0	1751.0	48.00000000000001	8.0	334.5
PWY-7376	0.0	0.0	146.68361892818098	192.8203487839904	227.48917595472008	341.94572084895896	310.6293651623649	76.51242733419856	165.1562947193207	22.8135454567959	50.694809620694016	61.84783754948834	347.38726062525166	431.4334961686315	47.8979942008035	21.89380144033846	0.0	0.0	0.0	0.0	22.55410283116854	0.0	26.64463182029063	0.0	13.964812683313832	0.0
PWY-7377	0.0	53.17542042676264	0.0	28.27512709775843	0.0	27.29071561229369	1245.2186455434814	0.0	520.2447507944652	291.6491986978044	863.8514801183601	402.97801736152775	1464.7176926957957	1420.4014521520376	457.75708619698304	53.06249105863675	0.0	0.0	526.4494457348019	0.0	0.0	0.0	0.0	85.46869338392243	0.0	0.0
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.402979629826067	76.2020674752626	11.967155338392548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7392	7469.583783516768	10487.133219774498	360.9684536204883	470.6382442615226	11765.145043056098	2889.110491885245	12758.609474198642	8093.620042491446	7679.643586568919	8452.865838119007	10637.0896571766	9343.94769352494	7124.421357371662	13531.947602735763	7970.588194882881	15308.988367051295	14239.738975088729	14334.130361895242	14039.730410903088	14800.883065332811	16713.339436745	14188.687544944662	15067.913659816944	11938.27085400868	10271.98834906024	16726.308201603388
PWY-7400	11555.4732096811	14976.074946723887	3444.408356281972	4159.513725276761	15836.012678919178	6767.527408194139	15772.473198862328	16088.132226493237	14133.921982249827	16604.573109379166	18990.348887039283	16307.64024445596	12952.604308520553	27609.13907532288	9156.562570191698	27674.023974247302	16502.166662653908	14569.484671215514	16617.945081038673	18722.9038978966	17245.546597398417	22379.815952668858	20209.53007662633	15408.689530038317	10889.138919660238	18037.233863267043
PWY-7431	0.0	0.0	184.83294323313743	228.42731469784323	75.23334218210778	302.2920144465823	126.1639984886922	27.79949480508636	98.46868452681676	11.915541108129698	25.703696866842453	33.47708262906863	159.2722832000891	157.11755432230655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.9124921306618	3.727007764188068	0.0	0.0	0.0
PWY-7446	5057.0	4836.0	9.0	19.75	8.25	10.0	3826.500000000001	3645.25	4607.009940632857	4888.627840260981	5200.7478734793285	5537.080200258588	239.82954545454544	1430.5	3940.75	1919.75	1476.5	1871.75	2139.5	1291.75	1907.5	1390.0	382.75	801.25	1367.25	1068.75
PWY-7456	0.0	0.0	0.0	0.0	20.970646253654817	38.73833127923794	702.2610372910513	0.0	26.94448730096785	0.0	0.0	0.0	1929.75812140692	1170.2811037971535	188.37780621029853	526.2312025779546	197.2695070889993	15033.706359815324	287.6443654197457	27.305755030095767	20502.029551445987	911.6182771153528	13612.761399060695	134.6251378142044	2756.5532299904457	20260.69551630716
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.00872074367448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	8246.977914927089	9801.403534475989	6231.132945320096	5239.4242456764405	1305.5189066187488	2231.885797282586	9571.0720855831	11320.503381893515	12095.907100312088	12656.86623713004	15433.01485967522	11823.892857821287	8867.79461781281	13267.107570721397	5866.572062873	15641.234721692696	10816.86648264344	19833.98595656673	9256.938554634466	8689.503739663765	25561.268726762544	9477.11508247263	20420.91231091773	8365.829461797472	8930.31234467475	25232.44213586608
PWY-7560	6604.141949299927	9355.93909378575	301.53686850449714	381.2747649893778	9779.47553890401	2368.5445855485377	11591.59471559405	6866.667703639001	6772.49705620773	7175.009964802975	9357.316485965415	8057.1508326647345	14263.453391547428	29356.5490855198	8539.572534808563	28789.21761826237	13151.841962888975	22205.08465505892	15921.943570531215	17366.055581006425	28864.32886950126	22939.285291136195	26122.696934554348	14151.647920937314	10738.085802035142	29673.296501942616
PWY-7616	0.0	0.0	2.9753824320598685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.57204058479852	67.38281058615755	12.703770127017751	0.0	0.0	0.0	43.48078360834937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2619439868204285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	20181.338616352223	24115.29871737777	48656.03837237462	51076.97943384951	43906.42869580122	30602.623264637747	27676.177495901207	32886.46612782904	22070.61725599741	30086.03063035177	29590.48138161018	28963.00236676121	17796.25071776687	34607.03610590754	13819.218302967358	34362.96318118869	27813.330250221195	31469.70891057169	24625.299836202863	26028.86487034857	39171.49633193592	29062.922490071247	34334.65644856599	21479.927012439188	18246.4777876058	39436.24227850098
PWY-7664	11748.577411178958	11979.512880691447	1579.3603971512234	1856.6629294969148	615.1874413551745	5176.052362905468	10738.842527203022	11150.439441823552	11798.559740673223	13019.977935633658	13677.408340894746	14133.996642743054	4835.707350461358	9133.255144788727	9014.732881768758	6592.956488662824	5162.362950559991	6164.850750366431	7415.589206161471	4701.9155191283935	6531.821035731555	4598.7346888841785	1612.452024839945	2875.7764966611408	4429.888537755039	3902.43517301424
PWY-841	17962.052420073258	21017.568882588293	43553.60219531712	45494.143681694295	38001.025469867	27787.999987387542	22360.24770403484	28754.4621309782	19076.27897698928	26729.807682956707	25488.25184708642	25654.22018077265	8915.103988814108	15633.688269712811	10654.148384499627	15512.360922085203	21774.73221134972	25238.403881644408	16885.785790104394	16940.46374176972	32368.23112758305	14797.720468562426	25271.58680904139	13805.988652960985	13756.241673962037	32484.32717084345
PWY-922	11592.965153757525	13022.839423351425	29737.96207277588	30358.495768880195	19687.217332298376	13452.482161277325	14579.589841230185	21725.74726301924	13089.98781782499	19470.735500907365	17582.189294406227	17713.25339104978	1094.6818739843168	2342.72619090968	3127.4248011419418	3225.9070349897365	11720.052609662444	3810.868707212036	6670.27664570846	7271.671972674733	4091.690061616412	4104.727697065804	4763.631061270724	5789.319813854172	5762.089134199971	4748.275043142542
PWY0-1061	17698.20732357053	18180.87139426644	17624.89796976315	20648.901769943084	8002.532179261109	9261.740696273742	18362.11606645437	20914.086320146474	17258.386438624937	20117.74435848024	21397.028980899388	21366.11275196251	4357.068234738594	10791.575242332548	12678.43814713027	11000.067426049429	11624.84919383756	10947.442075733636	15904.193991677925	11186.420677850045	11463.510839041532	10193.110548200046	3033.5678189110704	6655.446457742351	8259.301126193957	7202.088609257536
