pathway	050B	052B	059B	064B	065B	073B	074B	075B	076B	081B	083B	085B	086B	088B	095B	097B	103B	105B	106B	107B	215B	226B	227B	228B	229B	233B	234B	235B	237B	238B	239B
PWY-722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.741784286330407	0.0	0.0	0.0	0.0	0.0	31.57627505370049	0.0	0.0	0.0	0.0	0.0	42.76227233581066	61.41763468379907	24.71909328683522	0.0	0.0	0.0	0.0	29.88210296546132	21.84613068791741	58.02670140019537	24.596967322310167
PWY-7220	31518.385412735937	55345.09245605853	49930.25001803949	76256.88815059644	82053.435846747	25312.86825033733	5958.298485339361	54693.03088833476	58404.58053777402	35259.322370013644	36038.71695004924	40851.50030704565	62576.3836078422	37086.79151853025	49568.19092525605	60517.84596570071	17243.77968937389	36513.11716652527	5163.251578092746	30270.17127659872	9785.72156427525	18730.97447169243	8951.643020639676	13603.844138595146	3832.8311473690014	5341.701900316673	15208.608184067176	14212.964991645556	18140.69842517933	15958.318089314922	19285.89197660652
PWY-7221	27897.33939256857	52023.44682718507	47962.21006352502	72548.57271496936	78093.56537719554	26890.52398031398	5763.511014655711	52728.36073796668	56282.91721229789	34285.143695744264	34228.67108619612	40030.49405229863	53947.56836770893	37114.22398563839	46869.179874128	58632.47663273104	16842.99542086363	35185.87068962364	5097.768686248875	29209.92178426944	9960.089120368257	18712.910659569257	8619.552095436278	12935.377609046527	3829.0856329186017	5583.894147291619	15039.14684224805	14438.40517778504	18730.02561236668	15456.638628662166	18548.365189921034
PWY-7222	31518.385412735937	55345.09245605853	49930.25001803949	76256.88815059644	82053.435846747	25312.86825033733	5958.298485339361	54693.03088833476	58404.58053777402	35259.322370013644	36038.71695004924	40851.50030704565	62576.3836078422	37086.79151853025	49568.19092525605	60517.84596570071	17243.77968937389	36513.11716652527	5163.251578092746	30270.17127659872	9785.72156427525	18730.97447169243	8951.643020639676	13603.844138595146	3832.8311473690014	5341.701900316673	15208.608184067176	14212.964991645556	18140.69842517933	15958.318089314922	19285.89197660652
PWY-7228	30160.26735869397	54770.80465753584	50069.51643191346	76201.62430196903	82020.31850560951	26519.59701058419	5984.30156216284	54991.660492189614	58746.9322300705	35619.9135663735	35918.95701617732	41403.040046196205	50012.33166380033	37965.6587867711	49465.59055174778	61277.70108435449	17437.701262535847	36692.68109620202	5231.83466197653	30447.51810718679	9040.026294231706	17356.41129626706	8473.637535317566	13105.952616321914	3717.106110456252	5152.78213151702	15437.058005297851	13536.096106621006	17946.182174536305	14622.27042046178	19139.7308735884
PWY-7229	31890.985549941743	57003.24709222549	51034.77763901452	76279.68988618588	82119.0377571989	28030.20174988488	6197.409252452919	55422.88601399405	59057.46736137496	35961.163758386625	36434.36787433725	41936.87780084679	58884.24925532426	38724.174468279925	49748.635385557376	60561.27091355287	17756.79406576327	37014.48761771826	5431.008413184108	30680.791775374608	10888.150520158551	20536.386122675103	9570.120068039596	14015.650954741755	4186.190242169536	6061.838366925686	16053.207092154307	15648.682429572158	19911.47311597114	16969.769062799354	19617.235451394383
PWY-7234	26904.2464849426	49943.94882068637	45836.57519565267	69263.3697931479	74444.61911265194	25666.25768239733	5429.404034569952	50216.9011676842	53567.61378993455	31895.719919398263	32610.117567734404	36968.75141587187	41139.19015097163	35340.819277715695	43947.51744112273	54592.28844967852	15872.351841633525	33581.778387323735	4769.103346603742	27839.7224056332	8429.784670477036	16666.808549469275	8084.996828807753	12277.248092807262	3485.487021794081	4780.987457436134	14180.729290691525	12971.591123855944	16780.02365983105	14133.669123309232	17662.55668586641
PWY-7237	1237.0	2052.0	1560.65	1170.67	2160.16	4791.5	2245.32	3509.67	2127.25	3610.77	6970.56	3460.6	1060.8300000000002	1947.1200000000003	5744.31	8787.58	4067.55	1618.56	1433.48	1236.33	1345.13	2148.84	1394.5	1554.6799999999998	1161.15	815.6700000000001	831.8299999999999	2193.4700000000003	2485.82	2222.0	927.92
PWY-7242	12930.57518978667	17247.445491769726	9206.95894639732	1964.1552199800624	3478.82636001454	9819.390690667306	1748.8042428352871	6872.705591286738	4981.372650238831	5832.694932942648	8150.235010464024	6337.966548659756	15780.370766231355	7435.395494946979	11076.587357229348	9956.58165537542	4671.49181478206	3838.135699299449	1720.432620409959	2738.647318291929	4049.059411676494	8069.951753573834	4098.9438074890295	3454.443192585587	1621.580982559353	2254.324354608593	4273.0316758662975	4959.449853340201	5721.406165616241	5931.33159107338	1924.6388714914883
PWY-7254	12467.438497294275	12607.644341438408	4694.859511961834	525.3406913121637	1481.8957099547354	4393.751757379871	2073.288238945572	2572.4892624363856	2077.136268907621	2212.5457650964145	5239.88604236615	2597.463193559878	5014.595707046766	1835.5114311912528	8946.092785816647	5790.972194922245	3176.463442152781	1270.3752762755337	1189.473691169657	1015.6229115882744	3822.138580381673	7373.158159545442	2710.841816648357	2954.0058339648967	1638.8712525405656	2624.598585402683	2674.294462444704	5395.804228332002	4661.409418646595	4571.564264973021	1558.7923551944752
PWY-7255	0.0	0.0	0.0	0.0	9.976027972863935	0.0	25.80534965824446	0.0	0.0	65.34121333946885	25.95475938755071	0.0	0.0	23.818576307131742	0.0	0.0	33.83843418685386	0.0	0.0	27.686046383121752	88.10309879997534	11.982817264544767	0.0	0.0	0.0	0.0	5.333626377198435	47.60304528653462	0.0	84.79207046987996	0.0
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.998905725517661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.666051332431772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.989060289836683	29.320735814810234	26.644264433163983	0.0	0.0	0.0	0.0	39.96961569167219	0.0	0.0	13.330614566946394
PWY-7295	0.0	5.965611603671656	7.952342852491587	0.0	9.913937805720934	41.14258863029662	24.060391865764952	52.33695240283063	0.0	0.0	29.48008190534772	0.0	0.0	27.53142873634525	81.36288400443368	0.0	29.324329635963032	14.56345957011259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	11119.360539100817	11942.326126861395	4632.288636187115	1100.1058713309658	1408.575105822645	1818.291500680569	626.9821370429854	2371.6841137641045	294.6104671787482	2325.494467529157	5068.773071906955	2761.9401699556124	4519.220472824507	901.2716421604124	7562.426212710673	5027.110902087097	2181.4180879568144	1231.818972133275	923.1715761847224	757.2928379580164	1315.7258223008066	3276.6181986358984	1784.6921279247836	1802.1036005114508	897.0516715472062	752.1564243447754	1876.721156864813	1807.7870490245712	2177.062589240342	2340.4113964523312	992.9518027567668
PWY-7323	13601.748514292913	14702.35114271956	5549.487192633793	471.6001700472544	1657.3324986425978	4218.913971954238	1903.4997832904392	2598.790442976274	2438.9837790106785	2912.788785006675	3636.9762086475625	2035.276761137981	6054.281003885197	2089.2440848533	8592.712460725556	890.2837936760715	2278.532205807746	1110.8756724550342	1082.1551533072916	1062.024984322369	3605.40648523026	6927.173797420629	2549.403524582637	2894.894625431699	1326.768130128277	2316.100385561578	2743.508652481247	5290.817775295311	4919.829525514808	4986.442098512713	1533.234582914438
PWY-7328	16241.34547254022	18865.199571617974	7848.187095033409	2383.6753962282696	3343.2006089195925	5855.548951894256	2266.2577165613875	5480.8707833112285	3480.274452363465	5015.642189200361	10289.827417913448	5765.932904263091	7616.830770856463	2905.45507743054	12168.587102522202	8045.790136364983	4971.087935356632	2858.307647042096	1875.8330375302032	1935.869065017332	2791.753310260823	4740.588404936824	2611.7871204285507	3089.266603417381	1464.2947815440234	1885.274006674476	2837.573987823058	4078.6184082116833	3982.470656290481	3606.4012256985766	1645.812695632527
PWY-7332	0.0	0.0	0.0	0.0	34.984649082727564	0.0	143.50714646888318	0.0	79.20076887554434	229.4845125493192	90.76686385761604	13.995222397120196	0.0	48.936885666240165	0.0	0.0	118.18668258902876	41.95111857053691	0.0	0.0	795.1158289963305	962.4079766382472	478.2364757218225	382.9100649665622	211.2277998277051	503.3169942907713	241.06492375207856	671.8393745497892	1264.0652117417887	696.5572397063626	393.3034459648039
PWY-7347	10.49804209137511	0.0	5.998928182981183	0.0	0.0	10.495463537574151	0.0	16.488833971656934	0.0	0.0	0.0	0.0	0.0	32.89727277039801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.48036548235979	5.996528491858435	0.0	0.0	0.0	2.504475856440932	0.0	0.0	16.480038642561478	0.0
PWY-7371	0.0	0.0	3.0	4.090909090909091	0.0	7.0	15.0	0.0	0.0	30.0	72.66	14.26829268292683	12.330000000000002	4.0	3.0	6.33	17.0	27.0	46.0	0.0	292.04242045023614	542.2541197732129	162.45220048899756	120.43469387755104	82.90588235294118	240.73931116389545	130.3778364116095	416.0344694447174	313.748703655691	469.1383435922243	85.0
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	10.90909090909091	0.0	0.0	18.94736842105264	54.387540746106495	0.0	0.0	0.0	0.0	0.0	0.0	18.94736842105263	0.0	0.0	208.32192237573972	399.7308070723405	131.54749261543154	73.04533614143989	69.61097099621689	167.66129032258064	104.81751505762716	280.8827425000054	217.4880561521529	336.2258428401774	64.92462311557789
PWY-7374	0.0	0.0	3.0000000000000004	0.0	0.0	0.0	11.842105263157896	0.0	0.0	25.60975609756098	28.633354350567465	0.0	0.0	4.166666666666667	0.0	5.133819951338199	0.0	0.0	0.0	0.0	221.80405835126143	373.3848976673238	80.71646334216986	95.58945308339548	46.46227747951399	171.24452289250658	70.79235695904772	291.77487875353046	236.3396241555345	351.9341759213366	64.22829581993568
PWY-7376	946.6495002266104	1378.6889148846494	798.3658527048501	201.19370080440663	755.7490085969854	2273.848760311092	1137.2558469783849	1258.9039673214677	1307.793139883721	1324.0831375111993	1755.3896086557502	900.0427782084589	883.6132116964418	1069.4020368127842	1994.2284888500456	870.9956890314004	1301.4942375992782	490.47813871670047	571.4565999633838	525.8396556240205	1360.3514347451176	2174.249206126859	825.3506429754015	982.7984379671112	611.6743399880987	877.0651680343905	544.5245625863654	2174.415783194082	1915.49149620422	1815.4649462872144	569.368434895507
PWY-7377	0.0	114.25904389157726	69.03903978435417	0.0	88.10980625623908	274.8461170724803	156.5743645722203	134.01816996536408	156.8654042851774	180.5396942407909	794.7486594480566	13.677332215121654	193.6033715062468	56.148571748493104	2375.064607273886	2854.7675933660344	834.1438383599282	26.13431787476488	250.61824470623105	165.5404586131423	1528.7708865912082	2385.2396597732527	945.454337165969	762.4473487899164	384.5285514514885	883.7748743716822	595.9623514885221	1973.7366070652567	1813.516524982667	1779.682049066707	420.3173434782481
PWY-7391	0.0	0.0	0.0	0.0	0.0	67.82010550277069	0.0	31.970873283518948	0.0	0.0	0.0	2.679762241564441	26.985386660841428	0.0	0.0	0.0	0.0	0.0	8.981137354464758	47.85443284219983	146.24499693917986	461.9651513036826	109.16154207430688	31.90365380228969	67.83600950700999	50.20087111203842	31.918699112208152	261.13597602287257	36.07005897964123	142.76477278892375	64.69288937860297
PWY-7392	12791.782607267229	14891.64230002728	6357.847278991794	1794.392350893698	2998.799685851223	5647.500928396908	2194.4908800523685	4910.877346535361	2627.240535538035	5115.664602332367	8704.551176694456	5346.83996104232	7016.976240460264	2968.17657370424	10039.954785086476	6083.630261894022	4208.484807268315	2492.086691086073	1999.3240792987528	2033.3568460275424	6153.059484651674	11574.07710299556	4976.933387154977	5129.983332053316	2295.792613409241	3474.7854575177994	4706.880818939833	8749.041751139182	8911.927913661197	9106.192423333569	3559.9527116473014
PWY-7400	15649.157600392398	20709.22998141244	10345.150813154934	2720.5258299005613	4999.921877545285	11949.189221269637	3535.226202710507	8920.989248696756	6063.471307191224	7644.652872387665	12996.152853766953	7788.214454885546	10002.183804383296	6911.167648461775	13404.317432736903	9302.267244552406	6988.303951983444	4631.876648195387	2804.017673184512	3432.533962367053	7040.369318828475	12808.59114524283	5706.18954428734	5965.691135149358	2672.53534571844	3929.406619870963	5599.335836809693	9564.605478855476	9686.496389158538	9948.418351710763	4441.225683514532
PWY-7431	882.7603618767095	1267.9657357754718	852.9549243593702	251.5624309392265	1026.2241099969349	2803.6773867916286	1379.5130564138158	1578.4715006006322	1647.5301695359035	1902.3777501210463	2013.4874538888007	1195.255283916468	854.9158807519464	1372.3068039289467	1520.2732646870163	519.2245407513676	1309.5594263028006	528.1579788935082	594.9425881906427	574.3458753415986	528.9568707669375	733.226174739625	337.68155724120913	531.4071312831745	368.5766598101956	382.6036964166218	222.35861595961265	991.1636195425262	1036.1899862378743	755.0303666993566	307.4499919735023
PWY-7446	8751.25	8305.25	2524.5	6.0	5.5	5.75	6.5	12.75	13.5	12.5	14.729912614833072	10.25	2887.748961847911	12.5	3482.1723010298706	6.965672812867791	0.0	13.0	4.504950495049505	3.25	45.5	832.0	221.50000000000003	309.75	40.75	22.44375	679.5	59.75000000000001	24.500000000000004	60.40754716981132	6.0
PWY-7456	0.0	0.0	0.0	0.0	0.0	81.50110395477236	38.538727787510965	61.03030248983256	75.23577672970538	181.45701872355187	21.4433702967523	0.0	0.0	0.0	147.31256754967126	42.76443326801528	88.92394570520365	0.0	0.0	38.33543691327807	1309.8019636897393	2622.846496692658	1042.784993529273	976.59006951525	601.9209714899222	1356.378570162266	786.0592945436537	2165.658369157982	1709.9543512203627	2095.667647295195	650.9785266590069
PWY-7527	0.0	0.0	21.547452710621084	0.0	0.0	0.0	0.0	0.0	0.0	25.973193649585053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.102615681573702	32.90621819046537	18.1324836659738	0.0	0.0	99.36478210420918	28.5019399232958	32.850961217830644	28.96268293670915	44.326191976549175	21.318732505208047
PWY-7539	10481.985610320338	11815.74307383983	5074.312691433725	1194.2515008502785	2269.277704170596	7705.150997952272	2331.025453169225	4346.622996419355	2863.1568345490045	4084.52114036786	7341.798427301694	3906.4328932648855	5006.963229291861	3609.601775758895	7362.785029335775	4493.656692754279	4189.015314363336	2420.108420210893	2009.796064695748	1691.3973995445572	6116.385575181262	10796.907092681511	4746.255511188896	4403.1735671322285	2335.6289702365	3750.0406145906695	3774.400137788385	8059.615104603862	7596.352193413969	8594.81358138167	2739.511487494106
PWY-7560	11332.956997676469	12313.186616481367	5109.2297957194	1377.2076082322567	2458.5739929407964	4820.946845449831	1984.4160279237408	4024.025854136939	2346.063283851976	4443.606340488984	7240.975768960373	4434.225420917148	5830.644617204233	2614.638703705816	8244.671370595908	4734.702278632338	3448.574137309944	1934.345319821835	1772.084502020037	1611.2298772148088	6674.505034588517	11568.632608472348	4599.591745070423	4383.943075386748	2291.611625478968	3874.5623529703344	3901.1472529917664	8742.532013478773	7854.270979101548	8711.685576262591	2830.151451125139
PWY-7616	0.0	38.34416334451696	8.914350293987386	0.0	11.877630758328566	114.20311171846718	42.66689994759136	101.6056693268321	66.82408454795048	29.41104820515446	0.0	19.20608693299176	49.16154272250779	30.825264282133475	24.94211805489531	57.93485357564303	101.19067417879404	16.284232995489972	77.66266847780393	40.27353773775027	225.4669690477521	520.7731576867335	107.51566513383123	96.5415408592612	101.38276789216135	122.32700629267272	77.43373793058612	353.6149280992877	130.69569873270623	283.1225618301884	97.42998934843862
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.829268292682927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	32745.511534124624	58631.538768291066	52491.58256242338	77188.18290448551	83792.1017823961	30752.91601729704	7122.817861235292	57471.32046933093	60969.1231391027	37963.307370691015	38623.14477341819	43182.60513907977	53133.4797024264	40593.25521910587	52764.177909994025	64315.90131071352	18995.255326611124	37949.1136209554	6034.871537819413	31504.60133023828	12483.198195721146	23193.056682057875	10589.293293028908	14590.60837766591	4819.383027675191	7321.407458431181	16926.544247021444	17999.4854934088	21227.739338947613	18702.54440030442	19460.105027577803
PWY-7664	21557.49767082866	27687.607991637607	13444.454803258126	4457.118701618373	8440.20853469217	15376.55913120317	5431.372841315192	12904.765701014348	9040.179145036203	11794.004474867324	18636.08737263048	11258.130783179851	13099.096178964515	8259.69863859529	19017.840884310703	12242.833551040056	10082.036687258556	6418.502685803672	3853.9665761114215	4943.031316372435	6918.493414598467	13002.932294745216	5735.40096172991	7194.52111060183	3372.984106724344	4565.285198784593	5986.33936495067	10432.104983240835	11274.99686153605	10019.136216696385	5044.142704436342
PWY-841	29284.688787482377	53056.26420657833	48054.62798638095	72344.79768930949	77853.01117205655	26282.22147620316	5802.109121628845	52504.88573312112	55913.68008683321	33769.83174175314	34500.322699481185	39193.4140171308	45738.91118802479	36585.85062911656	46846.68386156275	57599.73736369822	16769.843763088422	35052.97413104796	5086.162050970177	29054.06634466513	9565.027110632744	18148.6600333162	8679.202387040326	12964.806967327817	3792.011575645348	5426.248559620383	15023.415725167442	14060.763998135068	17899.11209587836	15168.660742914002	18478.525574600004
PWY-922	17140.73724265168	32171.21984350052	20455.439433686497	6395.967898242944	15560.719759179754	18305.259624599268	3783.247842646868	20579.170413581425	19534.844170284385	17946.415003517184	20363.247325822034	18767.17949557038	33680.240337439485	14750.32624966328	26048.124355980817	19680.5974860845	10809.208247605296	9825.545939129	3189.1631882699726	8643.668169166043	3346.8836038528816	7323.835700620947	4127.621945856688	7843.955861760771	1591.027918411488	1767.7613357650575	8815.531934440321	5768.021983326997	10742.170228351084	6778.241540562297	8575.922868539226
PWY0-1061	28529.58489391656	38329.73450090614	18272.65920023637	3058.8023264098	4333.468560661619	14557.0251534051	3196.808861981436	9257.44499792581	5196.675389190039	6794.265269765359	13729.458113739176	7437.199668001677	18505.775606236788	9151.00418279366	24346.809964375952	16784.189333323404	8365.981186465326	5627.730660271151	3009.376693113052	3439.3403645160715	5717.822341253844	11743.159017556944	5891.817584673568	6616.410685087103	2654.74737891973	2984.43433359668	7192.579742687615	7267.382218348231	8565.653658934889	8658.855965651965	4446.925533563951
PWY0-1241	9540.844751956864	9578.028733962276	3589.2139720784244	1075.6137034279934	1519.6762103817357	2912.117810406147	1287.4631716369918	2551.6843142688813	915.7966398594068	2477.5555774562977	5646.086329322371	2832.797184092345	3411.308092040052	1049.4918887934791	5844.510918545585	3651.8859446930105	2665.870229227273	1334.0425057757243	1163.2233409209596	914.2632234692924	1838.500465423857	3757.119601067367	1873.4393281506937	1917.4435245807456	1207.5231966036586	1096.2852232751814	1646.0143190082397	2800.8844408446234	2629.962815915017	2637.7273604927555	1062.9997802570283
PWY0-1261	26639.509832456835	36431.37523695553	21889.995181886326	10968.017606757694	17088.671366376224	14158.70341656184	3926.687872176776	19396.633015111616	13905.505934537929	16268.386122908798	20308.21881080577	17384.47022145824	22859.68814843608	12131.789899634185	27985.29901675424	23221.098214327874	9565.995861276111	10142.748624971377	3493.5138623978683	7866.464005757313	7909.61109478355	15162.423859985898	6786.968995398321	7362.632965099731	3294.727225447798	4537.405433431201	8869.251068491696	11161.202486872106	12612.09887246066	10581.168810888892	5340.5303763668135
PWY0-1277	11144.39258849251	11056.15073545542	3519.20478431398	14.00664455327081	13.072527293585129	30.99427591019932	35.15350583529	58.32353100670826	66.9733804299122	55.37121217674328	448.79129124529584	47.098068407608274	3994.701707039477	60.95870078089352	6313.015729419279	3435.3069559048804	651.2499097813329	58.61024042489052	16.45917304006801	7.747331491180204	490.116689553511	2047.7177488260625	680.4589362395176	798.3078043400694	183.6775590251492	220.5073902718861	1226.9375987403807	615.1071409351525	232.1776574590958	443.1153019979469	59.341519711766544
PWY0-1296	24984.76535309189	46689.82138316232	42462.73997920914	63018.96219749001	67447.6117400742	23797.08614842891	4271.022304597043	45238.86186644559	48782.7696453199	28131.958167150337	27630.07161158688	32697.23956550884	38057.1944240535	33121.23731686001	40805.959503572645	51321.85474755171	13808.281613625952	30459.17672816853	3869.55553464048	25282.2201772772	6233.33694998343	12802.085542568137	6415.569919965623	10290.81002983957	2240.799351339834	3298.0589978720445	12579.463623613165	9084.35939579157	13393.996909833662	10810.082901899172	15585.92782469394
PWY0-1297	26016.714096452608	47448.78487326952	42550.79874409152	63082.1255723542	67456.18220111475	23051.011851302654	4198.224170836232	45198.79500030169	48563.8024655437	28489.037858053875	28042.32923512376	33428.257283616505	41990.533490648486	32523.757788526884	41613.156848227336	51968.18381412608	13928.826158050651	30372.048301936804	3859.550843683004	25181.823987340453	5973.269736595744	12479.222103602342	6265.889667452162	10168.76660347953	2314.5972537348416	3107.716125118305	12532.109461348911	8747.387946098113	13669.85654755021	10358.290645181254	15462.547116598267
PWY0-1298	25931.321561241595	46765.33575371437	41969.83193024212	62994.78366263851	67264.96179604721	21368.997383295395	3894.434865893222	44455.44124106402	47935.323838770695	27754.40046162139	27132.1358187537	32654.876271972586	39834.185792935976	31510.288047796632	41163.07688662405	51561.30367930462	13320.734671241338	30011.60817624437	3661.405067697128	24939.051854077377	5569.230441459089	11594.928427625113	5695.492930859835	9635.307338962037	2104.6063724696864	2839.191135633668	11955.554190996616	8132.163082980699	12156.820198113546	9455.188763905198	14964.790174353606
PWY0-1319	30412.337911530616	55065.785531601294	49359.70326339953	72950.78937799438	79180.98401911724	30360.55053449297	7278.825563375162	54557.99438949832	57962.78609620367	36058.11326986627	36974.135351839424	41486.32821863845	55382.79116576198	38633.88756669818	48110.388606353226	58102.329700989765	18406.11016626536	35988.06193635661	5924.277447563202	29898.896958959333	11249.574180765218	20885.88120976176	9658.471767855808	14007.648423411178	4461.77134712063	6451.5389492434215	15742.088490110447	16372.594174477365	20747.595263881336	17156.231033367207	19105.62861001953
PWY0-1338	8937.91	8487.98780559764	2568.969004421768	6.000000000000001	11.224137931034484	19.49150360453141	7.638248847926267	23.733544136547632	53.77328195247271	18.62975609756098	193.19802217270868	15.831701673193306	2940.875871283691	41.95239908527437	4792.754753038929	2510.69	312.83906581112655	16.493023255813956	7.946518668012111	3.25	347.49643085313454	1120.995057461061	334.05274517029005	394.4121571626289	107.99874076416192	163.20871061747152	754.8836016793197	305.9624443936654	164.68510806751007	272.98444082223097	67.01290738085767
PWY0-1415	11972.026778777648	12273.4252072506	4614.715022293096	507.3728029794077	1476.8364733554235	2123.3733324422824	822.7663577147396	2352.937393869002	348.7483355554961	2576.479868785104	3838.562213612096	2090.972504804421	4596.600039880327	1016.1613685147612	7707.016626975636	4242.443581033542	2223.502774700092	948.3061802706412	949.3590888407252	783.8492498193631	1868.8182702986744	3510.074393650415	1710.5777566140396	1759.2484753949632	920.5926160771932	1188.4538344431817	1819.5703910832945	2326.224763847378	1971.726765695116	2271.4116365713908	872.8504433483475
PWY0-1479	14017.0037870767	16060.5121307241	6975.581635718789	1998.2406698772377	3304.4764558317665	4801.156355253268	1862.6374860414824	5172.612690665956	1797.0479953781803	5471.385618500121	9247.509215493952	5608.141882565968	6866.177481741487	2495.667358447453	11178.564691442858	6680.129702235892	4033.797820520637	2283.316875878611	1784.816311055809	1605.7522923342658	3339.2656868786253	6519.79982871389	3027.538806312538	3145.313393142737	1716.2942628247454	1860.9906360873133	3009.677034964009	4650.426374939633	4454.047636571413	4506.069700610991	2008.1414870040712
PWY0-1533	11281.686217429571	10780.306641433384	3574.7134812504987	82.82352941176471	544.7123153513426	753.6309477265701	438.6572113667671	693.7143027175782	856.0201525399257	1204.7553052126432	937.7510926756048	666.6222088088621	4064.553650861352	746.9876113113235	7087.096918046254	3749.295791253679	597.5262844314195	69.28582995951417	230.174203681	158.4370395735594	402.3980513775553	1826.499833241284	561.5747214589005	656.5777155918449	171.8715500933049	233.3154791713193	1068.0877035300505	603.1441678585552	250.9637957918544	456.2215160665883	137.87580491138206
PWY0-1586	34248.41886774136	57950.46670392852	47510.68535108458	64127.87788910872	69452.13263263211	28158.693176725003	5768.065402288865	48706.844182991474	50935.85833742296	31800.639260907887	33118.43238951934	36939.62237057254	52987.10884030335	35625.77680740244	47426.88772622732	54583.46221768256	16775.324513559633	32173.74519208967	5191.301414871354	26571.312026846936	8457.381154445166	17158.906449601098	8592.379508036896	12730.631428366749	3550.5616803241605	4420.086516952221	14998.260794702364	12555.067125029314	17849.43499391184	14278.31944440097	17198.682055816513
PWY0-162	28385.11571393128	51712.12455570473	47126.79502207596	71172.54982023516	76660.25260082964	25878.78707450494	5706.621075437231	51469.074272474776	55410.36637796817	33494.04697574506	32611.274459734945	39021.33451744251	50871.19273221405	36149.23399008344	45894.77778620248	56576.57583549085	16254.63689484095	34455.96252549364	4846.730355166522	28651.063255398527	9539.374064501277	17868.15606811624	8494.31844092892	12688.603393640828	3710.8922627979646	5418.056523727314	14819.979886193008	13948.53503253734	18021.39196950307	14956.089121010584	18188.61452905112
PWY0-166	26780.95031987372	48514.13534245563	44141.18196619477	66895.64196902898	71929.61212661205	23820.3105051186	5277.8189421619245	48345.88840321719	51535.57360611687	31243.70646147641	31658.03039718525	36481.91608016273	47084.38701401763	33543.292830767736	42887.05581109464	52914.5042521221	15364.244036848451	32307.46364815742	4627.457087510756	26765.932085217424	7996.596923154686	15403.607615719411	7498.940407228966	11544.27203435462	3311.876174824375	4496.540306231747	13510.516319173408	11905.926806251047	15954.159882803722	12966.76215586566	16806.981490732498
PWY0-321	11272.204141832235	10839.68487347601	3367.6597914964555	15.71116682992074	42.08398164603858	75.79458968159949	66.76677923744595	79.25556968359423	38.75209960359052	118.17867562202493	379.49746807053	32.96155454740091	3903.847244373853	81.26305031493088	6221.158703426413	3221.7846147375603	619.903336724342	38.44648187886988	61.65497802406047	29.563830765250547	459.9075560788399	2058.717873907707	572.7209640530472	741.8473528684916	219.41179723989129	414.524770041301	1213.2344973931813	655.7527201317071	585.1397543069853	686.2716820280573	212.08658112997847
PWY0-41	10179.721314486904	9743.351895248185	3038.4365692235588	8.987071070802648	10.120519656296088	20.89360018506315	30.03351930692833	33.81601628230104	26.98824269542192	28.34533419787073	331.9102942255812	15.288266706372768	3446.991120416104	58.22915269583525	6015.152321279447	3509.482000574957	486.2987046136778	24.602418437148845	7.550016150989818	8.416305483392636	259.928266803265	1340.9961663237498	394.4652535092221	440.0033257978721	121.60198394127656	124.85227421263173	849.0626352965827	289.4287225981225	243.47065988306025	342.2777615069083	97.6791354678413
PWY0-42	9299.060705125945	9172.128045530771	2959.123995401092	182.0498581459092	489.3725356129251	1825.613483745873	869.6517626079578	912.6909483286074	809.1719087369257	724.8110598923276	1398.7895738918492	581.0998417838707	3280.5545895454625	639.5132900676438	4320.66858279173	270.8016789707604	1128.8583550065134	526.6943807244666	402.0303624633954	386.1680627314106	1004.0442062203072	2483.379356285876	837.3406445721355	1091.238066681989	520.882386683799	673.4016775612407	1133.708314663168	1599.641856729616	1492.176140134202	1287.935141451444	480.6014297795575
PWY0-781	17923.502650807684	23669.39503886021	11996.889418349694	3535.102684730451	5897.132457295425	9856.933648034752	3134.366874661386	9520.55324903684	5427.410757894898	8897.760568389225	13984.659833061894	9136.974989063188	11880.145831336014	6710.08094490621	16827.589981739184	11821.868321085374	6903.4966376652	4897.450251192825	2925.3395139932945	3603.3473225414486	6600.125981109969	12562.674156716628	5667.6397959822325	6532.9037956667935	2643.9948809682705	3850.497715709552	6327.871752229437	9259.676451584304	10176.54188432305	9891.186830763358	5104.501083654456
