#NAME,4,5,6,9,10,16,17,18,19,20,21,26,27,28,29,31,32,33,34,35,36,37,38,39,44,45
Citrobacter,1291.614195,1614.517744,10978.72066,3390.487261,0,2583.22839,3067.583713,0,645.8070974,7426.78162,4036.294359,9687.106461,968.7106461,2421.776615,1453.065969,3551.939036,2583.22839,4843.553231,4359.197908,4359.197908,4520.649682,22764.70018,9041.299364,10655.81711,2906.131938,2744.680164
Leucobacter,1775.969518,2421.776615,7911.136943,2906.131938,0,4520.649682,9202.751138,0,2906.131938,5489.360328,4843.553231,5650.812102,2583.22839,6135.167425,0,3229.035487,3229.035487,2098.873067,3874.842585,7588.233395,4197.746133,20342.92357,5166.456779,3390.487261,3067.583713,1937.421292
Distigma,1614.517744,0,968.7106461,0,0,0,645.8070974,0,0,968.7106461,968.7106461,0,0,0,0,0,0,484.3553231,645.8070974,1291.614195,0,7588.233395,322.9035487,2744.680164,0,0
Verrucomicrobiaceae,4682.101456,1937.421292,4843.553231,484.3553231,0,2906.131938,7588.233395,0,1291.614195,968.7106461,4520.649682,14530.65969,1291.614195,3713.39081,1614.517744,5650.812102,968.7106461,1775.969518,3551.939036,8556.944041,4359.197908,10817.26888,3551.939036,7911.136943,1130.16242,1614.517744
Luteolibacter,1937.421292,2098.873067,3551.939036,1775.969518,0,1453.065969,6780.974523,1775.969518,3067.583713,2906.131938,3713.39081,5973.715651,1775.969518,2583.22839,1291.614195,4197.746133,1775.969518,2583.22839,3713.39081,7103.878072,4520.649682,18082.59873,7265.329846,5005.005005,645.8070974,0
Prevotellaceae_UCG_003,0,0,0,0,0,0,2260.324841,0,968.7106461,0,0,807.2588718,161.4517744,0,161.4517744,807.2588718,0,0,1130.16242,1614.517744,645.8070974,0,1453.065969,2098.873067,0,161.4517744
Ruminiclostridium_6,0,0,2906.131938,0,0,807.2588718,0,0,0,0,0,0,0,484.3553231,0,0,0,0,1937.421292,1614.517744,322.9035487,0,645.8070974,968.7106461,1130.16242,0
Isosphaeraceae,5166.456779,1775.969518,10171.46178,2583.22839,1291.614195,2260.324841,4843.553231,0,3390.487261,1130.16242,4036.294359,8718.395815,1614.517744,0,0,2260.324841,1453.065969,2260.324841,4197.746133,5812.263877,2744.680164,8395.492266,3229.035487,5489.360328,1130.16242,2583.22839
Chitinophagales,5812.263877,6135.167425,14369.20792,2098.873067,1130.16242,3390.487261,8234.040492,1775.969518,5166.456779,1937.421292,7265.329846,12431.78663,6619.522749,3390.487261,2583.22839,7588.233395,3229.035487,5166.456779,4197.746133,6619.522749,2744.680164,7588.233395,6458.070974,13077.59372,8556.944041,8718.395815
Taonella,4197.746133,1775.969518,9041.299364,1453.065969,968.7106461,1130.16242,4682.101456,807.2588718,1775.969518,3067.583713,6942.426297,9687.106461,2098.873067,1291.614195,1130.16242,322.9035487,645.8070974,0,2906.131938,5005.005005,3229.035487,10494.36533,4520.649682,5973.715651,1291.614195,1453.065969
GCA_900066575,645.8070974,161.4517744,5005.005005,0,0,1130.16242,0,0,645.8070974,968.7106461,1291.614195,2098.873067,1937.421292,1453.065969,0,807.2588718,1614.517744,0,1291.614195,5489.360328,1453.065969,5812.263877,1937.421292,2260.324841,1614.517744,3713.39081
Ruminococcaceae_UCG_014,0,0,0,0,0,0,0,0,161.4517744,161.4517744,1130.16242,0,0,322.9035487,0,322.9035487,0,968.7106461,0,0,322.9035487,1937.421292,1614.517744,484.3553231,0,0
Bdellovibrio,5005.005005,1937.421292,19374.21292,2744.680164,0,1937.421292,18728.40583,0,7426.78162,1453.065969,7103.878072,20020.02002,2906.131938,4036.294359,2260.324841,10978.72066,2744.680164,4197.746133,5327.908554,30352.93358,7911.136943,40362.94359,14369.20792,19535.6647,4197.746133,3551.939036
Lysinibacillus,3229.035487,1775.969518,6619.522749,645.8070974,645.8070974,484.3553231,5166.456779,0,2583.22839,1937.421292,7911.136943,7588.233395,2421.776615,2421.776615,807.2588718,1775.969518,645.8070974,0,1453.065969,5650.812102,5650.812102,7265.329846,3874.842585,6296.6192,2098.873067,0
Gastranaerophilales,807.2588718,1291.614195,1453.065969,807.2588718,484.3553231,161.4517744,2098.873067,0,0,322.9035487,1130.16242,3713.39081,322.9035487,0,161.4517744,0,0,1775.969518,484.3553231,968.7106461,0,3229.035487,807.2588718,1937.421292,1130.16242,3713.39081
