pathway	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY-7199	16480.221802052056	3467.650328624009	12207.776241265896	20113.17207247773	19786.969208532995	3762.927184000657	11022.417728370698	10325.19436740205	11930.94544072326	10511.44966007466	7380.202099178568	7162.001327842336	7794.441736312033	11099.065481583715	9107.630623131718	5971.761787377379	5709.516464903605	9089.793336696886	5835.40448117922	6635.921472908227	7711.541741311916	3289.09588089676	2138.4046030130107	2491.1278279811154	5822.9775340423885	11156.688043546465	5231.493343614411	5398.595290610172	7786.843311937628
PWY-7200	20794.14427560304	4615.259366407175	13690.851833088778	20805.78618170885	20709.502987146083	4283.952312515565	11297.715782656502	10448.72526756252	11785.740693050622	10840.758129119027	7813.258990179137	7516.416955897348	7859.326751138846	11424.456738263474	15670.178603430237	15755.048713895812	13467.59116359092	18058.50434455196	14348.26451354757	15226.148764994568	19486.920662063232	9072.008492309958	3342.7735702613363	6998.837562195108	6647.214235974535	12898.589194393042	6300.947923083531	8359.122519419869	9619.581697454629
PWY-7208	31153.91226289432	7516.094541199824	18962.048645769668	28655.108804800355	28246.557753245244	6294.835316987	17024.859894127512	14063.75050875745	20258.27203911649	17289.727384769893	13093.338159753255	11144.178362891971	13621.697873219822	18779.899504208403	31814.94851248373	61533.287938400696	39923.17140858375	40178.2182328594	46934.32906427719	43355.708241148655	66742.40851115031	41214.8411147899	6013.496869914079	34150.80034473803	11466.920996785477	21504.4526773215	10204.651569180458	15097.536963774328	16662.949054441982
PWY-7210	0.0	0.0	0.0	0.0	0.0	0.0	99.37784479946087	0.0	246.1656626696187	44.8685691388672	297.0049652553921	157.72196072982564	416.0705357198629	564.5576271840339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.8192508871242	300.23698070549466	147.71790614632238	148.53373548612413	322.86285737460366
PWY-7211	12594.625492519395	5935.4495805821525	14309.910371443922	13578.150491117463	5095.840152480106	3616.267718197702	9639.202500229672	9908.180004617863	12713.682468971414	10886.822861952913	8802.086764897847	7779.682713231523	9070.488237465312	12012.571434396368	15126.58918411412	18449.868113268767	16654.511887288307	21972.454209647163	17273.57550555792	10931.679657973928	21686.17029848071	9054.734793622389	3784.063011070057	6741.305467007471	7335.808173733048	14037.84641978345	6508.454038997373	8505.599984270646	10774.665798494883
PWY-7219	27396.284447319817	6950.17175624261	17868.707472551494	25114.80778346409	24386.419622799007	5535.349864554875	15515.625415645223	12957.250741049307	19649.15311739141	16124.977911526492	12611.587049314388	10380.477573990103	13295.479320345128	17813.19443560066	27686.38383983621	53008.81622795171	34453.8014700314	34813.00695468183	40287.52962882982	37420.38642320539	57509.85446891363	35420.65564917702	5263.328297496248	29355.00900334244	10958.100297335772	20401.00063929744	9394.98813656792	13518.609451686683	15675.55071287106
PWY-722	0.0	0.0	0.0	0.0	0.0	0.0	44.58974428108275	0.0	68.06579760712367	129.4307565052721	99.90629639291387	23.83920043422952	85.06258834263569	127.78811109484778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.76227233581066	61.41763468379907	24.71909328683522	0.0	29.88210296546132
PWY-7220	28607.877347186823	6891.151343046457	17916.54244800871	25624.524875163817	25382.24827405541	5683.723738342352	14897.261236112776	13421.298406919565	18083.201686909284	15171.265256968349	11147.4310259672	10340.77310860938	12011.646348101129	16399.855544735918	25312.86825033733	54693.03088833476	35259.322370013644	36038.71695004924	40851.50030704565	37086.79151853025	60517.84596570071	36513.11716652527	5163.251578092746	30270.17127659872	9785.72156427525	18730.97447169243	8951.643020639676	13603.844138595146	14212.964991645556
PWY-7221	26098.5807523714	6536.31176526179	17194.283738508253	22260.06593710666	21788.32567910476	5015.394714664937	13620.146843719433	11104.488963197173	17284.772990988466	13945.934429020092	11074.923054597177	9059.378895174716	11643.904979806368	15819.54246755477	26890.52398031398	52728.36073796668	34285.143695744264	34228.67108619612	40030.49405229863	37114.22398563839	58632.47663273104	35185.87068962364	5097.768686248875	29209.92178426944	9960.089120368257	18712.910659569257	8619.552095436278	12935.377609046527	14438.40517778504
PWY-7222	28607.877347186823	6891.151343046457	17916.54244800871	25624.524875163817	25382.24827405541	5683.723738342352	14897.261236112776	13421.298406919565	18083.201686909284	15171.265256968349	11147.4310259672	10340.77310860938	12011.646348101129	16399.855544735918	25312.86825033733	54693.03088833476	35259.322370013644	36038.71695004924	40851.50030704565	37086.79151853025	60517.84596570071	36513.11716652527	5163.251578092746	30270.17127659872	9785.72156427525	18730.97447169243	8951.643020639676	13603.844138595146	14212.964991645556
PWY-7228	27815.38797279292	6800.350517303607	17631.199745991424	23932.44791069584	23535.843372864914	5337.859912763855	13501.307242290246	12008.624492581774	15047.321352002313	13360.469759570064	10263.156565452742	9258.984490351157	10309.894239952457	14504.9203484825	26519.59701058419	54991.660492189614	35619.9135663735	35918.95701617732	41403.040046196205	37965.6587867711	61277.70108435449	36692.68109620202	5231.83466197653	30447.51810718679	9040.026294231706	17356.41129626706	8473.637535317566	13105.952616321914	13536.096106621006
PWY-7229	28821.45957307356	7206.242958130951	18697.234265713418	26185.79530341965	25547.757543432584	5780.787725738299	15786.426914349902	13646.378728348243	19618.182349877337	16260.244783534032	12493.449021605256	10754.526364324904	13197.461744493774	17870.71883849013	28030.20174988488	55422.88601399405	35961.163758386625	36434.36787433725	41936.87780084679	38724.174468279925	60561.27091355287	37014.48761771826	5431.008413184108	30680.791775374608	10888.150520158551	20536.386122675103	9570.120068039596	14015.650954741755	15648.682429572158
PWY-7234	24604.8613448526	5897.315495191324	15145.40484979978	21526.20887812767	21494.67697629741	4813.88329271393	11823.820380878487	10657.405399710786	11756.915530857525	11488.873896958909	8723.623454560811	8126.84954680925	8169.851088015805	12433.915579243872	25666.25768239733	50216.9011676842	31895.719919398263	32610.117567734404	36968.75141587187	35340.819277715695	54592.28844967852	33581.778387323735	4769.103346603742	27839.7224056332	8429.784670477036	16666.808549469275	8084.996828807753	12277.248092807262	12971.591123855944
PWY-7237	3002.83	3865.33	2940.49	3606.09	1022.91	1300.5500000000002	1133.88	1009.18	1585.97	1851.4500000000007	1474.19	1722.51	2545.21	2102.36	4791.5	3509.67	3610.77	6970.56	3460.6	1947.1200000000003	8787.58	1618.56	1433.48	1236.33	1345.13	2148.84	1394.5	1554.6799999999998	2193.4700000000003
PWY-7242	8622.591890951624	2352.120570798272	8591.346267452871	4908.913103419477	1468.4451294826583	1082.7451543755892	4112.331309109859	8505.69679880307	7788.455229245708	5539.535111446109	4593.1829440766805	5585.487244476809	5643.922373298706	6565.992898332605	9819.390690667306	6872.705591286738	5832.694932942648	8150.235010464024	6337.966548659756	7435.395494946979	9956.58165537542	3838.135699299449	1720.432620409959	2738.647318291929	4049.059411676494	8069.951753573834	4098.9438074890295	3454.443192585587	4959.449853340201
PWY-7254	14408.72236667	5676.704391319937	15206.033734148725	25071.377285111863	23752.70276985213	4908.646051331562	14728.234363212036	13352.539371601735	12233.058613494162	14317.858634823764	9320.136425492705	9385.897293154909	7897.545536738747	14186.66828132972	4393.751757379871	2572.4892624363856	2212.5457650964145	5239.88604236615	2597.463193559878	1835.5114311912528	5790.972194922245	1270.3752762755337	1189.473691169657	1015.6229115882744	3822.138580381673	7373.158159545442	2710.841816648357	2954.0058339648967	5395.804228332002
PWY-7255	54.42402708510165	51.35142391131399	0.0	78.31321061268841	0.0	39.21267554149191	0.0	0.0	115.33264323753284	53.39753019696469	0.0	0.0	70.89437456763885	119.41172039550106	0.0	0.0	65.34121333946885	25.95475938755071	0.0	23.818576307131742	0.0	0.0	0.0	27.686046383121752	88.10309879997534	11.982817264544767	0.0	0.0	47.60304528653462
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.998905725517661	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.98026398744205	14.662696648180653	42.62343407182331	0.0	55.26366516074597	37.30999881243956	0.0	10.666051332431772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.989060289836683	29.320735814810234	26.644264433163983	0.0	39.96961569167219
PWY-7295	69.15181041590924	83.97399024241157	21.90813468765388	147.35669318072368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.47934296296136	41.14258863029662	52.33695240283063	0.0	29.48008190534772	0.0	27.53142873634525	0.0	14.56345957011259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	109.01875828292648	78.32477589546552	3280.267712728676	244.7338613500584	162.02545291219084	218.859919382592	1065.2336212321793	3757.231790861264	1943.335105079246	1652.745293476146	1160.6676367477155	2153.1415180987515	1608.04683005608	1694.379687449743	1818.291500680569	2371.6841137641045	2325.494467529157	5068.773071906955	2761.9401699556124	901.2716421604124	5027.110902087097	1231.818972133275	923.1715761847224	757.2928379580164	1315.7258223008066	3276.6181986358984	1784.6921279247836	1802.1036005114508	1807.7870490245712
PWY-7323	3594.672612388421	3770.117571429225	7370.30564146981	4611.220085898539	964.0855178112148	1519.0269622129665	3981.541999645848	4906.304250903455	7851.928140690572	5138.520027161574	5025.611097481665	4090.071487470108	6078.098693814608	5976.831180546815	4218.913971954238	2598.790442976274	2912.788785006675	3636.9762086475625	2035.276761137981	2089.2440848533	890.2837936760715	1110.8756724550342	1082.1551533072916	1062.024984322369	3605.40648523026	6927.173797420629	2549.403524582637	2894.894625431699	5290.817775295311
PWY-7328	4749.674891040435	3219.0691333208374	5529.671101669454	3192.323747654721	1217.9408070284835	1488.5393395937642	2784.415413048019	2265.757973126916	4584.452774952607	3665.1281635285272	3657.7462331181273	2883.210434070516	4036.890265368563	3893.714332030992	5855.548951894256	5480.8707833112285	5015.642189200361	10289.827417913448	5765.932904263091	2905.45507743054	8045.790136364983	2858.307647042096	1875.8330375302032	1935.869065017332	2791.753310260823	4740.588404936824	2611.7871204285507	3089.266603417381	4078.6184082116833
PWY-7332	97.65290658656671	383.50003180526335	186.9824029447633	249.4924827297433	0.0	86.11937010619533	679.2620198070085	69.60887091393347	2078.4770385968163	1155.0277769013712	1133.3128888433532	278.5246459268745	1086.483875388947	1038.956025983367	0.0	0.0	229.4845125493192	90.76686385761604	13.995222397120196	48.936885666240165	0.0	41.95111857053691	0.0	0.0	795.1158289963305	962.4079766382472	478.2364757218225	382.9100649665622	671.8393745497892
PWY-7347	0.0	35.87134104131577	32.95261492097189	0.0	0.0	0.0	0.0	0.0	16.48044933156331	0.0	15.727278045470609	0.0	17.969920001198826	17.974842471485918	10.495463537574151	16.488833971656934	0.0	0.0	0.0	32.89727277039801	0.0	0.0	0.0	0.0	0.0	19.48036548235979	5.996528491858435	0.0	0.0
PWY-7371	23.0	50.98409455187119	52.74999999999999	60.6264767013074	0.0	37.0	300.7592041065538	53.12920673076923	558.7221570721235	469.0139289801582	473.47943111080815	199.3656190318027	465.05902461668336	539.7165075848657	7.0	0.0	30.0	72.66	14.26829268292683	4.0	6.33	27.0	46.0	0.0	292.04242045023614	542.2541197732129	162.45220048899756	120.43469387755104	416.0344694447174
PWY-7373	10.514285714285716	43.90782012491301	48.25081840366644	51.772490392788825	0.0	0.0	220.5312087085192	52.90664272890484	380.08238132307537	318.4782671521409	285.13626996405526	140.27338999740812	308.00643193055146	380.18286069967166	0.0	0.0	18.94736842105264	54.387540746106495	0.0	0.0	0.0	18.94736842105263	0.0	0.0	208.32192237573972	399.7308070723405	131.54749261543154	73.04533614143989	280.8827425000054
PWY-7374	0.0	0.0	17.91509433962264	0.0	0.0	27.611940298507463	230.3620673376547	3.204664935000373	380.1848783468223	366.7269643349516	387.5803115381495	151.95317807917195	358.64324685322305	369.64200678094994	0.0	0.0	25.60975609756098	28.633354350567465	0.0	4.166666666666667	5.133819951338199	0.0	0.0	0.0	221.80405835126143	373.3848976673238	80.71646334216986	95.58945308339548	291.77487875353046
PWY-7376	2131.635087613894	2384.2051476698566	2746.921223359338	2354.3815390388268	552.591002931724	789.7398838871093	1137.7618938523835	505.6277514849366	2132.7468118369675	1930.4107536346185	1984.5313648441424	1262.8930847238166	2259.905451419353	2184.281892379002	2273.848760311092	1258.9039673214677	1324.0831375111993	1755.3896086557502	900.0427782084589	1069.4020368127842	870.9956890314004	490.47813871670047	571.4565999633838	525.8396556240205	1360.3514347451176	2174.249206126859	825.3506429754015	982.7984379671112	2174.415783194082
PWY-7377	310.29286443690734	392.5666154546597	575.7554857227893	32.21209629712422	149.87552822875563	256.5252191383451	1107.297166988751	429.6700030447233	3296.993428260881	1778.1997876404707	1794.193112447068	847.7928544670418	2029.6460246736767	2209.118227516033	274.8461170724803	134.01816996536408	180.5396942407909	794.7486594480566	13.677332215121654	56.148571748493104	2854.7675933660344	26.13431787476488	250.61824470623105	165.5404586131423	1528.7708865912082	2385.2396597732527	945.454337165969	762.4473487899164	1973.7366070652567
PWY-7391	15.991364984114572	0.0	0.0	0.0	0.0	0.0	79.14499191047108	43.81259885960503	257.1376042295087	108.62864816202274	156.908031882714	114.04924896115664	431.1097579748824	178.4978638178633	67.82010550277069	31.970873283518948	0.0	0.0	2.679762241564441	0.0	0.0	0.0	8.981137354464758	47.85443284219983	146.24499693917986	461.9651513036826	109.16154207430688	31.90365380228969	261.13597602287257
PWY-7392	6305.352913575316	3356.262529982764	8292.781392668832	4983.646423157895	1431.9178116933706	1756.202358249847	7547.1716107412785	6187.2024605133065	10815.383690372286	9166.057364123424	7142.717255632131	5687.938473258683	7503.131340884459	10252.365595599564	5647.500928396908	4910.877346535361	5115.664602332367	8704.551176694456	5346.83996104232	2968.17657370424	6083.630261894022	2492.086691086073	1999.3240792987528	2033.3568460275424	6153.059484651674	11574.07710299556	4976.933387154977	5129.983332053316	8749.041751139182
PWY-7400	15710.440264722749	5812.436632901216	13992.452489888976	18095.118957161543	9797.296670833432	4437.293340356977	11999.394439895266	10362.816905102243	14403.715283719965	12769.926472772568	9427.20089538539	8001.92859875735	9711.427606100937	13441.406737965752	11949.189221269637	8920.989248696756	7644.652872387665	12996.152853766953	7788.214454885546	6911.167648461775	9302.267244552406	4631.876648195387	2804.017673184512	3432.533962367053	7040.369318828475	12808.59114524283	5706.18954428734	5965.691135149358	9564.605478855476
PWY-7431	2640.5726152487373	3155.317036979015	2813.09900786787	3250.0186971860994	685.9155279393697	897.5309621225432	562.8339819983884	282.2265216049344	689.2149371825448	925.9596699553108	894.3718286510338	717.4437442138021	891.3021149889212	959.9899741729632	2803.6773867916286	1578.4715006006322	1902.3777501210463	2013.4874538888007	1195.255283916468	1372.3068039289467	519.2245407513676	528.1579788935082	594.9425881906427	574.3458753415986	528.9568707669375	733.226174739625	337.68155724120913	531.4071312831745	991.1636195425262
PWY-7446	6.0	8.25	2004.7472456849068	11.45	5.25	90.08724240237348	58.75	2503.0	102.75	81.32959641255604	38.25	1064.75	164.87	101.77224290864912	5.75	12.75	12.5	14.729912614833072	10.25	12.5	6.965672812867791	13.0	4.504950495049505	3.25	45.5	832.0	221.50000000000003	309.75	59.75000000000001
PWY-7456	2045.5654402553605	17.1395578026358	60.66123957310968	84.0885152750092	0.0	0.0	1423.6445638492016	310.05626097482804	3724.4958929983823	1961.0701422883249	2133.9710790393856	871.3494333179149	2564.0356486538885	2670.6772275474614	81.50110395477236	61.03030248983256	181.45701872355187	21.4433702967523	0.0	0.0	42.76443326801528	0.0	0.0	38.33543691327807	1309.8019636897393	2622.846496692658	1042.784993529273	976.59006951525	2165.658369157982
PWY-7527	85.49463663075778	0.0	88.27507392135226	0.0	51.3950672670328	0.0	25.69603577273433	0.0	150.35429248138206	95.62134390869454	32.20880399913371	0.0	63.20054069280547	198.7161919929735	0.0	0.0	25.973193649585053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.102615681573702	32.90621819046537	18.1324836659738	0.0	32.850961217830644
PWY-7539	11950.492391735492	5288.143623621858	14185.703398763146	21526.222354248883	19546.80897560837	4445.926641932891	12095.9247561517	10220.737886308696	13855.51099923883	12119.896007608346	9328.377447745806	7821.64399587404	9248.983221078935	12738.94438858017	7705.150997952272	4346.622996419355	4084.52114036786	7341.798427301694	3906.4328932648855	3609.601775758895	4493.656692754279	2420.108420210893	2009.796064695748	1691.3973995445572	6116.385575181262	10796.907092681511	4746.255511188896	4403.1735671322285	8059.615104603862
PWY-7560	5745.288373397393	3485.8528495367627	8192.045219796564	4989.17799828529	1184.6380837185	1514.5049355760214	6884.514977072373	5691.937150948683	14110.590608982417	9223.376548668415	8213.495438311931	5374.251605625046	9594.626361484883	10844.765047121016	4820.946845449831	4024.025854136939	4443.606340488984	7240.975768960373	4434.225420917148	2614.638703705816	4734.702278632338	1934.345319821835	1772.084502020037	1611.2298772148088	6674.505034588517	11568.632608472348	4599.591745070423	4383.943075386748	8742.532013478773
PWY-7616	143.23898513981013	412.66332163707926	1202.1158457619035	246.4272553199642	150.79297366904402	196.8210568254758	253.82874513797964	22.89095415133232	432.80430195971786	403.1622800097271	233.74799819050733	134.9713861834555	499.2008956091418	468.6194541680216	114.20311171846718	101.6056693268321	29.41104820515446	0.0	19.20608693299176	30.825264282133475	57.93485357564303	16.284232995489972	77.66266847780393	40.27353773775027	225.4669690477521	520.7731576867335	107.51566513383123	96.5415408592612	353.6149280992877
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96480146915607	0.0	18.312993262752645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.829268292682927	0.0	0.0	0.0
PWY-7663	32287.768032798453	8944.199423314802	20691.323998773423	29031.78662216422	26482.578398909176	6299.908804740046	17332.0995765199	14671.253303561298	22390.43382411053	18572.37286168587	14853.867922832398	12047.463016664618	15421.737269689333	20442.769877628605	30752.91601729704	57471.32046933093	37963.307370691015	38623.14477341819	43182.60513907977	40593.25521910587	64315.90131071352	37949.1136209554	6034.871537819413	31504.60133023828	12483.198195721146	23193.056682057875	10589.293293028908	14590.60837766591	17999.4854934088
PWY-7664	10649.273323499774	7780.2685090373	12495.22418517169	12480.700842620505	4498.73682827719	4002.135960651448	7532.603677134901	8714.284456773214	11989.346706830842	10452.88381728448	9502.603560217614	8170.227754994074	9683.031255758538	11623.940608240007	15376.55913120317	12904.765701014348	11794.004474867324	18636.08737263048	11258.130783179851	8259.69863859529	12242.833551040056	6418.502685803672	3853.9665761114215	4943.031316372435	6918.493414598467	13002.932294745216	5735.40096172991	7194.52111060183	10432.104983240835
PWY-841	26747.99073861808	6614.897008766481	17092.42353424138	23930.08871025273	23499.435980711536	5306.429531379139	14026.542128216424	12219.24274108059	16506.65548081363	14194.558619729532	10986.87682592228	9533.312361461492	11251.751671800064	15469.283002041702	26282.22147620316	52504.88573312112	33769.83174175314	34500.322699481185	39193.4140171308	36585.85062911656	57599.73736369822	35052.97413104796	5086.162050970177	29054.06634466513	9565.027110632744	18148.6600333162	8679.202387040326	12964.806967327817	14060.763998135068
PWY-922	22005.83298920411	3245.0995834085484	10417.075559125524	20142.3503839967	22085.72203741888	4103.753671109355	8625.081054717408	7497.509786549067	3822.724462062413	6300.1456031807575	3559.684016021328	4914.978206894921	2413.604664375448	6141.6726758719415	18305.259624599268	20579.170413581425	17946.415003517184	20363.247325822034	18767.17949557038	14750.32624966328	19680.5974860845	9825.545939129	3189.1631882699726	8643.668169166043	3346.8836038528816	7323.835700620947	4127.621945856688	7843.955861760771	5768.021983326997
PWY0-1061	10337.029960176704	4138.914040502725	12756.448129802482	7581.050504776192	2644.486205729544	2944.286381027571	5871.6932372695655	11148.265816544632	9097.145020994543	7404.999392252134	6673.198003375557	8010.645687606282	7073.797682683231	8993.223534867286	14557.0251534051	9257.44499792581	6794.265269765359	13729.458113739176	7437.199668001677	9151.00418279366	16784.189333323404	5627.730660271151	3009.376693113052	3439.3403645160715	5717.822341253844	11743.159017556944	5891.817584673568	6616.410685087103	7267.382218348231
PWY0-1241	1109.908484488266	1521.723338837848	3157.342513656218	1386.5225774533762	562.1669748730129	811.1091748097128	1626.9966178519762	3671.344519606466	3183.4037950451493	2468.796411843913	2072.3470083589104	2645.2323252797105	2439.2498816324623	2677.865048666319	2912.117810406147	2551.6843142688813	2477.5555774562977	5646.086329322371	2832.797184092345	1049.4918887934791	3651.8859446930105	1334.0425057757243	1163.2233409209596	914.2632234692924	1838.500465423857	3757.119601067367	1873.4393281506937	1917.4435245807456	2800.8844408446234
PWY0-1261	17865.203764640988	6052.16753741553	15769.449761669492	16217.298014490409	5485.482882104987	4094.7913768671	11520.713223260962	12838.3254072344	14670.756680981334	12971.246010817693	9844.179088018993	9652.70589328838	10188.654818437057	13925.835361435236	14158.70341656184	19396.633015111616	16268.386122908798	20308.21881080577	17384.47022145824	12131.789899634185	23221.098214327874	10142.748624971377	3493.5138623978683	7866.464005757313	7909.61109478355	15162.423859985898	6786.968995398321	7362.632965099731	11161.202486872106
PWY0-1277	50.77078488512479	41.45256427228362	2816.4674198105504	62.04677860348208	30.153970072670965	281.04058027150904	305.6405617262095	3260.809060036235	560.3889461547432	453.10528458953	415.3191314342964	1784.029057147561	736.4615468511645	673.9108308762683	30.99427591019932	58.32353100670826	55.37121217674328	448.79129124529584	47.098068407608274	60.95870078089352	3435.3069559048804	58.61024042489052	16.45917304006801	7.747331491180204	490.116689553511	2047.7177488260625	680.4589362395176	798.3078043400694	615.1071409351525
PWY0-1296	24330.65084384481	4325.602075367395	13452.09488747079	20678.86109825868	20905.883141659426	4264.013801914362	10511.167011001937	10369.059285748885	9968.589170252497	9722.007390271709	6601.668898198757	7201.768347638497	6326.134199102985	10186.518739713116	23797.08614842891	45238.86186644559	28131.958167150337	27630.07161158688	32697.23956550884	33121.23731686001	51321.85474755171	30459.17672816853	3869.55553464048	25282.2201772772	6233.33694998343	12802.085542568137	6415.569919965623	10290.81002983957	9084.35939579157
PWY0-1297	22060.092896198417	4258.234664644268	12847.816713081767	20314.13358155308	20824.11851366554	4143.29990016391	10128.353606033756	9905.008809066068	8782.632965842713	9173.63269250272	6158.009061767331	6807.239348277326	5651.788545262273	9437.618321048183	23051.011851302654	45198.79500030169	28489.037858053875	28042.32923512376	33428.257283616505	32523.757788526884	51968.18381412608	30372.048301936804	3859.550843683004	25181.823987340453	5973.269736595744	12479.222103602342	6265.889667452162	10168.76660347953	8747.387946098113
PWY0-1298	19131.105383183567	3266.3850863493294	11961.217460542002	19292.381789025727	20066.640398438245	3773.6606963180334	9798.094988076004	9777.852700345373	8866.428624368715	8789.038632918084	5783.010780223497	6538.1167015166	5464.733077026921	9117.303314842826	21368.997383295395	44455.44124106402	27754.40046162139	27132.1358187537	32654.876271972586	31510.288047796632	51561.30367930462	30011.60817624437	3661.405067697128	24939.051854077377	5569.230441459089	11594.928427625113	5695.492930859835	9635.307338962037	8132.163082980699
PWY0-1319	29503.44127749356	9581.002831486268	20165.09799779508	27822.54146266706	24994.95730047761	6333.394438865601	15906.632378182692	13116.759722358638	19586.8182303546	16770.800859932777	13136.839274852611	11108.998843822166	13616.828955612054	18312.09581753881	30360.55053449297	54557.99438949832	36058.11326986627	36974.135351839424	41486.32821863845	38633.88756669818	58102.329700989765	35988.06193635661	5924.277447563202	29898.896958959333	11249.574180765218	20885.88120976176	9658.471767855808	14007.648423411178	16372.594174477365
PWY0-1338	11.136890951276104	30.6572562313455	2048.1383982619404	37.45976288445504	11.956806282722512	107.63326831382749	197.2881413822325	2528.6178353896616	340.14012039677976	301.5562889304489	298.70176985177454	1322.3281032908817	457.8085217970286	341.9787013941107	19.49150360453141	23.733544136547632	18.62975609756098	193.19802217270868	15.831701673193306	41.95239908527437	2510.69	16.493023255813956	7.946518668012111	3.25	347.49643085313454	1120.995057461061	334.05274517029005	394.4121571626289	305.9624443936654
PWY0-1415	4993.767450120767	2522.877210118336	7505.319704305191	6498.494695030657	1512.8003289371409	1795.3768316475678	3579.302594319031	5570.7083400198135	4347.139009053212	4166.73572117457	3631.354669841571	3800.801227474967	3334.771444506375	4549.472751336695	2123.3733324422824	2352.937393869002	2576.479868785104	3838.562213612096	2090.972504804421	1016.1613685147612	4242.443581033542	948.3061802706412	949.3590888407252	783.8492498193631	1868.8182702986744	3510.074393650415	1710.5777566140396	1759.2484753949632	2326.224763847378
PWY0-1479	1424.2694246300136	1848.245023265424	7404.331213774632	2765.635124573776	729.5375655829831	851.0494685275296	3182.887789405152	5441.084419841516	5954.600105901826	4594.325244862761	3758.876887281936	3973.158519153303	4311.88224497404	4893.896173667902	4801.156355253268	5172.612690665956	5471.385618500121	9247.509215493952	5608.141882565968	2495.667358447453	6680.129702235892	2283.316875878611	1784.816311055809	1605.7522923342658	3339.2656868786253	6519.79982871389	3027.538806312538	3145.313393142737	4650.426374939633
PWY0-1533	1435.1013079605802	1454.176400992614	4619.723733181521	1920.4399356827853	155.68833861316668	261.310090345212	282.0773866832599	3233.429469870738	643.3510359454414	516.2166368309648	413.91331149988105	1633.2294358827205	740.0095850368472	668.4310185057832	753.6309477265701	693.7143027175782	1204.7553052126432	937.7510926756048	666.6222088088621	746.9876113113235	3749.295791253679	69.28582995951417	230.174203681	158.4370395735594	402.3980513775553	1826.499833241284	561.5747214589005	656.5777155918449	603.1441678585552
PWY0-1586	21693.23257702285	4939.114447952189	11597.963533049136	6065.733549147756	5442.897478427112	3121.5536306994827	6003.62548908155	8008.570708232962	11199.07359069722	7742.066829642206	7683.251583525709	6871.097740779114	7805.605058056059	10226.031089824037	28158.693176725003	48706.844182991474	31800.639260907887	33118.43238951934	36939.62237057254	35625.77680740244	54583.46221768256	32173.74519208967	5191.301414871354	26571.312026846936	8457.381154445166	17158.906449601098	8592.379508036896	12730.631428366749	12555.067125029314
PWY0-162	27266.510850050185	6796.337691229912	17327.33818657081	24735.22204469018	23931.34480650537	5418.212070016751	14335.10139210944	12094.318469375155	16559.697327288926	14359.671343557797	11118.746297815394	9577.74210765649	11333.255858433418	15654.574595732329	25878.78707450494	51469.074272474776	33494.04697574506	32611.274459734945	39021.33451744251	36149.23399008344	56576.57583549085	34455.96252549364	4846.730355166522	28651.063255398527	9539.374064501277	17868.15606811624	8494.31844092892	12688.603393640828	13948.53503253734
PWY0-166	24740.609613602013	6002.5951515603865	15740.71278139245	22553.144474920777	22274.245363542024	4905.543298837336	12496.752540587717	11353.187767545012	13575.384544952858	12305.906723969483	9237.00851379971	8486.805101859178	9182.980695287446	13264.851246833805	23820.3105051186	48345.88840321719	31243.70646147641	31658.03039718525	36481.91608016273	33543.292830767736	52914.5042521221	32307.46364815742	4627.457087510756	26765.932085217424	7996.596923154686	15403.607615719411	7498.940407228966	11544.27203435462	11905.926806251047
PWY0-321	93.58613964859524	204.0295856295249	3192.5055937254488	46.69970768090848	32.30766771361199	278.4092444120102	519.6494053803639	3529.4758422484924	816.7607178592073	787.8020139542954	697.0901954133577	1819.376481311892	862.0102279210257	1036.8336323680014	75.79458968159949	79.25556968359423	118.17867562202493	379.49746807053	32.96155454740091	81.26305031493088	3221.7846147375603	38.44648187886988	61.65497802406047	29.563830765250547	459.9075560788399	2058.717873907707	572.7209640530472	741.8473528684916	655.7527201317071
PWY0-41	169.36476793614196	109.3054113583031	2803.7581174177258	277.9489862691788	237.54929867831032	196.65737369202404	285.26516295304504	2966.4403887981684	620.7957218252329	346.0077718729462	270.5553913431058	1386.079934202602	652.0062109881635	536.3396358050423	20.89360018506315	33.81601628230104	28.34533419787073	331.9102942255812	15.288266706372768	58.22915269583525	3509.482000574957	24.602418437148845	7.550016150989818	8.416305483392636	259.928266803265	1340.9961663237498	394.4652535092221	440.0033257978721	289.4287225981225
