function	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
EC:2.7.1.51	42.83	50.08	2173.25	82.95	86.91	117.85	295.83	3128.8500000000004	915.58	727.9200000000001	284.5	1474.01	552.71	591.4300000000001	982.92	1567.42	1684.33	3948.690000000001	2109.59	440.83	3286.24	792.1600000000001	641.66	465.58	385.5	1639.56	964.82	957.43	661.2
EC:2.7.1.52	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	20.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	4.0	0.0	3.2
EC:2.7.1.53	42.83	58.58	2166.25	82.95	86.91	122.2	208.36	3100.1800000000003	575.32	543.27	106.5	1399.01	368.12	428.18	982.92	1567.42	1686.9299999999998	4124.74	2109.59	445.03	5789.389999999999	793.5600000000001	656.91	459.58	280.29	1358.4	905.32	936.43	532.9
EC:2.7.1.55	0.0	0.0	0.0	1.2	0.0	16.85	0.0	0.0	3.0	0.0	9.0	0.0	0.0	7.0	0.0	0.0	0.0	164.12	0.0	0.0	2503.15	0.0	4.25	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.56	22439.8	4282.46	11589.87	19548.300000000003	21137.050000000003	4465.7	10229.46	10399.05	8333.35	9059.85	5593.93	7048.92	5287.570000000001	9155.05	23075.72	45567.54	28840.93	29497.7	34585.41	31834.29	50135.44	30749.560000000005	4137.16	25365.38	5579.04	11762.69	6731.5	10613.18	8554.84
EC:2.7.1.58	2087.83	2623.75	4338.08	2554.54	523.5	771.1999999999999	392.34	2699.34	512.75	725.9300000000001	668.41	1678.5	812.71	737.35	2317.75	1317.75	1489.17	2002.34	999.67	1112.42	5297.549999999999	458.0	485.25	453.25	379.59	1405.34	487.5	699.75	762.09
EC:2.7.1.59	47.83	66.33	2142.25	82.95	86.91	123.35	340.03	3140.1800000000003	794.3199999999999	798.27	360.5	1530.26	712.3900000000001	539.84	994.59	1580.42	1688.9299999999998	3961.690000000001	2110.26	469.03	3299.53	793.5600000000001	641.66	471.58	538.04	1801.52	1002.9	994.26	758.45
EC:2.7.1.6	21162.6	2955.36	12637.009999999998	18668.0	20737.8	3984.04	10982.07	10090.28	11593.11	10534.57	7234.19	7149.469999999999	7320.77	10839.25	21510.32	44824.87	28421.33	28412.95	34094.49	31335.7	49988.11	30351.86	3885.53	25109.88	6691.400000000001	13379.56	6544.299999999999	10433.4	9721.94
EC:2.7.1.60	1125.83	1201.58	3566.25	1466.95	176.91	188.35	185.49	3092.51	495.99	489.91	78.84	1365.01	274.37	341.42	1551.59	2106.42	2592.33	4450.6900000000005	2628.59	988.83	3371.24	820.1600000000001	798.66	569.58	226.17	1312.93	886.0699999999999	916.43	468.83
EC:2.7.1.63	79.17	173.5	935.5	161.0	57.0	74.0	433.0	93.0	987.25	468.0	416.25	180.0	611.0	573.25	51.0	35.5	21.0	11.0	9.5	14.5	22.0	13.5	33.25	14.0	489.17	725.0	155.0	153.0	539.1700000000001
EC:2.7.1.66	20914.1	2574.53	8490.93	18119.8	20441.89	3561.19	7369.69	6445.47	3035.77	5304.41	2900.2700000000004	4031.81	1811.1	4982.62	20368.730000000003	43194.95	25842.4	24327.33	30518.56	30747.67	46597.33	29457.3	3027.05	24395.0	2837.7300000000005	6250.02	3708.32	7782.82	4821.14
EC:2.7.1.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.69	176791.7	25395.32	83338.99	121743.3	131433.55	27223.08	56632.57	72220.78	41159.43	49491.73	29960.73	46115.76	26406.05	49814.62	196365.14	401029.5	250413.17	245493.79	297861.52	284073.93	449660.62000000005	271542.86	32423.68	223853.48	34861.35	78473.73000000001	44994.21000000001	81533.95	56935.5
EC:2.7.1.71	14273.93	4705.129999999999	16666.309999999998	21734.53	19458.3	4616.389999999999	13527.120000000004	13609.03	17990.67	14422.89	11027.64	9937.19	11813.69	15545.080000000002	4230.32	3254.67	3776.14	6819.62	3851.99	2370.65	9219.53	1952.76	1997.78	1525.9299999999998	7952.13	14358.08	5983.799999999999	5236.4800000000005	9941.18
EC:2.7.1.72	61.34	16.75	2137.25	17.7	36.5	128.5	113.75	2510.66	213.0	129.32999999999998	125.17	1143.75	245.25	197.5	15.75	19.75	15.5	13.4	13.5	17.25	0.0	13.0	45.5	17.25	114.84	939.25	211.75	304.25	156.84
EC:2.7.1.73	6.0	16.75	2050.75	11.45	9.75	105.35	248.46	2540.0	425.58	316.44	321.33	1242.75	437.3	341.16	23.09	12.75	15.1	188.87	11.59	33.7	2510.69	14.4	3.5	21.25	340.12	1164.88	329.41	389.41	340.12
EC:2.7.1.74	8323.5	1143.0	5320.5	16254.0	18172.0	2485.5	6795.0	5637.0	2658.0	4731.25	2019.03	2994.0	1186.0	3771.75	75.0	73.0	58.0	388.0	267.0	76.0	266.0	24.0	30.0	9.0	433.0	901.42	324.67	187.75	529.5
EC:2.7.1.76	8323.5	1210.0	5731.5	16355.0	18228.0	2485.5	7002.0	5637.0	2744.0	4767.25	2043.03	3025.0	1199.0	3955.75	75.0	73.0	757.0	393.0	1572.0	76.0	299.0	56.0	58.0	36.0	515.0	941.42	340.67	200.75	569.5
EC:2.7.1.8	1129.0	1186.0	1492.0	1460.67	98.5	65.0	101.42	11.0	223.75	87.5	194.75	60.5	129.41	278.83	580.67	553.0	906.0	517.0	519.67	589.0	74.0	36.0	157.0	129.0	60.75	141.01999999999998	34.83	16.83	78.0
EC:2.7.1.83	17033.0	2088.25	3064.25	679.45	3497.25	1271.2	554.25	2679.33	1224.9	934.58	1112.17	1610.0	866.17	978.0	29756.75	75999.75	45990.5	43355.59	54745.25	51057.5	87940.3	51574.0	4792.75	43359.25	3905.8	9842.5	5298.25	14196.75	7932.67
EC:2.7.1.85	54.0	0.0	56.0	0.0	0.0	16.85	8.67	7.67	38.25	18.34	19.33	21.0	25.42	30.340000000000003	0.0	0.0	0.0	163.72	0.0	0.0	2503.15	0.0	0.0	0.0	30.17	16.67	19.75	0.0	25.17
EC:2.7.1.87	6.0	8.25	2020.25	11.45	5.25	88.5	49.75	2495.0	80.0	65.75	20.75	1062.0	171.5	77.0	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	42.5	810.0	211.75	304.25	22.5
EC:2.7.1.89	6.0	16.75	2033.75	11.45	5.25	105.35	186.62	2518.0	305.08	258.44	267.33	1199.75	363.48	275.84000000000003	5.75	12.75	15.1	188.87	10.25	33.7	2510.69	14.4	3.5	3.25	320.62	1050.84	313.75	378.75	319.12
EC:2.7.1.90	76.0	22.0	186.5	198.25	13.0	74.0	1175.1	189.3	2871.52	1497.89	1545.11	582.4	1982.69	1998.62	75.0	30.0	77.0	45.0	0.0	79.0	21.0	75.0	35.0	81.3	1206.47	1822.73	689.8199999999999	619.0699999999999	1595.3200000000002
EC:2.7.1.92	2100.66	2522.83	2232.83	2533.92	599.91	677.85	592.1099999999999	798.1800000000001	940.82	1141.77	758.5	973.51	1040.4	1006.85	3177.5	2806.67	3117.1000000000004	5538.29	3037.76	1464.45	3569.28	1213.56	1119.91	908.33	755.46	1253.17	966.82	1045.6799999999998	1265.45
EC:2.7.1.95	0.0	0.0	0.0	1.2	80.0	20.0	206.67	14.0	173.00000000000003	60.67	85.0	107.0	69.67	238.34	0.0	0.0	16.0	17.4	67.0	276.0	64.75	45.0	0.0	12.0	69.67	83.67	66.0	27.0	65.34
EC:2.7.10.1	0.0	43.0	28.0	4.67	4.5	0.0	28.0	0.0	39.0	25.0	90.0	33.0	31.0	71.5	21.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	21.0	0.0	0.0	17.0
EC:2.7.10.2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.66	0.0	6.66	17.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	4.0
EC:2.7.11.1	38212.62	11362.08	27520.77	41443.380000000005	40538.14	9031.2	25108.81	17543.989999999998	33256.56	26321.15	20272.23	14902.9	21899.83	28861.050000000003	27534.79	46760.62	29814.18	29976.5	34871.17	33870.189999999995	50297.40000000001	31232.2	5090.59	26088.45	16102.19	28544.459999999995	11431.39	14577.05	21788.78
EC:2.7.11.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.11.5	1034.83	1433.75	2954.08	1165.87	438.0	685.35	782.72	2725.0	1076.08	1240.69	1348.08	1903.5	1238.37	1268.09	1710.42	799.75	531.77	1353.62	480.67	562.62	2720.4	419.4	344.25	338.25	809.6200000000001	1887.84	744.75	889.75	1262.12
EC:2.7.13.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	75.0	0.0	0.0	11.5	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	15.0	30.0	0.0	0.0	0.0
EC:2.7.13.3	149154.93	45458.48	117210.55	188846.36	177730.31	37166.95	98098.88	94025.2	100972.34	94446.75	68242.98	67299.33	67863.46	98730.11	99465.68	145517.44	97454.61	108021.87	109440.94000000002	109159.84	166510.55	94626.04	19489.94	77801.12	49599.97	91644.27000000002	41250.61	49822.0	65755.08
EC:2.7.14.1	8409.5	1146.67	5596.83	16269.66	18219.0	2568.5	7188.92	5758.0	3664.57	5313.35	2343.6800000000003	3116.3	1742.61	4264.6	115.0	75.0	82.0	434.66	288.0	99.5	268.33	34.0	95.57	34.0	876.73	1290.0	541.6	302.0	777.4300000000001
EC:2.7.2.1	41813.77	6542.129999999999	15578.65	21333.66	24658.19	5352.24	12965.75	10735.28	15665.27	12738.31	10150.51	8388.439999999999	10221.87	14473.18	55009.24	129645.09	80339.7	76118.28	94840.55	88666.04	141506.02	87696.36	9394.61	73095.68	12286.93	25052.110000000004	12625.21	24883.9	20170.77
EC:2.7.2.11	16676.23	4476.73	9231.86	5103.15	2997.66	2130.2	5332.77	5222.43	11842.31	7635.39	7426.1	5201.040000000001	8373.02	9641.27	23835.57	46162.67	29135.64	29782.43	33493.18	32470.28	49955.19	30814.560000000005	4375.03	25430.68	7877.44	14802.04	7339.9	10942.25	11278.92
EC:2.7.2.15	582.0	16.75	2033.75	11.45	5.25	105.35	72.59	2510.34	152.75	115.43	73.91	1104.0	207.96	167.18	5.75	12.75	12.5	175.87	10.25	12.5	2508.4	13.0	3.5	3.25	115.84	861.34	255.25	308.25	136.84
EC:2.7.2.2	13707.36	2901.74	15545.61	19494.47	19082.55	3944.9	8847.86	15426.85	6462.66	7962.32	4522.799999999999	9109.89	4645.679999999999	7680.65	10133.09	4175.67	2672.4	6345.549999999999	2984.07	5481.92	7498.999999999999	2558.46	1512.66	1488.08	2491.98	6645.73	3310.3	3281.66	3174.55
EC:2.7.2.3	23492.6	5812.129999999999	15299.56	21659.08	21252.050000000003	4747.35	13127.0	10898.03	16278.69	13538.31	10493.37	8664.439999999999	10853.17	14895.240000000002	23943.57	46223.34	29999.370000000003	30246.03	35151.74	32617.620000000003	50279.52	30925.36	4545.61	25635.68	9060.009999999998	17015.34	7889.049999999999	11546.4	13048.69
EC:2.7.2.4	32116.93	7139.209999999999	25145.81	38521.73	39575.21	7718.05	23492.14	22742.76	27719.3	23371.870000000003	17502.16	16062.4	18244.09	24179.69	25208.92	48069.76	32103.4	34992.59	37646.26	33406.01	56556.990000000005	31909.32	5369.77	26283.81	13680.37	25430.92	11389.89	14747.74	18764.41
EC:2.7.2.7	105.0	81.0	362.5	129.0	50.0	0.0	1534.1799999999998	514.8299999999999	4072.48	2175.69	2317.3	916.0	2754.56	2771.67	67.0	64.75	63.0	31.0	44.0	62.0	15.5	30.0	59.57	9.0	1666.0	2726.33	1074.93	779.9	2043.11
EC:2.7.2.8	10833.73	4104.4	11012.03	19635.15	18852.05	3614.09	11421.27	9787.09	13498.65	11559.07	8315.02	6820.6900000000005	8903.4	11749.820000000002	3577.57	3065.92	3432.6400000000003	6231.1	3504.74	1832.28	3875.69	1405.06	1445.0300000000002	1050.6799999999998	5751.280000000001	9836.7	3881.98	3331.75	7354.59
EC:2.7.3.9	23415.6	5723.879999999999	18421.22	21275.28	21251.300000000003	4715.950000000001	11522.61	13059.649999999998	12132.69	11189.01	7720.77	8993.24	7990.39	12044.3	23842.410000000003	46184.09	29818.72	30287.23	35083.33	32524.65	52799.21000000001	30889.76	4447.11	25537.63	7414.009999999999	15127.97	7033.06	11080.58	10813.01
EC:2.7.4.1	9283.03	4142.6	12277.21	19513.550000000003	18888.05	3516.8900000000003	11300.56	9830.11	12836.88	11086.05	8000.43	7033.42	8115.93	11620.83	3583.17	3101.02	4155.040000000001	6252.1	4800.24	1833.95	4114.44	1502.36	1409.91	1142.68	5486.64	9374.61	3735.0	3286.7700000000004	6914.62
EC:2.7.4.14	23446.6	5702.629999999999	15259.14	21556.08	21260.050000000003	4750.85	13707.5	11031.78	17932.03	14480.06	11047.87	8998.189999999999	11952.34	15880.990000000002	23870.9	46185.34	29970.370000000003	30160.03	35122.74	32559.620000000003	50278.77	30917.36	4576.36	25642.68	9928.84	18203.89	8360.3	11816.4	13928.670000000002
EC:2.7.4.16	1457.83	1966.35	4603.13	1921.95	644.1599999999999	1043.0	3750.56	3906.230000000001	7941.0	5341.07	5239.68	3687.13	6091.06	6330.369999999999	3015.17	2526.7200000000003	2537.6400000000003	5345.1	2701.1800000000003	1192.78	3567.11	1369.06	1218.66	967.68	4011.45	7047.92	2847.8	2795.33	5534.75
EC:2.7.4.2	20866.77	2659.53	8921.93	18244.13	20486.89	3609.85	7525.19	6412.47	2865.02	5182.41	2747.99	4088.31	1624.6	4995.37	20373.4	43189.62	26547.73	24356.33	31813.56	30756.67	46633.66	29522.3	3048.38	24431.0	2710.7300000000005	6073.35	3637.65	7792.82	4811.47
EC:2.7.4.22	23492.6	5812.129999999999	15299.56	21666.08	21252.050000000003	4747.35	13204.5	10916.03	16439.690000000002	13532.31	10527.37	8670.439999999999	10973.17	14923.240000000002	23943.57	46223.34	29999.370000000003	30246.03	35144.74	32617.620000000003	50279.52	30925.36	4545.61	25627.68	9136.009999999998	17058.34	7925.049999999999	11573.4	13175.69
EC:2.7.4.23	1142.83	1181.75	3607.83	1479.87	104.0	170.35	151.72000000000003	2526.25	339.08	263.44	251.83	1181.0	366.62	353.84000000000003	587.75	581.75	929.77	705.6199999999999	539.67	582.62	2582.4	50.4	163.25	119.25	202.62	1104.34	301.75	386.75	276.12
EC:2.7.4.26	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	11.0	32.0	0.0	41.5	28.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	35.0
EC:2.7.4.3	23496.6	5878.799999999999	15350.98	21722.74	21259.050000000003	4747.35	13317.0	10976.28	16642.690000000002	13715.56	10661.37	8739.689999999999	11175.17	15144.740000000002	23967.57	46239.34	30008.370000000003	30285.36	35148.07	32617.620000000003	50281.850000000006	30935.36	4545.61	25627.68	9255.68	17321.84	8036.799999999999	11598.9	13317.94
EC:2.7.4.6	23422.93	5578.629999999999	14205.56	21128.5	21106.050000000003	4657.19	10906.670000000002	10377.23	10603.84	10377.7	7643.84	7516.54	7332.74	10694.37	20294.57	45346.92	29125.04	29870.43	33725.74	30440.95	49868.94	30310.36	4233.03	25120.38	6544.21	12683.21	6604.23	10510.58	10104.59
EC:2.7.4.7	13888.87	4880.789999999999	16802.83	21297.69	19196.05	4077.15	11984.05	10826.0	13984.5	11819.75	9119.34	8017.68	9413.72	13118.19	4023.17	3281.3900000000003	4307.370000000001	6475.040000000001	4999.74	2132.62	4180.69	1766.86	1686.56	1275.48	6065.14	10584.28	4084.25	3626.45	8021.77
EC:2.7.4.8	35634.8	7024.66	18045.09	22483.480000000003	23209.94	5454.24	13642.4	11463.5	16860.15	13861.47	11124.77	9498.58	11340.02	15973.94	40393.57	88406.13999999998	56229.77	53813.03	66574.3	60938.28999999999	96141.52	59617.16	7229.860000000001	49646.48	11216.74	21995.31	10555.7	18574.8	17425.79
EC:2.7.4.9	23407.1	5842.129999999999	15018.39	21376.0	21246.050000000003	4595.85	11369.57	10572.73	11780.09	11030.75	7996.84	7642.04	7699.51	11897.32	23864.57	46167.34	29849.04	30195.53	35092.91	32505.79	50258.52	30859.36	4452.11	25514.38	7169.21	14013.71	6839.23	10534.33	10624.11
EC:2.7.6.1	36106.2	7277.259999999999	18964.79	23616.880000000005	23579.44	5835.94	14499.65	11951.5	18756.07	14973.22	12182.52	10177.33	12473.86	17418.86	44242.3	89351.34000000001	56482.77	54198.36	66730.3	63318.12	96623.27	60399.66	7581.98	50048.48	12315.99	23448.460000000003	11773.38	19508.8	18309.5
EC:2.7.6.2	22143.77	3894.78	10889.93	19847.13	20639.89	3783.35	10635.37	7215.1	11602.77	9893.15	7027.870000000001	5586.51	7140.28	10802.72	21004.730000000003	43758.62	27548.73	24961.93	32443.56	31517.84	46737.41	29620.3	3380.95	24694.8	6482.509999999999	12133.65	5822.57	9475.89	9417.65
EC:2.7.6.3	12290.9	5835.200000000001	14489.66	21793.68	19698.8	4710.06	13103.43	10500.86	16225.22	13435.68	10851.240000000002	8456.119999999999	10906.12	14440.36	9140.49	4772.06	4272.01	7800.780000000001	4046.83	4714.21	4648.349999999999	2718.56	2185.44	1913.78	7156.9	12365.43	5475.63	5074.82	9504.06
EC:2.7.6.5	51872.87	8679.99	28734.16	55178.47	59896.44	10880.95	30872.45	23769.8	30845.31	28528.03	19922.7	17712.65	19719.02	29999.78	43962.55	89052.96	55817.85	54618.3	66928.3	63136.46	97149.6	60552.66	7608.809999999999	50148.98	16020.71	29889.230000000003	14072.29	21306.54	23114.54
EC:2.7.7.1	101.83	331.68	2317.05	226.62	91.41	156.85	602.9399999999999	3249.84	1233.4900000000002	1074.93	760.76	1623.43	907.48	1009.9400000000002	1106.42	1641.42	1718.4299999999998	4030.690000000001	2164.59	516.03	3299.53	821.5600000000001	641.66	493.58	798.24	1972.09	1166.4	1080.6	991.95
EC:2.7.7.12	22776.1	3019.53	11576.009999999998	18400.41	20987.800000000003	3862.04	9357.64	9864.98	8238.43	8263.76	5054.99	6341.74	4577.58	8227.55	24343.32	52697.62	33111.33	32244.28	39306.32	36588.2	58101.52	35669.36	4244.53	29363.58	5301.6	11574.79	5883.48	9644.75	8469.55
EC:2.7.7.13	3458.83	4483.67	8641.74	4227.46	1047.0	1776.7	4868.15	6198.06	11688.86	6918.16	7161.22	5204.25	8387.49	8123.929999999999	4401.16	2255.0	2263.34	3405.5	1559.51	1785.0	5574.879999999999	1023.5	1081.89	949.4	5023.9800000000005	9606.46	3384.95	3475.39	7128.09
EC:2.7.7.15	0.0	0.0	0.0	0.0	0.0	12.5	30.0	12.0	99.0	54.0	80.0	18.0	113.58	96.75	14.0	14.0	0.0	9.0	0.0	0.0	0.0	24.0	6.5	0.0	62.58	129.57999999999998	21.62	20.62	149.0
EC:2.7.7.18	23455.77	5731.7	15188.259999999998	21526.58	21185.39	4700.95	12792.18	10220.52	15709.57	12975.01	10110.36	8227.76	10553.67	14186.48	22933.4	44643.87	28321.25	26473.210000000003	33043.4	32158.29	49490.68000000001	30130.2	3891.2	25155.55	8622.9	16260.67	7134.9	10828.55	12388.86
EC:2.7.7.19	2431.83	3003.1	5816.71	3272.95	706.1599999999999	987.0	3613.73	3941.51	7371.24	5139.68	4844.8	3505.6800000000003	5467.78	5734.52	3503.5	2984.7200000000003	3322.6400000000003	5744.1	3181.1800000000003	1710.11	3637.86	1337.06	1270.66	1024.88	3645.75	6401.52	2786.3500000000004	2640.2	5089.87
EC:2.7.7.2	23492.6	5780.129999999999	15286.56	21666.08	21252.050000000003	4738.35	13407.5	10991.03	16758.690000000002	13849.31	10917.37	8732.439999999999	11370.67	15292.240000000002	23943.57	46215.34	29999.370000000003	30246.03	35162.74	32617.620000000003	50283.52	30919.36	4529.36	25621.68	9447.009999999998	17689.34	8108.049999999999	11708.4	13349.69
EC:2.7.7.23	23400.6	5744.299999999999	15058.39	21420.49	21231.050000000003	4558.85	11169.9	10571.73	11514.92	10685.25	7627.34	7539.04	7491.929999999999	11632.57	23879.57	46182.34	29845.370000000003	30193.69	35087.740000000005	32501.620000000003	50256.850000000006	30859.36	4446.36	25514.38	7005.22	13813.13	6782.23	10510.33	10406.61
EC:2.7.7.24	6577.06	3190.3	6485.719999999999	4002.99	761.5	1264.3000000000002	5862.839999999999	4559.92	12105.509999999998	7766.109999999999	7727.48	4965.36	8834.77	9749.02	6271.15	2555.25	1999.4	2655.33	1432.18	3747.96	5937.289999999999	1338.4	931.87	1122.35	5908.030000000001	10311.32	4082.58	3712.32	7595.86
EC:2.7.7.27	21267.47	2886.02	7531.21	3662.33	4553.1900000000005	2284.85	5352.53	5174.24	13722.580000000002	7802.63	7084.42	4526.5	8316.1	9893.61	38747.39	79776.66	49905.59	48152.87	60018.55	56567.54	87647.76	54327.060000000005	6519.56	45034.58	9681.93	19797.15	10349.09	18200.26	14751.04
EC:2.7.7.3	23492.6	5812.129999999999	15710.56	21767.08	21308.050000000003	4747.35	13225.5	10947.03	16462.690000000002	13574.81	10522.37	8680.439999999999	11057.17	15037.240000000002	23943.57	46223.34	30698.370000000003	30246.03	36385.74	32631.620000000003	50312.52	30957.36	4573.61	25648.68	9178.009999999998	17082.34	7965.049999999999	11574.4	13161.69
EC:2.7.7.33	2014.83	2502.17	2079.66	2426.5	509.0	653.5	519.85	289.0	1173.0	988.7	832.0	716.0	1006.25	924.75	2207.0	1271.0	1460.67	1618.16	956.1699999999998	1046.0	288.33	433.0	527.5	445.0	624.1700000000001	896.0	387.5	461.0	956.25
EC:2.7.7.38	2448.66	2826.6	5038.13	3228.95	651.16	1034.0	3707.06	3933.730000000001	7653.85	5114.97	5098.78	3657.33	5877.459999999999	6174.1900000000005	3479.84	2974.2200000000003	3364.6400000000003	5812.700000000001	3159.6800000000003	1701.95	3620.86	1369.56	1348.41	1014.68	3990.38	6922.92	2883.8	2870.83	5549.75
EC:2.7.7.39	7409.7	1354.4	5853.7	16513.800000000003	18226.0	2511.6	7458.4	5729.6	3493.8	5410.0	2601.88	3431.4	2097.28	4918.84	138.67000000000002	76.0	765.4	496.0	1562.0	108.0	357.0	93.8	123.25	36.0	964.32	1616.22	515.69	462.02	1238.77
EC:2.7.7.4	12951.84	7014.04	16617.09	22056.4	19301.0	4513.25	11774.14	11748.83	12886.47	11607.81	9222.83	8295.64	9411.01	12165.39	5020.42	2919.1	3423.8700000000003	4413.89	2460.3500000000004	2540.9	5893.539999999999	1095.8	1195.0	1079.1	5502.379999999999	10314.38	3420.56	3523.54	7196.200000000001
EC:2.7.7.41	25516.43	8386.73	17648.690000000002	24265.37	21792.300000000003	5406.35	13821.35	11139.03	17055.800000000003	14423.4	11541.87	9470.69	11891.05	15921.54	26242.57	47544.34	31444.33	31909.78	36132.16	33734.53999999999	50576.52	31350.36	5068.36	26066.68	9778.55	17923.36	8268.55	12078.4	14172.44
EC:2.7.7.42	2333.83	2930.1	5574.21	2882.7	670.1599999999999	881.0	1956.46	3624.68	3560.75	2725.66	2544.42	2700.6800000000003	2751.3900000000003	3175.9300000000003	3402.84	2968.7200000000003	3211.6400000000003	5658.1	3117.1800000000003	1613.78	3609.86	1279.06	1235.66	943.38	2033.42	3939.86	1802.73	1878.43	2879.12
EC:2.7.7.43	971.83	1431.5	802.75	1445.17	449.0	697.4	1142.5	416.58	2072.23	1628.06	1641.28	1076.25	1707.6999999999998	1844.92	1709.67	731.8	559.67	1144.5	447.17	559.17	241.0	421.0	368.25	354.8	1352.33	1653.35	748.0799999999999	740.5	1712.23
EC:2.7.7.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.47	14.0	40.0	118.0	0.0	26.0	7.4	113.42	9.0	207.83	69.84	125.58	34.0	201.67	181.59	17.0	35.8	0.0	18.0	0.0	23.0	0.0	12.0	11.0	0.8	139.17000000000002	210.84	34.75	29.0	111.5
EC:2.7.7.49	0.0	8.5	19.0	216.25	9.75	25.0	400.6	178.0	1015.96	647.67	430.13	310.75	618.77	766.76	66.0	9.0	3.0	12.25	3.25	6.25	0.0	17.0	2.75	0.0	454.75	541.99	310.62	314.82	648.0
EC:2.7.7.53	92.17	177.17000000000002	1009.83	220.66	57.0	88.0	214.0	21.0	572.65	394.1	228.9	80.8	392.6	477.85	85.33	35.5	12.0	56.66	47.5	17.83	26.58	23.5	57.25	28.0	222.74	442.5	106.0	42.0	231.17
EC:2.7.7.56	2492.83	3011.1	5790.21	3062.7	696.1599999999999	926.0	2548.63	3787.01	5714.82	3759.09	3505.27	2899.9800000000005	4065.41	4464.7	3514.17	3005.7200000000003	3269.6400000000003	5762.1	3181.1800000000003	1688.78	3620.86	1312.06	1319.66	963.38	2914.15	5308.360000000001	2333.9	2191.9300000000003	4007.62
EC:2.7.7.58	31.67	103.75	2033.75	109.45	29.25	132.75	188.87	2555.0	437.58	284.94	361.83	1145.75	516.87	347.84000000000003	28.75	27.55	15.1	175.87	20.25	38.7	2526.4	14.4	39.5	10.05	229.04	1254.84	354.25	375.08	213.12
EC:2.7.7.59	2325.83	2851.43	5174.3	2786.04	646.16	903.0	1914.96	3605.93	3511.5	2773.91	2507.92	2685.4300000000003	2689.8900000000003	3138.1800000000003	3413.84	2965.7200000000003	3209.6400000000003	5654.4400000000005	3106.18	1617.78	3603.53	1269.06	1201.41	943.38	1992.75	3943.36	1821.98	1874.43	2916.37
EC:2.7.7.6	94515.4	23361.19	61018.56999999999	86382.73	85025.20000000001	18854.4	51146.07000000001	43454.82000000001	62116.9	51978.32	39970.31	33837.36	41485.65	57303.95999999999	95724.28	184900.61	119851.48	120927.78	140544.96000000002	130382.48	201093.91	123621.44	18092.94	102403.42	34929.41	65683.95999999999	30930.38	45403.53	50571.36
EC:2.7.7.60	13741.7	4618.129999999999	12939.16	21180.68	19054.16	4122.76	12770.330000000002	10725.830000000002	16656.47	13438.51	9992.19	8356.67	11044.67	14463.64	7553.17	4056.14	3778.37	6655.700000000001	3711.85	4108.62	4352.69	2187.86	1891.31	1643.48	7004.9800000000005	11949.74	4663.5	4044.03	8911.73
EC:2.7.7.61	60.83	145.32999999999998	4056.58	482.95	201.91	114.35	523.3599999999999	3240.1800000000003	1487.5700000000002	807.02	392.5	1590.76	869.37	1151.1799999999998	4533.92	2424.17	2516.93	4241.29	3363.59	2473.53	3679.74	1361.56	826.23	785.5799999999999	617.21	1838.0	1061.0	1119.26	854.88
EC:2.7.7.62	3249.0	2772.85	4761.13	2779.54	572.0	912.25	3274.37	3469.05	8742.16	4686.33	5036.88	3213.3700000000003	6284.33	6184.15	2446.08	1419.55	1594.17	1972.22	1083.34	1283.92	2826.65	547.0	649.8199999999999	597.85	4186.78	7046.889999999999	2650.83	2317.32	5206.800000000001
