function	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
K11434	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
K11441	873.83	1291.0	651.33	978.42	424.25	584.0	276.6	153.0	195.0	536.25	547.75	553.75	508.75	487.75	1624.0	710.0	496.67	1086.75	419.42	471.92	212.0	409.0	315.75	328.0	273.0	431.0	204.0	373.0	643.0
K11442	6701.5	1100.0	5289.5	16254.0	18146.0	2485.5	6601.0	5527.0	1930.0	4354.0	1638.0	2890.0	820.0	3294.0	58.0	30.0	48.0	388.0	257.0	40.0	266.0	12.0	0.0	0.0	125.0	269.0	56.0	50.0	182.0
K11443	1141.0	1182.5	1503.0	1390.25	98.75	65.0	109.0	26.0	224.0	79.25	92.75	92.75	103.75	140.75	619.33	554.0	971.0	503.25	522.25	582.75	74.0	28.0	168.75	110.0	31.0	58.0	3.0	39.0	49.0
K11444	900.83	1334.0	683.33	1055.09	424.25	576.0	290.6	153.0	160.0	546.25	569.75	553.75	559.75	512.9200000000001	1645.0	752.0	496.67	1095.75	419.42	485.92	212.0	405.0	315.75	328.0	273.0	461.0	204.0	380.0	641.0
K11472	2114.5	2612.42	4372.91	2660.95	521.75	761.5	514.35	2687.0	669.0	961.25	902.25	1643.0	991.5	940.42	2349.08	1341.75	1432.17	1736.3100000000002	1009.4199999999998	1101.67	288.33	466.0	475.75	454.25	527.67	1639.25	566.75	793.25	960.5
K11473	2840.5	2722.42	4494.33	2727.95	547.75	798.5	737.35	2780.58	1107.4	1294.4299999999998	1251.3200000000002	1731.05	1336.1	1281.77	2372.08	1373.75	1451.17	1781.3100000000002	1019.4199999999998	1119.67	288.33	488.0	501.5	463.25	826.0699999999999	2204.0	756.5	882.75	1268.75
K11474	51.0	8.25	2114.25	83.45	5.25	96.5	77.35	2495.0	185.0	83.75	136.75	1062.0	197.5	148.0	5.75	39.75	12.5	43.15	10.25	12.5	0.0	33.0	3.5	3.25	64.5	861.0	215.75	341.25	66.5
K11475	900.83	1295.0	669.33	994.42	424.25	583.4	294.6	153.0	169.0	536.25	551.75	553.75	533.75	467.0	1624.0	740.8	502.67	1080.75	419.42	491.92	212.0	397.0	315.75	328.8	280.62	467.5	213.5	375.5	645.5
K11476	7277.5	1100.0	5289.5	16267.0	18146.0	2485.5	6585.0	5527.0	1921.0	4349.0	1625.0	2890.0	805.0	3274.0	58.0	30.0	48.0	388.0	257.0	40.0	266.0	12.0	0.0	0.0	103.0	249.0	56.0	50.0	187.0
K11477	898.0	1277.25	2741.58	977.45	424.25	689.35	396.85	2672.5	427.5	690.46	642.75	1587.0	741.0	622.1700000000001	1619.75	738.75	500.5	1280.2	425.92	476.5	2715.15	422.0	316.5	343.25	356.0	1340.5	450.25	720.25	752.0
K11520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11521	0.0	6.0	26.0	0.0	0.0	0.0	52.0	40.0	137.0	81.0	133.0	0.0	134.0	108.0	29.0	3.0	0.0	23.0	10.0	7.0	0.0	0.0	0.0	0.0	116.0	252.0	88.0	51.0	79.0
K11522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11527	0.0	6.0	26.0	0.0	0.0	0.0	207.26	11.0	406.14	199.28	263.55	99.0	349.39	328.67	29.0	3.0	0.0	23.0	0.0	14.0	0.0	0.0	0.0	0.0	184.75	221.83	155.62	97.02	223.25
K11528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11529	0.0	35.0	8.5	0.0	3.5	0.0	23.5	9.5	30.0	22.0	11.0	6.0	25.5	19.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	23.67	24.0	7.5	0.0	15.0
K11530	6.0	16.75	2033.75	24.45	5.25	105.35	66.37	2504.0	149.57999999999998	122.19	47.33	1099.0	222.62	125.26	5.75	12.75	15.1	175.87	10.25	16.7	2508.4	14.4	3.5	3.25	85.87	873.84	233.5	306.25	48.870000000000005
K11531	6.0	16.75	2033.75	11.45	5.25	105.35	61.17	2502.67	145.25	118.59	47.33	1099.0	220.79	122.09	5.75	12.75	12.5	175.87	10.25	12.5	2508.4	13.0	3.5	3.25	80.67	869.67	233.5	306.25	47.67
K11532	1083.0	1174.0	1541.0	1384.0	93.5	65.0	106.0	50.5	346.9	186.0	115.5	58.0	198.0	154.0	572.0	531.0	912.0	507.0	519.0	578.0	74.0	28.0	186.0	116.0	104.3	215.5	51.5	51.0	219.0
K11533	24.5	11.5	440.5	81.0	12.0	41.0	181.5	0.0	460.75	254.0	222.5	30.0	320.5	300.5	0.0	21.5	10.0	0.0	6.5	10.5	4.0	5.5	11.0	0.0	204.0	371.25	86.0	99.0	277.5
K11534	6.0	76.0	2066.75	94.37	10.5	113.35	187.03	2996.34	460.74	342.35	333.92	1791.5200000000002	388.64	625.68	36.75	34.75	26.1	211.12	13.5	45.45	2510.69	34.4	6.25	3.25	269.62	1043.93	399.09	418.09	289.62
K11535	16070.5	2313.88	8291.58	16972.25	20066.25	3198.85	6924.29	8494.869999999999	2354.41	4769.6	2265.24	4327.16	1253.9	3708.21	16421.75	42053.75	25464.1	24010.870000000003	30259.25	28300.7	48323.52	28501.4	2634.5	23832.25	2259.28	5756.68	2944.42	7291.42	4478.28
K11537	83.0	43.25	2098.25	209.7	11.25	179.35	1384.1	2701.5	3216.57	1840.44	1849.46	1797.0	2487.27	2285.2200000000003	65.75	28.75	101.5	234.87	10.25	88.5	2529.4	65.0	58.5	82.75	1509.25	2939.33	1051.75	1058.9	1908.25
K11540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11600	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	32.0	0.0	41.5	28.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0
K11601	17.0	65.0	435.0	89.0	24.0	20.0	19.0	0.0	59.25	49.0	0.0	32.5	89.0	72.0	23.0	16.0	0.0	0.0	0.0	0.0	18.0	0.0	20.0	0.0	34.0	86.25	0.0	0.0	24.0
K11602	17.0	65.0	435.0	102.0	24.0	20.0	19.0	8.0	59.25	49.0	0.0	32.5	89.0	72.0	23.0	16.0	0.0	0.0	0.0	0.0	18.0	0.0	20.0	0.0	34.0	86.25	0.0	0.0	24.0
K11603	17.0	87.0	435.0	89.0	24.0	20.0	19.0	8.0	73.25	49.0	0.0	32.5	89.0	72.0	23.0	16.0	0.0	0.0	0.0	0.0	18.0	0.0	20.0	0.0	34.0	98.25	0.0	0.0	24.0
K11604	50.83	67.08	192.5	71.5	85.16	37.1	301.61	631.18	678.8199999999999	654.02	299.75	461.01	376.48	506.68	992.42	1567.67	1683.1799999999998	3949.54	2099.34	442.53	3294.28	780.5600000000001	638.16	462.33	491.79	852.5	804.0699999999999	685.68	679.7
K11605	50.83	67.08	192.5	71.5	85.16	37.1	301.61	631.18	678.8199999999999	654.02	299.75	461.01	376.48	506.68	992.42	1567.67	1683.1799999999998	3949.54	2099.34	442.53	3294.28	780.5600000000001	638.16	462.33	491.79	852.5	804.0699999999999	685.68	679.7
K11606	50.83	67.08	192.5	71.5	85.16	37.1	301.61	631.18	678.8199999999999	654.02	299.75	461.01	376.48	506.68	992.42	1567.67	1683.1799999999998	3949.54	2099.34	442.53	3294.28	780.5600000000001	638.16	462.33	491.79	852.5	804.0699999999999	685.68	679.7
K11607	50.83	67.08	192.5	71.5	85.16	37.1	301.61	631.18	723.8199999999999	681.02	299.75	461.01	389.48	555.68	992.42	1567.67	1683.1799999999998	3949.54	2099.34	442.53	3294.28	780.5600000000001	638.16	462.33	525.79	852.5	804.0699999999999	685.68	703.7
K11608	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	45.0	27.0	0.0	0.0	13.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	24.0
K11609	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11610	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	45.0	27.0	0.0	0.0	13.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	24.0
K11611	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	45.0	27.0	0.0	0.0	13.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	24.0
K11614	20.67	40.0	153.0	33.33	15.0	48.66	117.0	54.0	285.0	51.0	80.0	6.0	233.0	194.0	0.0	5.67	16.33	46.0	0.0	20.67	3.33	33.0	55.33	0.0	136.0	130.0	85.0	32.0	156.0
K11615	45.67	40.0	153.0	33.33	15.0	48.66	293.0	145.0	868.0	289.0	189.0	99.0	565.4200000000001	384.0	19.0	5.67	16.33	46.0	0.0	20.67	3.33	33.0	55.9	0.0	282.0	333.0	131.0	116.0	323.0
K11616	0.0	0.0	0.0	0.0	0.0	0.0	5.2	1.33	4.33	3.6	0.0	0.0	1.83	1.5	0.0	0.0	2.6	0.0	0.0	4.2	0.0	1.4	0.0	0.0	5.2	4.17	4.0	0.0	1.2
K11617	4258.4	357.13	1305.23	1480.2	402.0	458.2	631.7900000000001	874.8699999999999	895.97	710.9100000000001	788.17	882.41	648.5	1255.62	3901.4	1018.2	263.0	392.33	135.0	2409.0	500.83	797.5	402.8	453.0	687.66	1289.2199999999998	1089.67	798.42	541.3699999999999
K11618	4267.23	396.63	1327.56	1522.37	402.0	458.2	659.29	905.87	965.97	787.9100000000001	816.17	882.41	680.5	1298.62	3901.4	1022.2	268.67	401.83	142.17000000000002	2419.17	500.83	797.5	402.8	453.0	762.66	1310.7199999999998	1112.67	798.42	572.3699999999999
K11619	1046.0	43.0	31.0	0.0	26.0	0.0	71.0	40.0	256.0	121.5	141.78	0.0	181.0	176.0	17.0	43.0	10.0	0.0	10.0	36.0	0.0	12.0	27.0	9.0	166.0	280.67	132.67000000000002	51.0	105.5
K11620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
K11621	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	18.5	0.0	10.0	52.0	54.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	24.0	12.0	9.0	14.5
K11622	1046.0	42.0	137.0	8.0	52.0	0.0	26.0	0.0	60.0	44.5	32.0	0.0	32.0	33.0	34.0	64.0	10.0	0.0	0.0	28.0	0.0	24.0	22.0	9.0	6.0	14.0	4.0	0.0	40.83
K11623	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	14.0	0.0	19.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
K11624	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	14.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
K11625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
K11626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
K11629	662.0	22.0	31.0	0.0	26.0	0.0	70.0	40.0	240.0	142.5	158.78	0.0	184.0	162.0	0.0	11.0	10.0	0.0	10.0	22.0	0.0	0.0	16.0	0.0	188.0	291.67	132.67000000000002	51.0	87.5
K11630	662.0	22.0	31.0	0.0	26.0	0.0	70.0	40.0	290.0	142.5	158.78	30.0	340.0	264.0	0.0	11.0	10.0	0.0	10.0	22.0	0.0	0.0	16.0	0.0	233.0	363.67	156.67000000000002	78.0	108.5
K11631	7363.5	1122.0	5320.5	16254.0	18172.0	2485.5	6648.0	5567.0	2138.0	4478.5	1753.78	2890.0	957.0	3417.0	58.0	41.0	58.0	388.0	267.0	62.0	266.0	12.0	16.0	0.0	279.0	526.6700000000001	183.67	101.0	237.5
K11632	7363.5	1122.0	5320.5	16254.0	18172.0	2485.5	6648.0	5567.0	2127.0	4478.5	1753.78	2890.0	957.0	3417.0	58.0	41.0	58.0	388.0	267.0	62.0	266.0	12.0	16.0	0.0	279.0	526.6700000000001	183.67	101.0	237.5
K11634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11635	0.0	57.0	0.0	23.0	0.0	7.0	179.0	67.0	434.0	228.5	249.78	83.0	382.0	308.5	17.0	11.0	10.0	9.0	10.0	23.5	19.0	0.0	19.0	0.0	278.0	437.67	186.67	92.0	232.83
K11636	0.0	57.0	0.0	23.0	0.0	7.0	171.0	67.0	435.0	204.0	249.78	83.0	382.0	272.5	17.0	11.0	10.0	9.0	10.0	23.5	19.0	0.0	19.0	0.0	270.0	437.67	182.67	92.0	222.66
K11637	576.0	21.0	31.0	0.0	26.0	0.0	85.0	40.0	181.0	92.0	162.0	0.0	149.0	128.0	17.0	32.0	10.0	0.0	10.0	14.0	0.0	12.0	27.0	0.0	138.0	272.0	92.0	51.0	94.33
K11638	576.0	21.0	31.0	0.0	26.0	0.0	77.0	40.0	181.0	92.0	162.0	0.0	149.0	128.0	17.0	32.0	10.0	0.0	10.0	14.0	0.0	12.0	27.0	0.0	138.0	272.0	92.0	51.0	94.33
K11639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
K11640	0.0	0.0	31.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
K11641	0.0	0.0	31.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
K11645	54.0	23.75	2226.25	253.45	11.25	189.35	721.5500000000001	2625.0	1335.56	895.55	907.71	1576.75	1222.01	1027.51	65.08	26.75	64.1	244.87	15.25	138.03	2519.4	40.4	61.5	19.25	786.87	1885.34	673.37	658.77	1057.62
K11646	0.0	32.0	0.0	0.0	0.0	0.0	15.0	0.0	74.0	47.0	62.0	6.0	58.5	28.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	45.0	55.0	20.0	0.0	53.0
K11685	6.0	16.75	2033.75	11.45	5.25	105.35	61.17	2502.67	117.25	90.59	47.33	1083.0	177.79	122.09	5.75	12.75	12.5	175.87	10.25	12.5	2508.4	13.0	3.5	3.25	70.67	835.67	233.5	306.25	79.67
K11686	32.0	0.0	31.0	0.0	26.0	0.0	0.0	0.0	10.0	18.5	0.0	0.0	6.0	33.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	4.0	0.0	7.5
K11687	8.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11688	1742.0	2677.0	1652.42	1977.34	838.0	1152.0	1079.02	408.25	1078.75	1588.75	1609.28	1240.75	1625.41	1779.08	3270.0	1439.0	985.0	2279.0	818.67	967.0	424.0	813.0	644.25	663.0	995.75	1668.44	718.75	970.33	1752.25
K11689	873.0	1343.0	727.42	1006.67	419.0	576.0	738.02	255.25	818.75	1073.75	991.5	729.75	1060.41	1227.83	1635.0	714.0	497.0	1127.0	409.67	481.0	212.0	416.0	313.0	335.0	720.75	1083.52	523.0799999999999	573.3299999999999	1149.25
K11690	905.0	1343.0	874.42	1006.67	419.0	584.0	1376.02	617.25	3142.5	2020.75	1866.5	1265.75	2681.41	2864.33	1635.0	719.0	517.0	1134.0	445.67	481.0	212.0	428.0	326.5	353.0	1644.75	2635.27	1023.08	1101.33	2024.58
K11691	0.0	22.0	0.0	0.0	0.0	0.0	21.0	31.0	135.0	73.0	48.78	0.0	87.0	79.0	0.0	11.0	0.0	0.0	0.0	22.0	0.0	0.0	49.0	0.0	92.0	41.67	67.67	5.0	25.0
K11692	0.0	22.0	0.0	0.0	0.0	0.0	21.0	31.0	135.0	73.0	48.78	0.0	90.5	83.0	0.0	11.0	0.0	0.0	0.0	22.0	0.0	0.0	49.0	0.0	102.0	49.67	73.67	12.0	25.0
K11693	6701.5	1100.0	5289.5	16262.0	18146.0	2485.5	6601.0	5527.0	1930.0	4354.0	1638.0	2890.0	820.9200000000001	3294.0	58.0	30.0	48.0	388.0	257.0	40.0	266.0	12.0	0.0	0.0	125.0	269.0	56.0	50.0	184.67
K11694	6701.5	1100.0	5289.5	16254.0	18146.0	2485.5	6627.0	5527.0	1944.0	4362.0	1647.0	2890.0	838.0	3305.0	58.0	30.0	48.0	389.0	257.0	40.0	266.0	12.0	0.0	0.0	164.0	287.5	56.0	50.0	182.0
K11695	6701.5	1100.0	5289.5	16254.0	18146.0	2485.5	6627.0	5527.0	1930.0	4354.0	1647.0	2890.0	820.0	3305.0	58.0	30.0	48.0	389.0	257.0	40.0	266.0	12.0	0.0	0.0	154.0	280.5	56.0	50.0	182.0
K11704	9790.77	1580.53	7019.93	18267.13	18672.78	3358.74	7019.52	6096.469999999999	2435.1000000000004	4755.91	2086.66	3592.14	1309.6	4053.45	633.4	194.87	311.73	607.3299999999999	482.12	281.01	472.33	469.3	434.13	253.0	382.73	729.8499999999999	196.9	159.15	540.98
K11705	9766.77	1668.53	7544.26	18267.13	18693.78	3358.74	7015.1900000000005	6096.469999999999	2479.77	4769.91	2108.66	3592.14	1320.6	4075.45	649.4	208.87	311.73	607.3299999999999	484.12	281.01	472.33	469.3	434.13	253.0	402.39	740.18	207.9	159.15	544.98
K11706	9652.77	1406.53	6508.26	17486.13	18458.78	3004.74	7015.1900000000005	6096.469999999999	2466.77	4769.91	2108.66	3592.14	1320.6	4075.45	363.4	127.87	205.73	529.3299999999999	370.12	178.01	380.33	261.3	231.13	151.0	402.39	740.18	207.9	159.15	544.98
K11707	1285.0	50.5	406.0	293.0	85.0	21.0	370.17	289.0	457.67	364.0	394.83	190.67	228.25	464.34	3569.0	856.75	155.0	283.6	19.5	2022.0	327.33	513.5	174.75	290.0	450.83	852.5	917.0	747.67	362.16
K11708	1285.0	39.0	400.5	293.0	85.0	0.0	370.17	289.0	450.17	364.0	394.83	190.67	228.25	464.34	3569.0	856.75	155.0	283.6	13.0	2022.0	327.33	508.0	164.5	290.0	450.83	852.5	917.0	747.67	362.16
K11709	1285.0	39.0	400.5	293.0	85.0	0.0	370.17	289.0	450.17	364.0	394.83	190.67	228.25	464.34	3569.0	856.75	155.0	283.6	13.0	2022.0	327.33	508.0	164.5	290.0	450.83	852.5	917.0	747.67	362.16
K11710	1285.0	97.0	400.5	334.0	85.0	0.0	370.17	289.0	520.1700000000001	391.0	394.83	190.67	235.58	513.34	3569.0	856.75	155.0	291.6	15.0	2029.0	327.33	508.0	164.5	290.0	492.16	867.33	928.0	747.67	386.16
K11711	56.0	169.0	116.0	100.67	0.0	0.0	75.0	20.0	81.0	94.0	100.0	31.0	147.0	81.5	99.0	53.0	12.0	63.0	51.0	57.0	0.0	0.0	0.0	14.0	78.0	118.0	67.0	29.0	57.0
K11712	56.0	169.0	116.0	100.67	0.0	0.0	154.0	74.0	260.0	274.0	227.0	85.0	219.0	293.5	99.0	53.0	12.0	63.0	51.0	57.0	0.0	0.0	0.0	14.0	122.0	245.0	73.0	29.0	304.0
K11717	22363.74	4218.15	13778.2	20028.56	20691.75	4096.110000000001	10739.84	9552.92	10533.95	9948.8	7122.390000000001	6706.14	7134.93	10345.13	21210.480000000003	43848.670000000006	27089.43	25266.86	31318.75	31613.2	49236.850000000006	29677.4	3465.38	24781.35	6178.88	12177.78	5711.99	9663.4	9155.53
K11719	2304.66	2730.93	4695.38	2838.04	645.16	836.6	1496.46	3513.6800000000003	2568.5	2281.66	2120.42	2448.6800000000003	2172.8900000000003	2426.1800000000003	3333.84	2929.42	3229.6400000000003	5640.4400000000005	3099.68	1595.95	3585.53	1258.56	1233.41	941.58	1490.58	3240.86	1620.23	1684.93	2341.95
K11720	2422.66	2858.85	7158.88	3225.4	671.41	1085.5	3936.31	6494.39	8118.5	5434.63	5328.37	4781.33	6241.459999999999	6389.77	3510.59	2992.9700000000003	3407.1400000000003	5861.85	3164.9300000000003	1724.45	3623.86	1365.56	1305.91	1061.9299999999998	4090.93	7877.92	3221.05	3201.08	5725.25
K11731	919.83	1444.6	780.13	1114.42	428.25	583.4	369.6	153.0	241.0	567.25	619.75	553.75	602.75	505.0	1739.0	751.8	541.67	1152.75	470.42	517.25	212.0	397.0	315.75	328.8	337.0	479.5	280.5	419.5	680.5
K11732	6.0	16.75	2468.75	11.45	5.25	105.35	61.17	2502.67	117.25	90.59	47.33	1083.0	177.79	122.09	5.75	28.75	12.5	175.87	10.25	12.5	2508.4	13.0	3.5	3.25	70.67	835.67	233.5	306.25	79.67
K11733	18030.37	2417.5	9543.25	16768.38	20143.14	3322.4	7533.950000000001	8311.6	3830.41	5568.33	3345.13	4666.82	2377.38	5095.98	16504.75	42239.22	25641.12	24149.870000000003	30403.81	28448.04	48627.02	28739.2	2732.08	23971.05	3103.76	7238.15	3383.9	7628.07	5241.389999999999
K11734	1081.83	1332.65	3245.28	1112.12	470.75	789.95	1218.6799999999998	2935.0	1859.89	1786.1600000000003	2040.17	2249.26	1847.23	2282.86	1651.75	826.95	525.9499999999999	1312.87	432.92	550.5699999999999	2722.69	456.8	390.0	359.45	1363.66	2671.7	956.49	1112.76	1771.49
K11735	2496.33	2605.35	3297.21	2047.04	852.5	1279.3	977.07	2884.17	932.66	1494.9800000000002	1517.08	2359.75	1750.42	1549.26	3263.75	1526.35	1035.13	2183.4	845.84	973.59	429.25	815.0	657.25	660.85	934.68	2288.17	817.0	1163.25	1711.67
K11736	6.0	16.75	2033.75	11.45	5.25	105.35	79.62	2504.0	151.07999999999998	107.44	67.58	1085.75	201.98	133.34	5.75	12.75	15.1	175.87	10.25	16.7	2510.69	14.4	3.5	3.25	83.62	852.84	240.75	318.75	95.12
K11737	16014.83	3745.93	13953.14	34223.42	36817.25	5760.95	14318.95	14495.54	5251.05	10143.22	4894.05	7971.83	3100.9	8377.720000000001	1853.75	820.95	666.3499999999999	2067.37	984.42	620.87	3290.69	483.4	429.5	368.45	1315.22	2901.36	937.16	1036.09	1789.7900000000002
K11738	70.67	153.75	2528.75	100.45	50.25	118.35	144.62	2573.5	372.23	200.44	157.57999999999998	1145.25	476.98	240.01	60.75	26.75	19.1	175.87	10.25	16.7	2528.69	14.4	23.5	3.25	139.92000000000002	1026.59	271.25	346.75	191.12
K11739	6.0	8.25	2020.25	11.45	5.25	88.5	49.75	2495.0	80.0	65.75	20.75	1062.0	146.5	77.0	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	25.5	810.0	211.75	304.25	22.5
K11740	943.0	1347.25	2768.25	978.65	427.75	664.5	340.75	2674.0	293.5	599.75	525.75	1560.0	639.5	496.0	1657.75	742.75	556.5	1094.55	419.25	496.5	212.0	410.0	325.5	331.25	286.5	1238.0	415.75	669.25	658.5
K11741	24589.53	6273.4	7269.04	4879.35	4812.0	2821.3500000000004	2609.15	3827.3	4016.35	3771.66	4614.490000000001	4013.98	4303.03	4552.6	36625.75	86037.55	52905.42	49880.78	61421.51	58127.12	94185.47999999998	57855.2	6142.25	48573.55	6150.54	13825.9	6816.31	15626.240000000002	11725.3
K11742	6.0	16.75	2070.75	11.45	5.25	105.35	210.22	2518.0	379.08	284.44	359.33	1224.75	404.81	275.84000000000003	5.75	12.75	15.1	188.87	10.92	33.7	2510.69	14.4	3.5	9.25	350.62	1113.84	307.75	373.75	342.12
K11743	6.0	16.75	2070.75	11.45	5.25	105.35	210.22	2518.0	379.08	284.44	359.33	1224.75	404.81	275.84000000000003	5.75	12.75	15.1	188.87	10.92	33.7	2510.69	14.4	3.5	9.25	350.62	1113.84	307.75	373.75	342.12
K11744	6.0	16.75	2060.75	11.45	5.25	105.35	76.04	2504.0	177.25	108.19	69.33	1088.0	208.62	145.59	5.75	12.75	15.1	175.87	10.25	16.7	2508.4	14.4	3.5	3.25	110.53	850.17	244.5	306.25	128.87
K11745	920.0	1458.75	2794.75	1086.12	424.25	681.35	376.12	2688.0	389.33	707.1899999999999	631.58	1614.75	787.12	630.0899999999999	1735.75	764.75	521.1	1316.87	470.25	540.0300000000001	2720.4	411.4	316.5	344.25	406.37	1423.1699999999998	441.25	684.25	749.12
K11746	906.0	1454.75	2775.75	1078.12	424.25	705.5999999999999	346.62	2657.0	287.33	636.1899999999999	550.58	1583.75	675.12	558.0899999999999	1718.75	768.55	515.1	1480.59	470.25	516.7	5223.549999999999	411.4	316.5	339.05	341.87	1280.84	441.25	674.75	718.12
