pathway	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
PWY-5837	12944.237513638644	2428.8097301866924	8313.780650298391	16488.392627682144	12953.33210239779	3613.6255091447415	6646.325821935276	5805.376374709573	5399.464017376546	6431.237901284404	3380.997602588623	5158.363493267745	4704.020728104734	1019.279007439576	334.54398128947463	985.7908345288466	1459.716505417356	2094.898621283478	2328.8925853509027	1692.053420895929	1148.1567525916544	426.8501199322288	572.0352966562514	409.7362867716113	4143.33594110373	4000.4537366423097	3996.463174285536	2622.0216522038604
PWY-5838	2095.702900949557	558.4452793977878	8976.647285653195	15146.312126291015	13793.214155876129	4654.970561293635	5198.429525229366	6842.720872123471	11732.008031519248	14394.196350887489	5591.966427555735	8277.040821641325	11579.072253031673	2434.703678941601	547.6787853110992	1331.563088969595	2101.400978287502	2920.901768129619	3875.2943498880463	3035.909683468348	1933.307501268016	735.3243823849001	690.7831622547415	1307.1047200794517	5632.977136648204	5267.885127642153	5170.519815413507	3060.382322752528
PWY-5840	9668.37052231743	1105.7064665397238	10187.788390962249	17843.020938997317	15556.37912051047	4852.765001400694	5323.921981085371	7220.327069301869	11310.840366033195	13772.649599899112	5920.20651379513	8522.687476309538	11323.783619349404	2544.1094330007204	601.6630513944498	1518.56501020328	2344.979404641432	3266.8868212339216	4153.497764354072	3207.17310433744	2069.6638391332763	796.9097989550083	768.0498814813787	1310.3256397474768	5916.164100185172	5512.284009468735	5406.110258366599	3210.640246426177
PWY-5845	231.84140368490287	91.6076059088852	8947.381031769813	15137.41296719931	13785.334980777146	4170.015749508682	5151.176444749156	5985.705043989795	9078.78135137533	10334.036229661113	4041.140172722233	6274.081123861709	7148.980893705671	488.50732367368977	282.66686734452134	1236.6923893778323	1934.7863012930009	2357.705058019621	3648.088488752338	2839.3682058845684	1692.291939900283	202.790382244532	129.17779511995	32.43343956154215	5513.259745532876	5219.006447501144	5157.6182058943405	2959.826125431612
PWY-5850	231.84140368490287	91.6076059088852	8947.381031769813	15137.41296719931	13785.334980777146	4170.015749508682	5151.176444749156	5985.705043989795	9078.78135137533	10334.036229661113	4041.140172722233	6274.081123861709	7148.980893705671	488.50732367368977	282.66686734452134	1236.6923893778323	1934.7863012930009	2357.705058019621	3648.088488752338	2839.3682058845684	1692.291939900283	202.790382244532	129.17779511995	32.43343956154215	5513.259745532876	5219.006447501144	5157.6182058943405	2959.826125431612
PWY-5855	291.0301251433034	122.23714132436272	5140.537680248299	7466.626672947549	7655.563081873264	3280.557645603056	5080.256566922609	2963.106375116163	3559.105373287702	3455.3288151255874	1305.187609200719	2090.6930355167847	1853.428266707202	89.78298717012281	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	2012.2251259732536	1551.2418169188877	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	2015.6639972563144
PWY-5856	291.0301251433034	122.23714132436272	5140.537680248299	7466.626672947549	7655.563081873264	3280.557645603056	5080.256566922609	2963.106375116163	3559.105373287702	3455.3288151255874	1305.187609200719	2090.6930355167847	1853.428266707202	89.78298717012281	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	2012.2251259732536	1551.2418169188877	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	2015.6639972563144
PWY-5857	291.0301251433034	122.23714132436272	5140.537680248299	7466.626672947549	7655.563081873264	3280.557645603056	5080.256566922609	2963.106375116163	3559.105373287702	3455.3288151255874	1305.187609200719	2090.6930355167847	1853.428266707202	89.78298717012281	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	2012.2251259732536	1551.2418169188877	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	2015.6639972563144
PWY-5860	157.09202039865886	65.29202583780949	10081.388934577932	15390.579912119028	15157.1028114997	3742.0309786107377	5280.832722880499	5154.275592834238	6789.9107176084	7572.642686805527	3350.352678675757	5223.2095722299055	5080.022372844199	342.63465420179773	242.16376408714228	1472.324679261418	2238.8576816287828	2507.1502013775066	4029.336243509724	3028.1936624564464	1811.1109512632904	152.6890835320611	95.57579521859282	21.64395415899216	7130.977307015859	6769.596204733512	6769.75007450644	4352.749543566145
PWY-5861	1635.3072145325427	614.3833182274946	10137.247363327151	15404.38314975414	15171.396060201536	4352.369914153523	5355.694652537026	6149.014536375589	9098.164492634643	10975.557445134797	5114.157704676658	7485.112976131478	8578.281282871783	2154.830290765491	640.3407108840504	1686.964026870343	2596.145392678112	3620.730337176298	4462.83192097678	3378.045405836109	2264.247476619986	838.6642896452537	978.0470060311188	908.0266804808466	7437.658651061005	6894.05456671995	6808.317701820974	4884.619721394535
PWY-5862	157.09202039865886	65.29202583780949	10081.388934577932	15390.579912119028	15157.1028114997	3742.0309786107377	5280.832722880499	5154.275592834238	6789.9107176084	7572.642686805527	3350.352678675757	5223.2095722299055	5080.022372844199	342.63465420179773	242.16376408714228	1472.324679261418	2238.8576816287828	2507.1502013775066	4029.336243509724	3028.1936624564464	1811.1109512632904	152.6890835320611	95.57579521859282	21.64395415899216	7130.977307015859	6769.596204733512	6769.75007450644	4352.749543566145
PWY-5863	14138.733667181832	2748.8491824852185	8914.906528103738	16562.155231107707	13309.202796815687	4047.325611579941	6529.693728610367	6429.12744750574	5940.463278655084	7094.617995726087	3755.069692479912	5577.17061652726	5246.614590578377	1161.060043261161	381.8917132452327	1121.522086858677	1656.0224313421145	2364.990079553882	2634.224478730328	1918.2569563183768	1305.7651580157133	486.9388126993922	652.3807116878444	466.9938693119202	4596.837606942372	4385.275783667038	4356.207054380701	2944.617906091876
PWY-5896	231.84140368490287	91.6076059088852	8947.381031769813	15137.41296719931	13785.334980777146	4170.015749508682	5151.176444749156	5985.705043989795	9078.78135137533	10334.036229661113	4041.140172722233	6274.081123861709	7148.980893705671	488.50732367368977	282.66686734452134	1236.6923893778323	1934.7863012930009	2357.705058019621	3648.088488752338	2839.3682058845684	1692.291939900283	202.790382244532	129.17779511995	32.43343956154215	5513.259745532876	5219.006447501144	5157.6182058943405	2959.826125431612
PWY-5897	9383.441749033003	1074.5677370768483	9883.046521875587	17753.723246486974	15368.087962050657	4631.844936753184	5290.077345036804	6947.876877779987	11083.05610255802	13535.485767012662	5602.14477430708	8252.58381462535	10748.685566420923	2308.7131280093845	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	3882.877514798064	2984.394546463038	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	3064.2645875814665
PWY-5898	9383.441749033003	1074.5677370768483	9883.046521875587	17753.723246486974	15368.087962050657	4631.844936753184	5290.077345036804	6947.876877779987	11083.05610255802	13535.485767012662	5602.14477430708	8252.58381462535	10748.685566420923	2308.7131280093845	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	3882.877514798064	2984.394546463038	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	3064.2645875814665
PWY-5899	9383.441749033003	1074.5677370768483	9883.046521875587	17753.723246486974	15368.087962050657	4631.844936753184	5290.077345036804	6947.876877779987	11083.05610255802	13535.485767012662	5602.14477430708	8252.58381462535	10748.685566420923	2308.7131280093845	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	3882.877514798064	2984.394546463038	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	3064.2645875814665
PWY-5910	32717.599481438938	22716.230672813886	15959.24141755736	18345.767436129147	18332.153318971483	3226.354037045325	3839.516749331236	4386.227463043288	5054.307280111945	5486.960561290777	7229.281139697532	6987.004511005486	6323.67478573768	20358.01718258255	12012.01686583058	9659.490786425386	11290.265303833574	12386.944791538132	15817.785825892392	13424.45994721651	8803.11632944132	9403.195746322564	4242.315757802107	7906.969685205062	16500.98997100521	12674.49086054887	11207.481161234518	14338.898302222098
PWY-5913	1146.8621238777284	982.1301025331989	8184.343360210871	10384.112734918432	8952.540730609617	8293.455359059037	6320.041860274662	13347.38115974585	7574.754582155023	9536.685841414592	5360.654658835279	7675.553641548426	7675.818855829238	5885.870104624635	3416.540600950182	2543.5001723746573	2584.2587461591456	2676.6350168004083	5552.024809056996	3677.839780429712	3188.277139936578	2488.763638974591	2130.517817099292	1280.0735702527747	6016.7288980394405	5576.133229962601	4529.304487858364	4303.50032444841
PWY-5918	1000.4405620257394	1165.943427313985	7294.646873615586	12407.114387246458	9710.466726803712	6683.243474542343	5825.523184214156	6650.588580933046	3611.216382343101	4265.132575988849	2788.47273597756	3715.544273930048	3253.679429775473	399.6530856143416	192.8944381658638	962.9184894433708	1334.9910099236386	1519.3019910551554	2653.0205739038925	2062.46343679871	1126.530618149346	237.4017732497681	119.30686299251914	723.043278910325	4356.108372603629	4148.337839516402	3825.717707016808	2442.0293128377607
PWY-5920	731.1991582092901	245.05843350683404	4409.941328586553	10300.729155372212	8900.928444345482	3304.512855619342	1429.4154240102046	4265.144988994906	568.7296957825281	1823.8859497100689	1668.2578530266137	2622.1984827233464	2055.045563213597	106.31424574038314	92.51852180041358	679.4463319254207	883.85869772202	1141.3140422457616	769.9089799244308	190.82057687656385	0.0	45.455183721398186	2.9521358131845084	28.27969069256967	480.1588142242643	280.0855079577156	23.89413216707309	145.71641436934
PWY-5941	0.0	0.0	0.0	0.0	0.0	23.98738626700817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.990547648810471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5971	2493.9076663247424	852.9771945814	12682.949440850636	15916.834755349	16316.51747585202	10771.21393606901	9863.479004786255	7744.342281957825	7651.582073777598	8217.271038369347	3745.360348720481	5518.7817506091205	5136.594185459469	410.36229431474754	1149.9037838683016	2661.696639488201	3575.260846345668	5994.935790947199	6927.499045133197	5022.335405808858	4209.995219851294	1769.967136247972	1715.9558724976546	403.43905455989767	11969.596394443575	10663.254705843488	9848.722288342033	8709.228331594028
PWY-5973	48489.94101909484	41935.99509598744	25234.724262271306	27942.57487944627	27406.826437325315	32659.864217953367	12789.745813989064	32873.621329996786	27892.715825719497	35119.434461197154	20502.68471909148	17098.85508622343	35408.302481644925	51953.4347071915	47882.15592982786	36863.429907939295	34289.02306679959	29739.10445638312	39196.43946168916	37456.21134917722	39688.17442023997	38505.89998222332	45330.3096671498	23843.0483564235	27352.58813037963	20121.341392748287	17706.16986068961	27251.49690081533
PWY-5989	1475.050593936393	480.9923087387912	8382.196070302005	11619.884296147276	11611.304177439664	7392.102097228449	7350.580737236757	5539.810416230971	5423.930856222435	5749.290123194569	2416.1495746280666	3831.441947429997	3369.590295318799	246.5247175470368	665.1685635216422	1414.750826422055	1974.0587809329704	3374.807120009916	4131.86911635739	2988.444167157896	2354.0826523920546	985.8508254454218	891.4492461081245	243.86119931212352	7226.081173727728	6602.29820919022	6022.616624932956	4906.891902672723
PWY-6071	45.64573310178428	17.2469235201064	4963.176043875762	6722.961437488096	7042.226898198139	2379.316388918701	5194.878165546872	2750.144227069195	2711.785195842768	2732.85517105032	1173.3556348850825	1961.7909912274888	1591.0041525726597	32.16970834882311	32.78625796364624	516.6241418585066	816.0787281543879	735.8967021864858	1753.0461357324104	1368.5714556943285	683.4071761357214	34.25225624282449	20.40496658484917	4.628330741186308	4123.75348315832	4241.546426587534	4165.531584658019	2074.330444613764
PWY-6107	0.0	0.0	0.0	0.0	0.0	6.740281554951208	13.484706400654543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6121	45996.99395616695	40778.4476265296	24088.42048528067	26635.51238755846	26388.49419341236	31151.98020709136	12221.407453019969	32189.472245751367	33555.26413791335	42404.91015342565	20948.988383724467	18430.04918968831	43222.53281359976	52536.4182050622	47757.34388096875	36216.2584938143	33760.119551164666	29560.534981389683	39315.7608023061	36519.63829011629	39841.27689979266	38789.44669099578	45029.38783689673	26359.82660171003	27403.776076087608	20281.81253045052	18165.87492710984	27574.52534503847
PWY-6122	47729.10506942021	42343.45389643086	24101.67195597314	26286.353416476755	25977.30340166337	31488.155762451344	11783.74338701131	32182.936948105125	31693.256359540283	39645.079519462335	21009.08787040841	18016.95938891281	40490.33268624527	54330.34105319308	49620.87370530031	37491.57292523727	34833.84372173373	30329.399197951363	40305.08143009956	37463.60092345748	41097.03855872599	40201.72903459645	46673.150677206846	25614.8825364084	27539.64429823186	20198.47378898452	18027.567127919865	27992.95512566392
PWY-6123	42818.05900333783	37521.33298205554	20698.25063427013	23169.04782944635	23492.005003446804	27726.372247651627	10163.755405503296	28038.45371917928	22927.113956422723	29056.96005734458	17506.11163563491	14507.655486553042	29327.016522141985	47647.261851698895	44538.38721659961	33999.8707097348	31503.777200962624	27604.91304322668	36036.72139142097	33470.63655944347	37168.84701890098	36398.52645840466	42485.37619898708	22923.15260753587	25004.888037829114	18223.26503680197	16401.331497813797	25524.49849034935
PWY-6125	46364.181565650106	36740.48842825309	22418.573757648814	25079.078966523823	25603.80277823352	12341.560652694145	10156.09709856388	12165.288214852531	24003.6553316674	30764.580625163137	11877.56507250624	12437.975024754023	31007.508472663776	46587.54016769529	44353.31734696938	35439.23159789704	32798.037704344315	29388.39865920909	36000.36770445181	34404.73591504629	38213.69196264798	36854.81420654937	43655.75058359271	18862.68139659136	26681.465678385764	19459.810942219363	17831.38296234505	27446.39739888664
PWY-6126	47022.48412903406	40063.05288021585	27052.71739513587	27337.53606402733	26859.085090494373	27499.808633252866	12843.086747028052	29452.14010409378	27023.699032494496	33848.710725880155	20248.15658584353	17001.771600745156	34275.36522184145	51742.04307775037	46169.68731682799	35926.951866034346	33154.861735644954	29518.346967275786	37816.67098165668	34963.294602836715	38987.87860013236	37753.02207986367	44427.0351468605	24832.43779971578	27456.18210068708	20193.699584796457	18397.63784281214	27832.854245338152
PWY-6141	0.0	0.0	0.0	0.0	0.0	5.703281359087736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6143	0.0	0.0	0.0	0.0	0.0	34.39196050133545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.586294416243655	0.0	0.0
PWY-6145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6147	5381.742912952489	1201.8048060523522	9872.867410694496	15408.682462212264	11931.2633570361	19571.89769159356	5553.104435885114	21112.03781272728	20038.22926970596	25873.562461408896	9549.580055166276	10323.938443363146	26956.518116435087	10759.15947567696	4902.515249121721	2482.480723381186	2717.483354930962	2632.8100922235267	7042.502312124065	4016.4629063671314	3657.8494783863343	3195.8582338638457	3376.7251950135246	15266.128940265668	5667.851651787101	5203.29500558999	3803.499737084265	4322.571363576597
PWY-6148	0.0	0.0	0.0	0.0	0.0	10.7923118050195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6151	39942.28586267575	35372.38398574086	20400.89633123316	22579.02726679837	22300.441925618223	15378.300229002563	9488.373266649403	17511.550324603864	10205.115069100177	11145.266095152914	14415.24553535763	13045.06058418436	10034.90364249958	43901.11792052637	40712.01059987751	31398.685199063377	28938.033027849448	25435.66795835245	33350.18569489715	30583.9829429407	34165.26238275715	33337.236196682046	39085.3368569832	18908.11897351544	23319.08938008688	17260.32003523725	15328.583886748866	24008.14280827745
PWY-6163	13721.105361791331	11195.616227446277	15975.073203672862	18803.52402407813	13663.334802604357	32545.446768922684	11340.931384672844	32976.00689958795	20727.589524575425	26661.05180478457	16298.08808850488	12223.060142767808	28011.206511215794	11436.292083274537	4859.659582418016	2418.653540752509	3282.090408815205	3196.7650739470846	5989.946084982956	5534.538821924069	2671.1305990021247	2556.9734354275006	1229.9370716597614	17477.02508524628	6798.408788239917	6281.401019320454	4505.113684278902	4756.250621462736
PWY-6165	0.0	0.0	0.0	0.0	0.0	15.424001466949054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6167	0.0	0.0	0.0	0.0	0.0	15.682692035481493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6174	0.0	0.0	0.0	0.0	0.0	14.082392136283705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.086484774337087	0.0	0.0	0.0
PWY-6182	101.30292246754902	39.11763169091357	92.31895895874328	353.2121023746336	340.81065182417	374.8371082692509	133.71729108900442	14.10629683473271	0.0	22.950012371816708	0.0	30.466067644714062	2.798007591493461	14.033803473598322	22.583798882681563	457.1034736261717	720.4615384615385	667.5519242531672	55.366164572176366	1162.1521547856914	24.875377014864256	30.2730967812809	16.537328735203655	0.0	14.86643802612535	10.361232440705864	0.0	0.0
PWY-6185	14.254996301251593	16.505684887261314	0.0	326.0007238814981	314.1439466800731	327.92357591278767	117.01507489487707	14.169970477897897	0.0	21.971898288950367	0.0	28.43936843130604	0.0	0.0	0.0	471.3451843990449	743.3333333333333	687.7021075903757	0.0	1199.5138201775274	0.0	0.0	0.0	0.0	11.313142067813848	7.996418588644127	0.0	0.0
PWY-621	50127.65482583618	45401.83711200836	28822.652617462467	29399.53674203468	30862.694569915253	32957.321259250486	11257.883211940638	33844.640298572296	19579.502507781828	20841.300484519248	20226.040614094432	17717.024143367827	22006.646162911547	61751.10315039626	55781.23487012852	43969.12443016987	41684.194306081336	36389.06464406785	46961.67234904801	46117.55600934833	46609.32797654688	45344.90063870276	52996.4793717017	26605.123569585965	32738.16587355776	24527.20745030286	21991.711939908346	33201.80817732908
PWY-6210	0.0	0.0	0.0	0.0	0.0	8.955189692197568	0.0	1.1557922769640478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	0.0	0.0	0.0	0.0	0.0	700.3579616579467	123.95521300134476	307.374180981377	3851.171297701885	2749.711396162952	141.88592088514346	23.958864170156613	978.358920767389	0.0	0.0	0.0	0.0	0.0	0.0	37.66832991286341	0.0	37.44872704854604	0.0	0.0	111.99790349631114	34.004770592333465	29.844508445723484	14.929487585058942
PWY-6269	231.2568781207156	8779.403792924433	7599.651209907731	5590.188397264408	3091.338447578489	11807.401581021555	6801.97021916883	11220.894731409362	18251.67709252884	25150.309357300863	7524.617826050996	4656.447837993005	24959.367233288544	5632.536709964106	2252.936586533417	999.6494776330804	1176.3415478684972	759.628703159159	2871.078087319295	2753.32987065022	1021.8641132224288	876.2158918829572	120.46391324800736	2114.157458690021	3089.3672089992533	2690.9786150109767	904.7738482895588	481.4775437388205
PWY-6277	47729.10506942021	42343.45389643086	24101.67195597314	26286.353416476755	25977.30340166337	31488.155762451344	11783.74338701131	32182.936948105125	31693.256359540283	39645.079519462335	21009.08787040841	18016.95938891281	40490.33268624527	54330.34105319308	49620.87370530031	37491.57292523727	34833.84372173373	30329.399197951363	40305.08143009956	37463.60092345748	41097.03855872599	40201.72903459645	46673.150677206846	25614.8825364084	27539.64429823186	20198.47378898452	18027.567127919865	27992.95512566392
PWY-6282	1541.5746197907913	528.3286673497936	9677.51437136768	12441.202200960082	12916.16979494273	8146.675372006386	8397.010685543639	5782.846404693909	5353.634162135878	5682.8568004251565	2457.9865000574227	3858.835887652745	3348.156089331708	247.07283873778889	706.9954500637647	1731.982170596927	2330.7374452735035	4081.7649044718896	4558.416775935135	3234.8827420553143	2732.678435315383	1115.540248402867	1106.9911627485735	243.8087900014971	9034.921684936406	8323.750085009293	7812.834431693703	6318.15312282464
PWY-6317	47380.79030134211	38973.33337074193	25785.13311710624	26747.676979961027	25760.63661838511	29085.56444708813	11901.57496380692	29499.256391285635	19052.894081949056	22411.07814321955	17610.85229805101	15953.19292346796	25028.623184744345	47397.64612088135	43287.72570830512	33063.319359438545	30535.87215549852	26877.402976306905	35497.461511191046	32567.731836037285	36017.67741215185	35261.42466672984	40901.53954035136	22231.293672281023	24725.59511846716	18395.55139329244	16127.616331806925	24826.447602691023
PWY-6338	0.0	0.0	2.5945693664433707	0.0	0.0	26.82082726580304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6339	0.0	0.0	0.0	0.0	0.0	103.93325375126751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6349	0.0	0.0	0.0	0.0	0.0	5.954081632653062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6350	0.0	0.0	0.0	0.0	0.0	5.5926517571885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6353	1481.8656564389803	805.0652648291992	16765.377224079504	19969.488582134647	20561.86066107588	9606.570479157392	9872.997743971624	11735.53448883754	14730.88243054206	16907.779722931955	9294.675385007358	9185.79528490382	11222.156453188829	3584.4644961925333	1060.592195223309	207.26698378051827	81.11171393932221	818.9995487354983	11192.54562888806	1933.77793110142	5222.21304362974	1022.6329780880072	667.1035546049981	2510.619395470191	16035.887526433142	14380.689192005895	13064.332310455778	10642.305402556192
PWY-6383	0.0	0.0	0.0	0.0	0.0	135.5863212929451	17.979889872404375	17.979685930536867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999711066329604	0.0	11.996816190215371	12.99490762260654	0.0	0.0
PWY-6385	43704.16540032888	38985.54479012998	23880.03217123665	23110.78530859173	24214.947144511207	29441.00180888268	10858.168954288158	29085.819504869047	22615.609997209576	28350.55561888764	18701.680712505426	15228.319087109408	29316.0819681762	49253.37762705066	45618.514441123225	34995.58166901796	32273.4366927585	28407.04194554289	37092.131297770014	34339.6284171798	38014.470339055966	37297.29813343188	43354.94923463421	23167.780787624444	25859.72695607902	18944.1957641991	17053.769585593003	26266.774823927644
PWY-6386	43604.77942307932	38662.97215648107	23896.32697603645	24775.449201233296	24469.82505778381	30272.75663102493	11064.051330986144	30373.996773326413	22631.145441534096	28485.589298612475	18943.330417599533	15395.18184750771	29477.35214879679	48709.280311403854	44980.45058129887	34438.09257879526	31781.68592106343	27963.504544584248	36578.74571186607	33803.16915334955	37411.41664405093	36757.57719686515	42676.8776723935	23345.39565467412	25450.51290856585	18657.586991653498	16745.60938876773	25840.571408476528
PWY-6387	44746.84251160416	39981.85147263456	24413.70421531334	24516.649328025487	24741.06269489222	29872.541533036463	11054.814237986386	29891.54099189241	22806.00304422291	28552.402985353965	19020.596572197843	15453.576596937412	29555.80907815641	50490.31833555325	46857.898454413546	35972.060708215125	33181.71365220567	29198.050963297035	38100.3938392549	35293.83799926933	39076.40546461048	38341.30154941324	44558.82150443416	23629.82427718048	26604.830288549485	19493.20988209482	17566.62152035062	27025.977730392464
PWY-6396	19398.31758470509	3011.6996621827143	7192.4517472513	8869.068332712128	12345.000030563526	950.2938870447164	58.71512155215031	258.21840558903153	908.8768295062372	2032.358097054642	2984.09566671384	3450.308890602496	2785.4646382455526	459.87188306860736	318.0650690371482	2393.656396531412	2939.72273049913	4147.704722631081	1959.541726281623	431.2965084430322	71.88413849055188	250.53936638552256	70.90239638732227	504.4256951900401	59.8606840338889	47.86959948708961	0.0	182.81148319072184
PWY-6397	0.0	0.0	0.0	0.0	0.0	46.584242321595305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7826080161041546	0.0	6.857050693191248	6.782482948018096	0.0	0.0
PWY-6404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	217.42	85.42	3970.66	5522.77	5855.530000000001	3944.2399999999993	4500.4	4450.0	15894.829999999996	20511.58	3294.15	5397.62	19062.92	2256.59	270.24999999999994	595.8299999999999	997.0	1411.32	2265.09	2200.03	1183.75	392.34	343.91	8368.75	3954.9899999999993	3686.58	3515.5	2436.42
PWY-6470	32476.18447345163	17296.93171754371	15023.122798941204	14838.656297023312	16275.98556766308	5513.184031172564	6337.333787964748	3771.637067041006	6142.073382454142	7160.989945840891	7805.9692427467935	7339.249921239359	6471.202099200963	24546.47945745359	17924.638420774132	11628.82016235816	11096.845270239068	7997.197790347185	17579.184276039494	8117.894384195025	13148.894289201564	14306.063935505375	18389.973382202046	3636.751603396167	9470.302203750602	7668.0724291166525	3231.816951283444	10807.649047382904
PWY-6471	39488.00294660627	35675.08566165959	21060.40273984912	19512.211390675868	20458.214076127733	11062.398683110536	7991.665433081723	13736.831890269968	11619.217620317588	12090.243223841437	13757.332723061989	10276.51565809897	12875.08498218947	45569.28394835031	43057.086885736186	32933.829216670434	30245.47417308013	26602.30889280481	34783.88440976573	32120.754195092963	35818.24079530742	35081.11097832815	40917.62389687495	15636.6249416432	24012.76104059436	17480.404663606998	15926.082758267752	24581.49714218674
PWY-6478	0.0	925.1185781768876	1649.9718544788025	1109.6792001214344	0.0	5988.617645780448	2430.889822583073	5268.647967431481	251.38922216906656	523.7405674509781	1644.06767885755	675.8050673119507	1115.3840622150922	264.634952718109	159.93610722659983	544.6403382363202	553.7518112341346	51.2270521476584	342.6693374056381	997.3324515149104	0.0	38.35798776005504	0.0	206.98961142448712	397.09113343243024	659.0068163991583	167.94806599833157	67.15269352794884
PWY-6505	0.0	0.0	0.0	0.0	0.0	19.51334545805681	0.0	2.5985826592179926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	10867.357553399215	4895.265697025071	9052.911921325553	9958.75157673413	8393.84545534348	9233.06786541896	9214.385839997112	11750.920140895229	8156.751043311598	7795.791234925503	8330.859858252472	7598.65483427993	4158.371194709142	7333.869661225348	1409.6396966291516	743.883395369523	1007.2480929513924	213.05705496833545	4630.717159392859	1985.3680820058569	1480.55403400743	469.9744819421967	482.2585662849722	5946.254030023337	4742.308853112743	4858.063077853408	3869.7956614715617	2618.4422612473536
