function	050A	051A	052A	058A	059A	060A	064A	065A	066A	067A	073A	074A	075A	080A	081A	082A	083A	084A	085A	086A	087A	088A	095A	096A	097A	102A	103A	104A	105A	106A	107A	214A	215A	216A	226A	227A	228A	229A	230A	231A	232A	233A	234A	235A	236A	237A	238A	239A	240A	139A	140A	141A	142A	143A	144A	145A	146A	147A	148A	149A	150A	151A	152A	153A	154A	155A	156A	157A	158A	159A	160A	161A	162A	163A	164A	165A	166A	167A	168A	169A	249A	250A	251A	252A	253A	254A	255A	256A	257A	258A	259A	260A	261A	262A	263A	108A	109A	110A	111A	112A	113A	114A	115A	116A	117A	118A	119A	120A	121A	122A	123A	124A	125A	126A	127A	128A	129A	130A	131A	132A	133A	134A	135A	136A	137A	138A	1	2	3	7	8	11	13	14	15	22	23	24	25	30	40	41	42	43	46	47	48	49
EC:1.8.99.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.8	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.2	330.8	66.8	0.0	442.4	198.0	124.0	49.6	244.8	0.0	0.0	0.0	0.0	0.0	0.0	112.8	1.2	257.6	464.0	303.2	308.0	144.0	0.0	0.0	0.0	46.4	480.4	0.0	0.0	0.0	0.0	46.0	44.0	0.0	0.0	0.0	12.0	0.0	0.0	14.0	0.0	20.0	0.0	0.0	10.0	0.0	163.60000000000002	228.4	40.4	114.4	194.8	8.8	159.2	49.2	48.4	50.8	18.0	24.8	191.2	46.8	70.8	85.2	142.0	51.6	95.2	53.2	27.2	19.2	36.8	120.0	86.0	332.0	338.0	80.8	21.2	38.4	64.8	12.0	22.0	24.0	18.0	16.0	14.0	18.0	22.0	0.0	12.0	18.0	8.0	0.0	0.0	18.0	50.0	10.0	0.0	14.0	24.0	24.0	18.0
EC:1.8.99.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.8	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.2	330.8	66.8	0.0	442.4	198.0	124.0	49.6	244.8	0.0	0.0	0.0	0.0	0.0	0.0	112.8	1.2	257.6	464.0	303.2	308.0	144.0	0.0	0.0	0.0	46.4	480.4	0.0	0.0	0.0	0.0	46.0	44.0	0.0	0.0	0.0	12.0	0.0	0.0	14.0	0.0	20.0	0.0	0.0	10.0	0.0	163.60000000000002	228.4	40.4	114.4	194.8	8.8	159.2	49.2	48.4	50.8	18.0	24.8	191.2	46.8	70.8	85.2	142.0	51.6	95.2	53.2	27.2	19.2	36.8	120.0	86.0	332.0	338.0	80.8	21.2	38.4	64.8	12.0	22.0	24.0	18.0	16.0	14.0	18.0	22.0	0.0	12.0	18.0	8.0	0.0	0.0	18.0	50.0	10.0	0.0	14.0	24.0	24.0	18.0
EC:1.9.3.1	0.0	0.0	0.0	0.0	0.0	0.0	155.0	138.0	110.0	155.0	60.0	145.0	110.0	45.0	43.0	100.0	0.0	90.0	175.0	0.0	251.0	200.0	10.0	145.0	59.36	167.0	378.0	7228.0	90.0	203.0	87.25	104.5	4.5	6429.52	855.0	161.5	22.0	17.0	250.0	10.75	48.0	53.5	2.0	36.0	13.0	38.0	18.0	14.0	10.0	21.0	49.0	120.0	309.0	25.0	0.0	35.0	45.0	6.0	140.0	123.0	120.0	0.0	108.0	178.0	30.0	51.0	40.0	172.0	15.0	28.0	50.0	2.0	0.0	28.0	81.0	119.0	193.0	112.0	170.0	215.0	38.0	18.0	100.0	3.5	1.0	1.0	0.0	135.0	6.5	0.0	49.0	0.0	35.5	45.0	36.5	284.5	305.5	116.0	50.0	107.0	23.5	101.0	354.5	915.5	855.5	14.0	22.0	0.0	97.5	118.5	73.5	44.0	42.0	68.0	678.5	845.0	495.0	422.0	191.5	335.0	455.5	345.5	196.0	55.5	393.5	358.0	2236.0	3082.8	2903.12	2671.35	2375.5	2364.36	1882.0	2221.5	1034.5	1609.02	1555.52	1959.98	1366.64	278.0	1534.32	7557.48	1420.0	1120.5	1385.5	1021.0	1673.0	1802.64
EC:1.97.1.4	33224.3	67240.23999999999	71753.66	72412.68	74927.84	59932.08	77879.49	81360.48999999999	64144.11	75667.81	112084.68	89534.51	97312.56	64672.62	70989.56	77368.13	66579.5	54148.4	57589.55	51250.94	80167.01999999999	80261.07999999999	77246.47	74899.71	74570.75	81107.45999999999	78537.20000000001	16683.309999999998	77019.88	75618.98	85305.76	76191.66	66605.98	31567.53	58319.75	45491.42	37900.34	40167.0	51704.97	47177.130000000005	52928.3	46406.12	51139.96	55869.34	89835.14	59380.240000000005	71003.13	55311.53	77056.82999999999	103822.33	88246.20999999999	92526.43	83129.86	76558.76000000001	71181.49	78229.53	78530.79	90417.69000000002	82736.98	98856.97	66249.18	78465.18	84266.62	88300.13999999998	70205.22	76136.67	81006.9	73106.01	65621.01999999999	74005.63	75547.8	95847.73	81030.42	84798.76999999999	86318.31	86336.16	104175.32	96867.34	93611.86	97761.94	63188.48	53101.490000000005	54555.62	67041.18	52669.740000000005	52766.53	54670.7	42440.48	93719.83	76675.8	75621.48000000001	78195.51000000001	58975.81999999999	68522.31	70365.18000000001	74456.23000000001	81405.84999999999	57088.79	76767.46	63718.65000000001	85205.48999999999	85973.94	94156.38	152312.53999999998	129560.71	72905.89	79168.25	64655.51	89464.23999999999	81237.71	72926.41	74844.26000000001	68847.18000000001	84474.68000000001	156022.16999999998	152514.12	121674.59	112297.12	83878.88	77690.85	110353.17	98932.04	67675.05	44160.630000000005	119523.6	80580.07	180925.81	162395.11000000002	175591.68000000002	172292.47999999998	156485.6	136186.57	142533.53	123749.31	134037.86	121102.19	175835.86	178797.68	165289.19	86457.16	129734.37	155543.59	153075.75999999998	136548.26	120510.77	129467.62	161377.40000000002	150241.24000000002
EC:1.97.1.9	5458.5	10075.25	6043.32	12911.57	12721.18	12189.68	1755.86	6224.04	1037.33	443.42	428.25	38.0	143.75	927.0	848.0	645.64	1338.0	1744.5600000000002	1198.23	10317.32	2836.0	4366.0	10371.9	3664.2	2178.7200000000003	862.0	152.0	278.25	1643.18	198.6	75.25	192.0	323.25	8854.59	9805.45	10305.57	10442.68	9613.75	5828.42	3460.05	5205.23	1986.07	5312.82	4918.25	47.42	1453.45	1358.25	683.32	515.0	3405.65	7310.83	7986.58	9982.43	6689.63	6339.99	7952.43	7658.92	3228.5	8000.75	3816.24	1958.07	7632.18	2829.5	5432.5	10510.46	12071.82	8989.75	6247.76	6510.99	8847.83	4744.55	4347.46	3843.18	6814.629999999999	1227.14	1135.92	751.3299999999999	468.75	216.1	881.4200000000001	1659.0	559.75	623.0	407.25	442.6	2606.0	558.25	6386.75	308.0	0.0	1146.2	714.0	336.0	495.7	728.25	1122.15	1711.72	622.1800000000001	638.43	319.2	322.52	695.66	405.67	2656.0	1268.4499999999998	396.75	492.92	420.0	678.42	592.3299999999999	493.75	910.42	392.0	347.67	2417.58	1799.67	1570.17	1504.08	2580.75	868.5	1068.92	2969.42	2203.5	1545.5	1572.5	2951.0	96.92	107.28	102.44	979.66	55.72	20248.03	29025.17	24226.58	24038.76	22603.42	22899.35	21964.42	20236.17	10429.5	25543.01	12325.62	18958.34	27088.43	22739.410000000003	25677.47	4273.47	10588.36
EC:2.1.1.10	11428.0	23478.0	27812.0	24352.0	25365.0	17561.0	32758.43	32726.43	28146.29	32392.71	37357.0	36471.0	38805.0	26787.0	30737.0	33004.57	27889.0	23513.28	24233.99	17952.0	33585.0	29517.0	23702.29	25788.85	28125.86	35006.0	35375.0	6210.49	32422.0	31908.0	38269.0	14346.5	6028.5	1890.25	18757.0	12765.0	11509.0	11819.0	18747.0	16445.0	15334.0	11265.0	10850.0	21140.0	12166.0	2395.5	15534.0	17420.0	14168.0	15885.83	14881.33	17707.33	22846.5	11398.0	12434.67	18334.0	12873.67	21646.0	30565.5	27327.67	27734.0	22265.0	19208.0	25357.0	9296.1	17614.07	17464.0	13098.33	13061.67	14545.29	17136.15	19554.14	18572.43	18943.28	19154.03	11754.67	19463.33	21255.5	21946.0	22959.67	11121.5	7586.5	9947.5	10999.0	9504.0	9450.5	10291.5	12493.0	14226.0	7378.0	11753.0	17136.5	8876.0	10393.0	10455.5	17076.5	14584.67	15090.83	20184.83	14947.5	24005.67	17338.620000000003	23635.67	3572.04	13193.31	13229.5	17347.17	12805.5	21448.67	22275.83	23110.0	20000.17	17216.0	26088.17	6729.83	3877.67	9414.67	8342.83	10322.0	21587.0	8701.5	14925.0	15454.0	12376.5	15860.0	17885.5	82439.0	73595.43	79903.09	77819.62	71084.57	49300.43	47032.0	41052.0	46282.29	41012.34	66448.05	68140.66	63164.0	33159.0	43434.0	61227.8	58197.0	45489.0	40757.29	43322.86	70735.57	61718.93
EC:2.1.1.100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33	2.67	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	2.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33
EC:2.1.1.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	37.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.107	3844.33	7175.0	4640.83	9005.99	8915.17	8995.34	3492.12	4545.96	1968.7	1638.96	5736.84	2396.0	3160.5	2967.84	2308.83	2470.38	3013.0	3275.01	3404.3	7134.66	2718.34	4901.34	9210.03	7013.38	4984.42	1535.83	883.8299999999999	5203.0	1952.17	1209.94	491.66	4640.83	7360.5	12934.71	7721.19	7535.059999999999	7034.17	6535.0	4978.5	3889.04	4850.97	3237.82	5860.32	4087.17	5423.83	6377.2	6429.0	4444.15	5060.59	11171.93	8909.4	11614.15	10409.18	8579.07	9183.66	9380.09	9840.97	7374.23	6621.34	8542.07	2054.82	9217.34	8955.66	9043.84	11867.2	11740.82	10975.3	8763.01	8470.76	9701.54	8737.28	8671.93	8510.78	10738.670000000002	5952.77	7497.7	9086.5	6731.76	7557.84	6521.83	2715.83	1532.83	1778.5	2092.0	3698.1	3661.51	2554.17	8355.49	4761.17	3039.0	5983.37	4306.83	3398.83	2793.37	4608.67	4777.280000000001	7484.0	2442.63	4317.47	3642.6	3951.33	7911.639999999999	7345.43	27529.66	19633.66	6032.33	6033.9	4724.77	5744.9	4382.57	4467.1	4091.17	4583.64	4616.43	27488.76	29212.27	20470.76	18460.24	6792.83	7350.75	16930.34	12144.35	7131.07	4777.43	17151.199999999997	8718.41	3784.17	5384.73	5111.919999999999	2307.69	1665.37	14710.63	20547.34	17260.660000000003	16728.22	15986.35	16025.98	15745.16	14118.17	7125.83	17895.77	12515.9	13483.44	18710.51	15957.7	17732.240000000005	5069.02	8326.369999999999
EC:2.1.1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	140.0	106.0	43.0	46.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	106.0	150.0	52.0	96.0	36.0	0.0	201.0	10.0	11.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	9.0	0.0	0.0	0.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.13	2060.83	3908.75	2683.33	4742.74	4746.92	5007.34	1786.2600000000002	2448.6	881.8700000000001	1157.54	8353.09	3234.3	4175.75	2125.84	1166.83	1745.49	1454.5	1159.4500000000005	1562.82	3783.16	1922.34	4010.59	6267.700000000001	4124.43	3881.7	1162.33	621.83	2474.75	1662.92	1354.94	430.66	15291.58	15575.25	10395.91	4878.19	4415.31	3752.17	3507.75	3241.48	2866.7900000000004	5156.97	7517.07	8212.57	2521.42	17550.92	14686.95	9322.5	4947.15	12396.59	17901.940000000002	15825.1	12011.06	7621.68	15228.63	10782.8	9648.04	11921.71	12676.48	3918.09	10170.91	1358.8200000000002	8491.99	10138.16	8564.14	13648.93	9085.93	10698.55	12577.59	11844.2	12332.38	10218.18	15913.8	11467.25	11857.61	11536.64	16574.79	14072.66	13765.76	9497.69	12769.0	15208.74	14847.08	15227.06	17564.09	11117.02	12337.18	12416.85	3463.99	20154.58	20522.4	17185.79	16134.34	16056.16	20063.620000000003	18575.09	12485.579999999998	16362.84	8855.89	11312.43	12834.55	11916.77	14860.91	11400.19	35219.75	26274.09	17377.379999999997	14509.39	13048.12	14862.66	13607.23	13711.93	12254.26	14143.52	12587.09	35501.89	34417.04	25050.78	24436.15	12556.6	12477.95	23564.83	15737.51	13056.99	7109.35	25083.45	17148.08	1719.75	1898.75	2052.99	2107.96	1674.0700000000002	8046.1	10650.09	9243.83	8727.39	8570.01	8597.06	8490.66	7488.5	3707.83	9523.97	8670.64	7176.51	9838.51	8586.79	9290.77	3204.97	4866.93
EC:2.1.1.130	0.0	19.0	88.0	142.0	320.0	792.0	1536.43	228.43	528.29	411.71	4749.5	1675.17	1749.0	1480.5	878.0	853.5699999999999	1082.0	890.2800000000001	723.99	98.0	163.0	1132.0	1466.29	3004.85	1943.03	86.0	100.0	1183.5	93.0	319.6	54.0	1238.5	1160.5	1931.03	516.2	410.4	94.0	8.0	294.17	385.3	1428.8	352.5	413.0	52.0	9646.6	3795.7	3046.17	913.83	6289.5	7317.1	7347.400000000001	3543.56	2049.5	6903.06	3584.84	2686.0	6846.97	3207.73	292.0	1505.5	43.0	1708.5	1452.0	1644.5	2081.0	1776.67	1957.8	2889.0	1829.27	2760.96	4691.65	8021.14	4356.59	4725.45	3710.06	5918.87	7178.0	3304.17	4534.93	4844.17	4054.16	4425.33	1960.16	4113.84	2871.77	2759.34	1398.6800000000003	571.0	11874.83	9006.0	5623.87	3771.84	3390.33	4657.87	6206.67	3092.03	4952.87	1706.56	2864.7000000000003	2232.9	2604.5	5849.53	5206.67	17007.77	12781.72	4916.33	4542.57	3214.17	4018.34	3620.5	3671.13	3176.24	3601.67	3557.2700000000004	18627.26	17931.27	12354.26	10882.07	4718.0	4729.5	8580.83	8029.51	5788.24	3454.6000000000004	8784.7	6218.58	159.17000000000002	232.1	239.09	212.29	118.4	167.6	86.84	127.83	66.79	109.01	102.72	137.5	78.17	21.0	127.55	614.14	82.17	173.0	135.45	114.36	634.8999999999999	254.6
EC:2.1.1.131	214.5	455.5	597.0	377.5	426.5	843.0	1533.43	259.43	541.29	984.71	4927.5	1708.17	1836.5	1543.5	966.0	1035.07	1132.0	890.2800000000001	731.99	224.5	596.0	1592.5	2135.29	3623.35	2548.03	601.0	164.0	1182.5	459.5	787.6	103.0	1563.5	1365.5	2517.53	630.2	507.4	92.0	5.0	345.17	599.3	1616.8	367.5	451.0	37.0	2895.67	4175.7	4017.17	1414.83	2287.5	5036.1	3189.73	4133.56	2056.5	2850.23	3442.84	2908.0	3610.47	3673.73	856.0	1781.5	43.0	1315.5	2328.5	2191.5	2293.0	2464.67	2268.3	3797.33	2285.27	2886.29	5200.65	5538.14	4878.26	5204.95	4187.06	6157.87	6071.0	3666.67	4848.93	5770.84	1781.5	1081.33	1683.5	1609.5	3357.1	2035.67	1265.0	600.0	4186.5	62.0	4434.7	2880.83	1853.0	2356.87	3515.0	4218.53	6850.17	2169.96	3907.3	3261.1	3817.5	7167.889999999999	6815.6	26119.07	18080.55	5561.33	5530.57	3954.77	5240.07	3975.4	3908.1	3636.84	4136.14	4275.6	24590.59	26208.44	18030.93	16298.07	6310.33	6264.0	14939.0	11331.51	6781.57	4591.43	15195.7	8029.91	229.17	377.1	374.75	283.62	238.4	265.6	157.17000000000002	233.83	108.79	191.68	172.72	196.16000000000005	129.17000000000002	46.0	204.05	989.47	149.84	255.0	213.12	158.36	731.8999999999999	341.93
EC:2.1.1.132	233.0	509.0	725.0	527.0	555.0	1039.0	1299.0	420.0	35.0	966.0	5140.5	1874.17	1901.0	1715.5	953.0	981.0	862.0	18.0	153.0	326.0	625.0	1786.0	2259.0	2581.0	2227.84	639.0	102.0	1164.5	538.0	764.2	34.75	1716.5	1531.5	2143.69	825.4	914.0	180.0	11.0	528.17	911.1	2192.6	422.5	556.0	83.0	10227.6	3174.9	4430.17	1878.83	7002.5	8614.0	7342.0	4187.16	2167.5	7260.559999999999	4020.84	3089.0	7472.17	3903.33	1087.0	2565.5	55.0	2735.5	2783.0	3422.5	2390.67	2761.0	2428.5	3332.0	2067.17	2842.67	4565.5	8639.0	4204.16	4801.17	4034.5	6725.17	8759.0	3994.67	5235.53	6278.17	3777.66	4180.83	2200.16	3998.84	3624.87	3188.84	1400.18	802.0	12697.33	9019.0	7244.57	4434.34	3949.33	5529.07	7281.67	2852.63	5032.47	2186.46	5096.099999999999	3992.2	4665.7	8064.64	6563.07	30386.36	19581.18	5905.83	6766.67	4709.57	5676.9400000000005	4628.1	4812.53	4210.74	4675.87	4558.17	31497.16	31205.17	21357.66	20689.17	3517.5	4996.5	16300.33	10375.01	4637.84	3381.5	17711.0	5958.18	218.67	376.67	354.99	302.67	236.83	238.84	145.84	224.83	93.5	187.01	174.01	190.5	121.5	46.0	211.55	954.0	129.17000000000002	266.0	207.16	139.5	256.33	237.5
EC:2.1.1.133	214.5	455.5	597.0	377.5	426.5	843.0	1533.43	259.43	541.29	984.71	4927.5	1708.17	1836.5	1543.5	966.0	1035.07	1132.0	890.2800000000001	731.99	224.5	596.0	1592.5	2137.29	3623.35	2548.03	601.0	164.0	1182.5	459.5	787.6	103.0	1563.5	1365.5	2467.53	610.2	507.4	92.0	5.0	345.17	602.3	1619.8	367.5	451.0	37.0	2895.67	4178.7	4017.17	1414.83	2287.5	5036.1	3203.73	4133.56	2056.5	2868.23	3442.84	2910.0	3610.47	3690.73	856.0	1781.5	43.0	1315.5	2329.5	2198.5	2307.0	2468.67	2268.3	3801.33	2285.27	2886.29	5200.65	5538.14	4886.26	5204.95	4187.06	6159.87	6071.0	3666.67	4848.93	5770.84	1781.5	1081.33	1683.5	1609.5	3357.1	2035.67	1265.0	600.0	4189.5	62.0	4434.7	2884.83	1855.0	2356.87	3517.0	4470.53	7141.17	2240.96	3959.3	3275.1	3864.5	7372.889999999999	6884.6	26236.07	18280.55	5658.33	5582.57	4009.77	5263.07	3991.4	4000.1	3678.84	4198.14	4353.6	24879.59	26346.44	18253.93	16325.07	6367.33	6340.0	15620.0	11428.51	6807.57	4627.43	15248.7	8086.91	234.17	377.1	367.42	289.62	240.4	265.6	157.17000000000002	235.83	112.79	187.01	171.05	197.83	129.17000000000002	46.0	204.05	990.14	149.84	258.0	217.12	158.36	731.8999999999999	348.93
EC:2.1.1.14	1826.93	3381.05	2060.5	4367.31	4253.75	4146.47	2765.12	2234.79	1906.45	807.16	352.59000000000003	304.03000000000003	266.54999999999995	1723.29	1766.88	1328.58	2580.5	3249.01	3205.25	3484.93	1167.59	1817.64	4115.85	4081.98	3346.62	599.4300000000001	580.23	2032.8	958.9	388.39	458.36	1227.83	476.35	6988.3	5215.26	4954.38	3923.5	4594.75	4034.91	3125.8900000000003	3614.45	2056.84	2881.49	4294.42	2195.8	728.75	2931.68	2600.79	2559.6400000000003	948.33	2404.0	2755.17	3497.26	2115.42	2087.41	2683.92	2648.42	1014.25	2961.94	1755.21	1464.89	2998.02	969.59	1897.89	3766.88	4290.55	3196.25	1974.84	2130.83	3006.54	3690.93	3745.31	3526.4700000000003	4295.32	331.99	172.85	476.83	261.39	265.11	273.61	1225.83	605.75	680.0	1089.75	780.5	1259.01	813.92	7753.24	2888.92	5836.5	949.42	1774.0	858.3299999999999	706.5	840.9200000000001	1876.75	1262.75	1111.75	979.0	298.0	1247.25	340.12	196.0	226.88	192.42	458.25	322.5	339.0	544.25	481.5	581.25	559.0	340.5	355.0	175.25	157.5	92.0	163.0	404.5	348.25	550.25	440.5	282.75	116.25	185.0	428.25	2728.01	4455.48	4151.75	1240.5	995.39	7388.03	10588.83	8632.25	8450.09	8076.75	8104.01	7874.24	7151.66	3595.33	9019.17	5904.25	6849.9400000000005	9346.39	7992.29	8933.66	3273.63	4365.45
