pathway	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY-5862	342.63465420179773	242.16376408714228	1472.324679261418	2238.8576816287828	2507.1502013775066	4029.336243509724	3028.1936624564464	1811.1109512632904	152.6890835320611	95.57579521859282	21.64395415899216	7130.977307015859	6769.596204733512	6769.75007450644	4352.749543566145	377.6498234034124	204.3646786789145	397.5948425635751	1575.363693192191	218.1144523897473	356.33145409890415	6721.467534771353	109.6581107425215	80.29270394498302	204.04619826564272	1638.9778764269877	4494.662410218497	1627.7630197114745	1928.972351719961	1842.6916319671243
PWY-5863	1161.060043261161	381.8917132452327	1121.522086858677	1656.0224313421145	2364.990079553882	2634.224478730328	1918.2569563183768	1305.7651580157133	486.9388126993922	652.3807116878444	466.9938693119202	4596.837606942372	4385.275783667038	4356.207054380701	2944.617906091876	1357.5722493991643	1972.726413771652	2148.096132974604	4978.177173548069	2773.0219808965453	703.0981479896732	4441.445156533979	984.3027684047172	870.371190436541	681.636836101471	1986.06088454082	4439.20804895599	1998.1558912255148	1819.6519350570231	2490.287609724773
PWY-5896	488.50732367368977	282.66686734452134	1236.6923893778323	1934.7863012930009	2357.705058019621	3648.088488752338	2839.3682058845684	1692.291939900283	202.790382244532	129.17779511995	32.43343956154215	5513.259745532876	5219.006447501144	5157.6182058943405	2959.826125431612	538.6844822491644	296.70578254234	564.187113911404	2098.6065907006355	317.43037062992795	487.58897901173	5427.122082355497	158.41761744451034	117.1222993924702	280.24556415432147	2071.543444985204	5247.749013739429	1945.406853172146	2199.0533246413443	2396.357501389544
PWY-5897	2308.7131280093845	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	3882.877514798064	2984.394546463038	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	3064.2645875814665	2642.6812486689782	3288.7213809437344	3604.48981312768	7438.6327554691	4258.490182612126	1377.5511087467798	5769.47117631378	1602.4210024086044	1402.9307119160444	1156.240450054422	3256.079418032536	6837.460601748547	3019.9481348806125	2989.680315853667	4329.578552397499
PWY-5898	2308.7131280093845	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	3882.877514798064	2984.394546463038	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	3064.2645875814665	2642.6812486689782	3288.7213809437344	3604.48981312768	7438.6327554691	4258.490182612126	1377.5511087467798	5769.47117631378	1602.4210024086044	1402.9307119160444	1156.240450054422	3256.079418032536	6837.460601748547	3019.9481348806125	2989.680315853667	4329.578552397499
PWY-5899	2308.7131280093845	559.9989908478206	1429.4810084438625	2204.4457531563385	3083.1283870389025	3882.877514798064	2984.394546463038	1929.237618936024	739.9964144375163	726.2873508063516	1160.412892955159	5646.818096306399	5291.241270854255	5207.416401861966	3064.2645875814665	2642.6812486689782	3288.7213809437344	3604.48981312768	7438.6327554691	4258.490182612126	1377.5511087467798	5769.47117631378	1602.4210024086044	1402.9307119160444	1156.240450054422	3256.079418032536	6837.460601748547	3019.9481348806125	2989.680315853667	4329.578552397499
PWY-5910	20358.01718258255	12012.01686583058	9659.490786425386	11290.265303833574	12386.944791538132	15817.785825892392	13424.45994721651	8803.11632944132	9403.195746322564	4242.315757802107	7906.969685205062	16500.98997100521	12674.49086054887	11207.481161234518	14338.898302222098	19574.915091855808	24622.583592854066	20268.96661551006	22282.38090236768	21706.731055856097	17617.229030087907	23993.63932387126	12340.249206879023	3433.517744494752	10777.832194644052	4091.644962366148	8714.348287937792	4738.025448780595	8590.208765712434	6864.714367504381
PWY-5913	5885.870104624635	3416.540600950182	2543.5001723746573	2584.2587461591456	2676.6350168004083	5552.024809056996	3677.839780429712	3188.277139936578	2488.763638974591	2130.517817099292	1280.0735702527747	6016.7288980394405	5576.133229962601	4529.304487858364	4303.50032444841	6874.245725264495	3874.939209725421	3813.8002541557626	6546.2958302632505	4291.4441161877	3760.177459278698	4968.057342808359	2137.050324187797	1635.34062314999	1387.815766840225	5331.244230441856	9516.321815967947	3778.456574673772	3449.4919569755634	7010.083978776695
PWY-5918	399.6530856143416	192.8944381658638	962.9184894433708	1334.9910099236386	1519.3019910551554	2653.0205739038925	2062.46343679871	1126.530618149346	237.4017732497681	119.30686299251914	723.043278910325	4356.108372603629	4148.337839516402	3825.717707016808	2442.0293128377607	3641.728922178385	2699.3033662392018	2955.540164830788	4582.050999686184	2528.170896494789	1770.4224168763592	3967.8662091248298	1111.3137469388812	1158.7059432805615	948.4950503161028	3338.444526649478	6109.105524922536	2401.50597587496	2419.217031121327	4503.846249069927
PWY-5920	106.31424574038314	92.51852180041358	679.4463319254207	883.85869772202	1141.3140422457616	769.9089799244308	190.82057687656385	0.0	45.455183721398186	2.9521358131845084	28.27969069256967	480.1588142242643	280.0855079577156	23.89413216707309	145.71641436934	1764.8787396086109	1444.3302559190718	2099.767814023947	1549.8877529559954	1340.4309108979378	1246.5773119452526	994.2630415483223	261.29756946498827	518.8339743949259	349.79455098981816	2116.462088963494	3940.832672730132	1387.6170607410586	1102.2465533137763	2668.257787040516
PWY-5941	0.0	0.0	0.0	0.0	0.0	0.0	11.990547648810471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.934313501603608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.70938042864288	0.0	0.0	15.975037813255096	0.0
PWY-5971	410.36229431474754	1149.9037838683016	2661.696639488201	3575.260846345668	5994.935790947199	6927.499045133197	5022.335405808858	4209.995219851294	1769.967136247972	1715.9558724976546	403.43905455989767	11969.596394443575	10663.254705843488	9848.722288342033	8709.228331594028	17575.70541452283	15976.280948535226	14277.60541054946	21522.63422000805	13905.630647965334	9596.538946650591	15190.308970149455	8067.462955105077	4291.5954875996895	6252.286771665705	7869.047406512504	14789.28069415629	6554.797289782901	8364.777573942836	11812.479109490152
PWY-5973	51953.4347071915	47882.15592982786	36863.429907939295	34289.02306679959	29739.10445638312	39196.43946168916	37456.21134917722	39688.17442023997	38505.89998222332	45330.3096671498	23843.0483564235	27352.58813037963	20121.341392748287	17706.16986068961	27251.49690081533	30027.62236284011	55063.43221303915	35997.03870459873	36192.31735086571	40341.038893708464	39137.27063437468	61474.28574890794	36302.16300340398	5766.350760128075	30232.770135705287	11600.351583185791	21511.397188185565	9592.809224667952	13780.923892933726	16905.754886301405
PWY-5989	246.5247175470368	665.1685635216422	1414.750826422055	1974.0587809329704	3374.807120009916	4131.86911635739	2988.444167157896	2354.0826523920546	985.8508254454218	891.4492461081245	243.86119931212352	7226.081173727728	6602.29820919022	6022.616624932956	4906.891902672723	11665.467507979793	9057.680657685172	8645.876298442994	14747.40318170134	8280.67669470081	5336.115145327842	8181.464255897675	4401.843793695323	3276.4560115359905	3409.803827098548	6379.272010169957	11809.172338195429	5169.727366883877	6149.994940504398	9546.72732862748
PWY-6071	32.16970834882311	32.78625796364624	516.6241418585066	816.0787281543879	735.8967021864858	1753.0461357324104	1368.5714556943285	683.4071761357214	34.25225624282449	20.40496658484917	4.628330741186308	4123.75348315832	4241.546426587534	4165.531584658019	2074.330444613764	72.05849735869192	75.39068280894665	51.53927811734428	373.3574868061515	31.45506679048285	59.75908374983358	3112.62284999958	34.4052939381814	30.67227314423532	30.442011818972134	397.7172552926376	1811.3802635965767	522.4233638277028	675.1227161914202	450.44908536338943
PWY-6107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.067788304475663	22.23725184896848	0.0	5.98523022388519	0.0	0.0	0.0	0.0	3.351508120649652	0.0	0.0	64.47644764476448	0.0	0.0	33.5115424973767
PWY-6121	52536.4182050622	47757.34388096875	36216.2584938143	33760.119551164666	29560.534981389683	39315.7608023061	36519.63829011629	39841.27689979266	38789.44669099578	45029.38783689673	26359.82660171003	27403.776076087608	20281.81253045052	18165.87492710984	27574.52534503847	27768.77063476282	53726.058965655	34203.024684974094	35657.53058301955	39499.56698801913	37631.19229129412	58606.64545373427	35830.118372397075	5284.585817799842	29663.98710740097	10423.022019918437	19673.205501343447	9219.682753583644	13543.906727972608	15126.43307624377
PWY-6122	54330.34105319308	49620.87370530031	37491.57292523727	34833.84372173373	30329.399197951363	40305.08143009956	37463.60092345748	41097.03855872599	40201.72903459645	46673.150677206846	25614.8825364084	27539.64429823186	20198.47378898452	18027.567127919865	27992.95512566392	28072.1358756266	55182.297798681895	34941.094854529096	35748.183611704524	40366.14006599983	38813.148932373486	59957.803553025165	36891.12720602261	5237.429495437705	30609.92596386866	10341.906647514408	19495.81225296793	9129.7970974784	13605.04015581083	15058.485025242217
PWY-6123	47647.261851698895	44538.38721659961	33999.8707097348	31503.777200962624	27604.91304322668	36036.72139142097	33470.63655944347	37168.84701890098	36398.52645840466	42485.37619898708	22923.15260753587	25004.888037829114	18223.26503680197	16401.331497813797	25524.49849034935	25666.25768239733	50218.62245655721	31901.83712521776	32613.99485637613	36968.75141587187	35349.044118300786	54594.25561191167	33581.778387323735	4769.103346603742	27840.43224842226	9319.503086007871	17370.989005159983	8172.830961218875	12372.20566738938	13399.305020905624
PWY-6125	46587.54016769529	44353.31734696938	35439.23159789704	32798.037704344315	29388.39865920909	36000.36770445181	34404.73591504629	38213.69196264798	36854.81420654937	43655.75058359271	18862.68139659136	26681.465678385764	19459.810942219363	17831.38296234505	27446.39739888664	25436.025799289226	53370.06530702759	34520.2003649675	34909.125140294964	40099.02442706901	36670.709479358105	59338.39610863165	35621.16755085153	5061.231385786803	29552.23569437485	8909.647396197592	17062.177733365847	8306.75305684074	12816.9977534062	13273.76075416281
PWY-6126	51742.04307775037	46169.68731682799	35926.951866034346	33154.861735644954	29518.346967275786	37816.67098165668	34963.294602836715	38987.87860013236	37753.02207986367	44427.0351468605	24832.43779971578	27456.18210068708	20193.699584796457	18397.63784281214	27832.854245338152	26615.23389823287	53717.75134826192	34794.473386802245	35325.41715619367	40527.29236956777	37275.19217003339	58761.42014711456	35880.7447018132	5219.967150805841	29740.35656556264	10401.063489011747	19622.41256763499	9191.649419705616	13554.455477276711	14972.75616373906
PWY-6141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.88888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.72611464968153	27.801487117413107	22.84518828451883	0.0	45.18510208660534
PWY-6143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.586294416243655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.00495718541651	50.868403861649895	9.595063911385864	0.0	43.65778986136289
PWY-6145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6147	10759.15947567696	4902.515249121721	2482.480723381186	2717.483354930962	2632.8100922235267	7042.502312124065	4016.4629063671314	3657.8494783863343	3195.8582338638457	3376.7251950135246	15266.128940265668	5667.851651787101	5203.29500558999	3803.499737084265	4322.571363576597	8520.074327068874	4511.117990471765	4114.073149954703	7394.598444752004	3906.532301191632	4561.327706319083	4585.476959767869	2533.712096002749	2022.906923368382	1736.9617140563084	6024.219161487012	10716.578568974634	4856.322077282974	4473.048108453504	7943.718542237726
PWY-6148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.650252204832048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.27808568609734	103.3259551085603	90.57539443621005	0.0	138.4516738779403
PWY-6151	43901.11792052637	40712.01059987751	31398.685199063377	28938.033027849448	25435.66795835245	33350.18569489715	30583.9829429407	34165.26238275715	33337.236196682046	39085.3368569832	18908.11897351544	23319.08938008688	17260.32003523725	15328.583886748866	24008.14280827745	22223.434271262053	45326.17820113074	28616.62076693913	28993.01475730428	33815.41543072991	31813.54133072804	50047.73490684492	30518.4817417938	4018.790552522851	25217.308102950297	6792.569538617403	13586.96292210208	6827.305006848848	10580.186843659669	9755.563997040392
PWY-6163	11436.292083274537	4859.659582418016	2418.653540752509	3282.090408815205	3196.7650739470846	5989.946084982956	5534.538821924069	2671.1305990021247	2556.9734354275006	1229.9370716597614	17477.02508524628	6798.408788239917	6281.401019320454	4505.113684278902	4756.250621462736	5519.882744326954	3938.437235572166	4023.480954464801	7307.26026049062	4041.0955785690553	3084.471298325833	5886.08173143266	2196.803937068594	2014.131730376561	1713.563770242219	7533.923285129416	13245.294728955683	5680.69118782462	5006.147254779107	9592.429037390444
PWY-6165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.26135434581756	0.0	0.0	5.328937712056505	0.0	0.0	0.0	0.0	0.0	51.210087847618574	73.08044952276742	56.785846721539485	0.0	92.9628995395448
PWY-6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.56854804927124	0.0	0.0	6.660916291370798	0.0	0.0	0.0	0.0	0.0	52.96295395901021	75.00620876465558	67.94528916144843	0.0	99.21489350863652
PWY-6174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.086484774337087	0.0	0.0	0.0	0.0	18.65763873984405	0.0	0.0	2.008448903353424	0.0	0.0	0.0	0.0	0.0	43.51953725068128	70.24686309633915	51.163771610445416	0.0	96.46567339171462
PWY-6182	14.033803473598322	22.583798882681563	457.1034736261717	720.4615384615385	667.5519242531672	55.366164572176366	1162.1521547856914	24.875377014864256	30.2730967812809	16.537328735203655	0.0	14.86643802612535	10.361232440705864	0.0	0.0	1278.4077539576126	780.9761376162583	628.650955519761	1145.8944747503544	486.2449947675615	542.9556830233441	2917.801816713085	132.51944797761158	261.4353939902781	225.94318642691977	542.7994429078384	1046.7242056244456	397.3931966382468	490.2037949201664	922.309256053806
PWY-6185	0.0	0.0	471.3451843990449	743.3333333333333	687.7021075903757	0.0	1199.5138201775274	0.0	0.0	0.0	0.0	11.313142067813848	7.996418588644127	0.0	0.0	136.10801314954512	170.2139886446824	16.21213001839094	648.9976732611738	0.0	101.06899194342964	3007.0222426784853	37.84562544550425	0.0	11.767399864653497	519.6025237547759	1015.8148662673552	390.3517219959868	321.4278417026246	885.9254483099863
PWY-621	61751.10315039626	55781.23487012852	43969.12443016987	41684.194306081336	36389.06464406785	46961.67234904801	46117.55600934833	46609.32797654688	45344.90063870276	52996.4793717017	26605.123569585965	32738.16587355776	24527.20745030286	21991.711939908346	33201.80817732908	31580.717873305555	60921.76001621136	38683.65584333558	39224.65676370782	45442.6236092494	43302.38208944155	76887.40224613178	40868.582269473685	5509.064596124956	33764.5708154321	7696.24152294536	16142.482995751234	8714.423616990907	14139.610104427213	12502.0555376771
PWY-6210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	26.489149689991144	26.540613963596847	0.0	46.29663763762984
PWY-622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	0.0	0.0	0.0	0.0	0.0	0.0	37.66832991286341	0.0	37.44872704854604	0.0	0.0	111.99790349631114	34.004770592333465	29.844508445723484	14.929487585058942	20.92809906956077	0.0	88.6355863969029	213.43556984061345	44.65902872321306	11.953911908550758	18.93519113649032	78.37810277259048	130.11351094533836	0.0	765.7652340027527	1408.2252332959793	427.6459441674669	331.6595605159177	1083.573644775195
PWY-6269	5632.536709964106	2252.936586533417	999.6494776330804	1176.3415478684972	759.628703159159	2871.078087319295	2753.32987065022	1021.8641132224288	876.2158918829572	120.46391324800736	2114.157458690021	3089.3672089992533	2690.9786150109767	904.7738482895588	481.4775437388205	2229.3094680860127	1181.7171708902133	1116.6297407208287	1793.6165193805873	790.4896834213445	1025.4732834589597	2876.1616721534456	567.9896612070538	649.7427372676364	602.1552104247421	4256.19916118697	7243.596019418384	2697.9736618076854	2326.15459538534	5278.391276694961
PWY-6277	54330.34105319308	49620.87370530031	37491.57292523727	34833.84372173373	30329.399197951363	40305.08143009956	37463.60092345748	41097.03855872599	40201.72903459645	46673.150677206846	25614.8825364084	27539.64429823186	20198.47378898452	18027.567127919865	27992.95512566392	28072.1358756266	55182.297798681895	34941.094854529096	35748.183611704524	40366.14006599983	38813.148932373486	59957.803553025165	36891.12720602261	5237.429495437705	30609.92596386866	10341.906647514408	19495.81225296793	9129.7970974784	13605.04015581083	15058.485025242217
PWY-6282	247.07283873778889	706.9954500637647	1731.982170596927	2330.7374452735035	4081.7649044718896	4558.416775935135	3234.8827420553143	2732.678435315383	1115.540248402867	1106.9911627485735	243.8087900014971	9034.921684936406	8323.750085009293	7812.834431693703	6318.15312282464	14058.678815497826	11414.255354001642	10564.341528678471	17085.566119392097	10013.741894957857	6744.722281550771	10781.3142567474	5633.056770302927	3618.4666628559057	4331.282202357876	6462.026851579374	12139.665560904712	5328.687224612292	6642.822255247773	9775.01319458731
PWY-6317	47397.64612088135	43287.72570830512	33063.319359438545	30535.87215549852	26877.402976306905	35497.461511191046	32567.731836037285	36017.67741215185	35261.42466672984	40901.53954035136	22231.293672281023	24725.59511846716	18395.55139329244	16127.616331806925	24826.447602691023	24487.92431413768	48032.83835316509	31240.41720180336	31174.093627534905	36739.31398785493	33801.93039446271	52243.604715721725	32167.39756864876	4550.302918417618	26660.420614895407	7543.238946660072	15330.607281141412	7301.579987263243	11243.223448596107	11386.91469424446
PWY-6338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.5691133735866	63.14142005368258	56.57276594618137	18.57946581257345	22.20982294262713	48.8007407589462	0.0	0.0	11.672673308176083	0.0	39.008032221935366	124.46275807612298	11.61766930531208	0.0	52.37545883690988
PWY-6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.36620566468173	107.8821742249652	87.88017929781726	117.81972440776671	101.86542466898788	111.81813231280198	0.0	0.0	0.0	0.0	164.9962079127492	268.47653423869133	133.2101711794296	0.0	113.65219681228584
PWY-6349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.421052631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.013698630136982	32.30001171920778	25.57377049180328	0.0	55.264927165039225
PWY-6350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7920792079208	29.53450492927561	24.22360248447205	0.0	47.298334064007015
PWY-6353	3584.4644961925333	1060.592195223309	207.26698378051827	81.11171393932221	818.9995487354983	11192.54562888806	1933.77793110142	5222.21304362974	1022.6329780880072	667.1035546049981	2510.619395470191	16035.887526433142	14380.689192005895	13064.332310455778	10642.305402556192	13533.507535528845	9879.505187157272	10160.868646838107	12692.543870721296	8437.074675891192	8244.668336089462	4538.536423783508	4084.379616208611	2976.2040423933604	3642.478440738145	4982.4439875988455	11579.137977728618	4744.511562680523	6176.831690452499	7424.336617623749
PWY-6383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999711066329604	0.0	11.996816190215371	12.99490762260654	0.0	0.0	93.8001006691868	70.94362813164271	23.989797661605778	0.0	18.9946008691736	30.98484304560071	42.48183883652795	10.997998451629808	56.067817578503	27.98434384466356	278.6619397322737	545.3458193104545	85.33789355808652	69.75150752156549	305.6250108798728
PWY-6385	49253.37762705066	45618.514441123225	34995.58166901796	32273.4366927585	28407.04194554289	37092.131297770014	34339.6284171798	38014.470339055966	37297.29813343188	43354.94923463421	23167.780787624444	25859.72695607902	18944.1957641991	17053.769585593003	26266.774823927644	26207.908439398925	51134.549494870254	33083.38181119664	33172.68851027724	38763.962733046734	36046.92443107794	55892.82451113493	34249.00574481629	4885.818556726772	28394.028520218388	9592.771768644849	18114.57318295067	8456.633228673581	12603.603902440116	13963.987227586222
PWY-6386	48709.280311403854	44980.45058129887	34438.09257879526	31781.68592106343	27963.504544584248	36578.74571186607	33803.16915334955	37411.41664405093	36757.57719686515	42676.8776723935	23345.39565467412	25450.51290856585	18657.586991653498	16745.60938876773	25840.571408476528	25921.32379210195	50272.97015587844	32522.199765371344	32680.947678186498	38088.23101529095	35496.19320822404	54900.18924372632	33673.78915406444	4831.191646169777	27907.00263056918	9607.513452049749	18104.637194327734	8434.735972082952	12467.160871172424	13916.061160430309
PWY-6387	50490.31833555325	46857.898454413546	35972.060708215125	33181.71365220567	29198.050963297035	38100.3938392549	35293.83799926933	39076.40546461048	38341.30154941324	44558.82150443416	23629.82427718048	26604.830288549485	19493.20988209482	17566.62152035062	27025.977730392464	26851.82444334175	52531.16007440889	33956.07459707218	34002.934854930696	39795.37323401604	37021.25067882077	57498.37290811636	35196.568240233646	4991.271394748362	29182.49204962852	9755.038508292751	18462.078388387377	8618.14933182386	12906.669620026069	14250.598923337882
PWY-6396	459.87188306860736	318.0650690371482	2393.656396531412	2939.72273049913	4147.704722631081	1959.541726281623	431.2965084430322	71.88413849055188	250.53936638552256	70.90239638732227	504.4256951900401	59.8606840338889	47.86959948708961	0.0	182.81148319072184	5607.04795026031	3087.464139349705	2233.889130027097	6102.442720344151	3281.54664117054	2166.2103007543988	2938.5335611161167	1571.7710209453878	1143.421812782075	1298.263293618642	1461.5538219811883	2829.615107101779	1128.5196490632031	1788.7671296557194	2584.663568225267
PWY-6397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7826080161041546	0.0	6.857050693191248	6.782482948018096	0.0	0.0	17.838545059286396	37.04221080221063	10.434628541149673	0.0	8.685753395858576	10.956362031815978	3.737065395743473	5.739085041459619	6.83159685659965	0.0	89.20851918552093	221.47000757737163	44.855368965129855	38.0139191364939	117.98504361906188
PWY-6404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	2256.59	270.24999999999994	595.8299999999999	997.0	1411.32	2265.09	2200.03	1183.75	392.34	343.91	8368.75	3954.9899999999993	3686.58	3515.5	2436.42	3462.84	2958.22	3332.6400000000003	5798.100000000001	3159.68	1674.95	3615.86	1369.56	1368.4100000000003	1020.68	3724.380000000001	6645.92	2818.8	2755.8299999999995	5332.750000000001
PWY-6470	24546.47945745359	17924.638420774132	11628.82016235816	11096.845270239068	7997.197790347185	17579.184276039494	8117.894384195025	13148.894289201564	14306.063935505375	18389.973382202046	3636.751603396167	9470.302203750602	7668.0724291166525	3231.816951283444	10807.649047382904	15540.737137055175	8066.230507717321	2797.4239575883626	6299.417261933147	3441.8883318669195	14406.596387600765	6560.901810736842	6444.855980547854	2148.20168732603	3362.472792614832	3451.0280195088867	6945.188765137616	4333.347010593259	4750.0443922738605	3363.541265524359
PWY-6471	45569.28394835031	43057.086885736186	32933.829216670434	30245.47417308013	26602.30889280481	34783.88440976573	32120.754195092963	35818.24079530742	35081.11097832815	40917.62389687495	15636.6249416432	24012.76104059436	17480.404663606998	15926.082758267752	24581.49714218674	24237.733954635067	48021.00422974032	30914.29021072348	30820.588091993803	36308.13229559017	33857.71432728345	52625.88864200906	32165.02387919858	4411.914121636842	26647.770402799764	6927.33182864364	13733.0147725279	6767.247814004665	11236.362444601727	10721.719048391513
PWY-6478	264.634952718109	159.93610722659983	544.6403382363202	553.7518112341346	51.2270521476584	342.6693374056381	997.3324515149104	0.0	38.35798776005504	0.0	206.98961142448712	397.09113343243024	659.0068163991583	167.94806599833157	67.15269352794884	29.86397085268842	0.0	86.69996030641633	35.902992531675864	45.69081714762272	52.85164742555519	0.0	0.0	64.90591690064599	3.5938822510846724	267.97612234456005	527.4790554730359	132.08821566578993	137.94933382547188	314.5628168318412
PWY-6505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.331989787967546	0.0	0.0	0.0	0.0	0.0	0.0	69.25012898944765	49.91273537248159	0.0	88.93482796050601
PWY-6507	7333.869661225348	1409.6396966291516	743.883395369523	1007.2480929513924	213.05705496833545	4630.717159392859	1985.3680820058569	1480.55403400743	469.9744819421967	482.2585662849722	5946.254030023337	4742.308853112743	4858.063077853408	3869.7956614715617	2618.4422612473536	1278.7149798948876	1098.3595660702244	1826.2254356709373	1085.7147633106786	997.294725991585	1228.9917452526713	251.0403949184717	162.56174986180935	456.93262540314777	332.0825196608225	2477.2717933025315	5235.624242411124	1863.971527663312	1731.2685761245689	2961.7268302913044
PWY-6519	424.7085900099536	586.9173969428875	1299.0882236233842	1968.725781857729	3016.1396102367407	4441.3176528584245	3575.207669397403	2487.472656943662	876.7549468316685	793.2556817574435	440.3603618143856	7829.659534997768	7331.841652959922	6941.121842085872	5268.963941671107	7101.632482655335	6092.25108952036	5787.280010520902	11348.685138233575	6122.777536256435	2941.921485059715	7672.440202707121	3212.88906096698	2254.4988512704454	2320.673758348918	5213.550642728591	9734.937670773214	4341.264465023715	4937.942436649072	7478.897507726011
PWY-6545	7035.615685697624	4404.922975047237	130.12602387029793	98.76666144788712	76.34498873789565	321.7170344820901	210.473045020722	152.52517952071625	1205.965473366848	146.99033964286474	791.2124321091338	1127.810449646589	75.82435642010488	44.91394052235756	31.47226459039387	282.54273379595827	235.44047186712413	174.80886140128405	357.1518750623156	29.233447311771805	152.50629173973329	14.622175275895213	69.64413300323166	153.0275507483301	169.3424640911789	3263.5799923136533	6518.959758508575	2346.115894602892	1671.1065290041083	4675.181702889286
PWY-6562	57.998878181517085	277.02261981417354	573.0619385665741	688.8890799655682	176.40191103058797	250.0050694782905	1575.0317604118914	361.1868854591653	181.3113602916364	30.27130273103871	7.657567983944367	103.87807637446522	104.45891291312952	0.0	207.55116252585563	1637.3098108933898	1166.8410070809175	1036.5065252164177	1764.074805099796	806.4650241999345	666.4620678332237	475.698977529606	919.0199651827942	734.0664565945518	627.7876450144988	1072.2302482824011	1602.586611018187	1324.0035801395993	1210.046569428666	1408.3129760937372
PWY-6565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.501770122129722	0.0	0.0	0.0	43.62640319330683	0.0	0.0	0.0	2.008510218129555	0.0	0.0	0.0	0.0	17.8173834299784	58.25806960580294	135.98824034230594	23.34249843310489	15.919881956376848	69.44546220521481
PWY-6572	0.0	0.0	0.0	0.0	0.0	0.0	536.7191407926884	0.0	0.0	0.0	393.1256408234088	0.0	0.0	0.0	34.285714285714285	0.0	20.308510381166464	31.35280731899874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.84820489268873	172.71751405772008	120.14798066308155	139.3981417888168	423.44897020042606
PWY-6581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
